Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,IndexCheck_Tiling,4130.14,1288,3.207,0.13,30.86,10.895
host,acl,IndexPutV2_Tiling,62.16,4,15.54,12.78,18.84,4.799
host,acl,NonZero_Tiling,3600.59,1664,2.164,0.18,33.34,4.904
host,communication,Notify_Record,14056.44,524,26.825,20.47,75.17,21.942
host,communication,Notify_Wait,8170.35,524,15.592,13.22,63.33,13.151
host,acl,Slice_Tiling,2754.48,512,5.38,2.13,58.18,49.962
host,acl,aclmdlRICaptureGetInfo,1678.09,5504,0.305,0.12,43.73,0.499
host,acl,aclnnAdd,9488.32,1027,9.239,5.46,46.15,4.46
host,acl,aclnnAdds,8031.48,1028,7.813,5.53,32.9,1.916
host,acl,aclnnAny,123.76,11,11.251,8.04,20.53,11.528
host,acl,aclnnArange,3659.41,390,9.383,6.96,55.37,10.298
host,acl,aclnnArgMax,273.14,16,17.071,13.59,21.02,4.005
host,acl,aclnnBitwiseAndTensor,1484.32,68,21.828,9.48,38.75,14.123
host,acl,aclnnBitwiseNot,85.16,9,9.462,7.24,18.15,9.859
host,acl,aclnnCat,7309.8,524,13.95,7.32,48.3,4.574
host,acl,aclnnClampMin,16.91,1,16.91,16.91,16.91,0
host,acl,aclnnConstantPadNd,500.93,36,13.915,10.55,22.33,7.038
host,acl,aclnnCos,34.08,4,8.52,7.91,9.09,0.32
host,acl,aclnnCumsum,26.34,1,26.34,26.34,26.34,0
host,acl,aclnnCumsumGetWorkspaceSize,58.17,1,58.17,58.17,58.17,0
host,acl,aclnnEmbedding,45.32,4,11.33,9.13,15.59,6.407
host,acl,aclnnFlashAttentionScore,4297.85,256,16.788,13.1,59.45,11.404
host,acl,aclnnGeScalar,102.7,8,12.838,9.87,28.32,34.433
host,acl,aclnnIndex,39303.6,1604,24.503,9.62,178.76,641.361
host,acl,aclnnIndexGetWorkspaceSize,6911.44,128,53.996,42.12,132.66,114.705
host,acl,aclnnIndexPutImpl,16865.76,516,32.686,20.48,74.43,39.624
host,acl,aclnnIndexPutImplGetWorkspaceSize,16575.68,516,32.123,22.83,73.01,24.776
host,acl,aclnnInplaceCopy,16803.55,2191,7.669,4.75,41.04,5.151
host,acl,aclnnInplaceCopyGetWorkspaceSize,448.42,47,9.541,4.71,54.17,63.42
host,acl,aclnnInplaceFillScalar,151.47,5,30.294,9.32,97.1,1144.863
host,acl,aclnnInplaceMaskedFillScalar,165.15,9,18.35,8.28,45.26,126.257
host,acl,aclnnInplaceMaskedFillScalarGetWorkspaceSize,97.06,5,19.412,12.19,39.09,100.417
host,acl,aclnnInplaceOne,530.73,64,8.293,6.21,13.54,1.271
host,acl,aclnnInplaceZero,61.21,5,12.242,8.62,22.94,29.653
host,acl,aclnnLeScalar,27.06,2,13.53,7.99,19.07,30.692
host,acl,aclnnLogicalNot,2057.62,256,8.038,5.81,24.89,2.102
host,acl,aclnnLtScalar,112.49,9,12.499,7.94,30.87,45.239
host,acl,aclnnLtTensor,1836.55,192,9.565,7.07,30.09,2.918
host,acl,aclnnMatmul,15630.11,1796,8.703,5.56,53.95,2.623
host,acl,aclnnMax,134.39,9,14.932,11.55,21.19,9.974
host,acl,aclnnMaxDim,29.86,1,29.86,29.86,29.86,0
host,acl,aclnnMean,11162.6,1028,10.859,8.01,49.71,3.972
host,acl,aclnnMul,26372.14,3340,7.896,5.15,41.66,5.168
host,acl,aclnnNeg,6920.81,512,13.517,10.2,49.29,7.313
host,acl,aclnnNonzero,114210.74,64,1784.543,96.96,28864.51,11809440.839
host,acl,aclnnNonzeroGetWorkspaceSize,1879.24,64,29.363,24.66,66.26,26.041
host,acl,aclnnNonzeroV2,269861.42,768,351.382,61.39,5707.74,310210.438
host,acl,aclnnNonzeroV2GetWorkspaceSize,15285.39,768,19.903,13.1,65.15,36.64
host,acl,aclnnPowTensorScalar,8208.19,1028,7.985,5.02,35.14,2.82
host,acl,aclnnReduceSum,61.05,3,20.35,11.84,35.36,113.323
host,acl,aclnnRsqrt,7141.14,1028,6.947,4.66,43.87,4.159
host,acl,aclnnSWhere,34.8,3,11.6,9,14.68,5.492
host,acl,aclnnSilu,2056.81,256,8.034,5.74,17.46,1.36
host,acl,aclnnSin,39.02,4,9.755,8.5,11.9,1.657
host,acl,aclnnSubs,51.49,5,10.298,8.7,12.94,2.169
