Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,48,5,0.020,1789113155156391.275	,1789113155156391.295	
0,Fill_41dadce325b0f810d03359af2a38990b_high_performance_223000000,AI_VECTOR_CORE,47,2818,2.260,1789113155167163.255	,1789113155167165.515	
0,ZerosLike_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,2819,1.740,1789113155167198.795	,1789113155167200.535	
0,N/A,MEMCPY_ASYNC,47,2820,0.740,1789113155167708.355	,1789113155167709.095	
0,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,2821,1.460,1789113155167805.695	,1789113155167807.155	
0,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,2822,1.380,1789113155167910.015	,1789113155167911.395	
0,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,2823,1.480,1789113155167912.415	,1789113155167913.895	
0,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,2824,1.440,1789113155167914.175	,1789113155167915.615	
0,N/A,MEMCPY_ASYNC,47,2825,0.640,1789113155168240.815	,1789113155168241.455	
0,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,2826,1.280,1789113155168334.115	,1789113155168335.395	
0,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,2827,1.220,1789113155168365.675	,1789113155168366.895	
0,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,2828,1.360,1789113155168367.935	,1789113155168369.295	
0,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,2829,1.340,1789113155168369.875	,1789113155168371.215	
0,N/A,MEMCPY_ASYNC,47,2830,0.800,1789113155168647.975	,1789113155168648.775	
0,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,2831,1.320,1789113155168726.815	,1789113155168728.135	
0,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,2832,1.340,1789113155168728.775	,1789113155168730.115	
0,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,2833,1.400,1789113155168741.315	,1789113155168742.715	
0,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,2834,1.340,1789113155168743.475	,1789113155168744.815	
0,N/A,MEMCPY_ASYNC,47,2835,0.640,1789113155168958.455	,1789113155168959.095	
0,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,2836,1.280,1789113155168983.015	,1789113155168984.295	
0,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,2837,1.260,1789113155169043.875	,1789113155169045.135	
0,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,2838,1.620,1789113155169047.035	,1789113155169048.655	
0,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,2839,1.580,1789113155169048.875	,1789113155169050.455	
0,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,2840,1.280,1789113155169352.135	,1789113155169353.415	
0,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,2841,2.740,1789113155169430.255	,1789113155169432.995	
0,LessEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,2842,2.760,1789113155169456.475	,1789113155169459.235	
0,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_50000400,MIX_AIV,47,2843,3.000,1789113155169524.315	,1789113155169527.315	
0,Range_a32d70ed63082227463347a44bd5a08e_high_performance__kernel0,AI_VECTOR_CORE,47,2844,9.660,1789113155169787.055	,1789113155169796.715	
0,LogicalNot_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,2845,1.640,1789113155169894.075	,1789113155169895.715	
