Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
0,allreduceAicpuKernel,AI_CPU,516,105449.62,165.94,204.359,478.26,29.34
0,IndexPut,AI_CPU,512,77496.82,133.38,151.36,239.02,21.562
0,MatMulV2,AI_CORE,1796,40403.74,9.42,22.496,167.1,11.242
0,Index,AI_CPU,128,25213.76,170.24,196.982,295.86,7.015
0,Mul,AI_VECTOR_CORE,3340,16734.86,1.36,5.01,14.14,4.656
0,Index,AI_VECTOR_CORE,1476,12583.8,6.74,8.525,17.84,3.501
0,MemSet,AI_VECTOR_CORE,868,8322.94,5.38,9.588,25.64,2.316
0,Pows,AI_VECTOR_CORE,1028,8272.02,1.6,8.046,16.76,2.302
0,FlashAttentionScore,MIX_AIC,256,7920.12,27.38,30.937,41.18,2.204
0,Slice,AI_VECTOR_CORE,2176,7788.22,1.36,3.579,7.22,2.167
0,ReduceMean,MIX_AIV,1028,7615.06,1.78,7.407,13.82,2.119
0,Cast,AI_VECTOR_CORE,2228,7418.78,1.08,3.329,14.62,2.064
0,IndexCheck,AI_VECTOR_CORE,2120,7326.34,2.14,3.455,8,2.038
0,Add,AI_VECTOR_CORE,2055,5402.52,1.16,2.628,10.8,1.503
0,NonZero,MIX_AIV,832,4139.18,4.4,4.974,8.72,1.152
0,Range,AI_VECTOR_CORE,390,3463.5,4.82,8.88,15.64,0.964
0,Transpose,AI_VECTOR_CORE,128,2394.82,15.52,18.709,25,0.666
0,ConcatD,AI_VECTOR_CORE,524,2214.12,3.9,4.225,16.14,0.616
0,Less,AI_VECTOR_CORE,201,1590.4,2.2,7.912,10.26,0.443
0,Rsqrt,AI_VECTOR_CORE,1028,1275.82,0.98,1.241,1.8,0.355
0,Swish,AI_VECTOR_CORE,256,1135.92,2.78,4.437,10.7,0.316
0,Neg,AI_VECTOR_CORE,512,907.12,1.1,1.771,4.44,0.252
0,allgatherAicpuKernel,AI_CPU,4,746.66,177.28,186.665,201.82,0.208
0,AsStrided,AI_VECTOR_CORE,128,618.82,4.32,4.834,6.2,0.172
0,broadcastAicpuKernel,AI_CPU,4,590.06,141.24,147.515,155.14,0.164
0,MaskedFill,AI_CPU,5,407.2,70.92,81.44,91.82,0.113
0,PadV3,MIX_AIV,36,402.4,9.18,11.177,18.5,0.112
0,LogicalNot,AI_VECTOR_CORE,265,379.22,1.24,1.431,1.76,0.106
0,ArgMaxV2,AI_VECTOR_CORE,16,308.18,18.96,19.261,19.66,0.086
0,LogicalAnd,AI_VECTOR_CORE,68,208.64,1.42,3.068,4.2,0.058
0,Tril,AI_VECTOR_CORE,64,162.24,2.18,2.535,3,0.045
0,BroadcastTo,AI_VECTOR_CORE,69,121.06,1.36,1.754,2.14,0.034
0,OnesLike,AI_VECTOR_CORE,64,103.28,1.46,1.613,1.92,0.029
0,Cumsum,AI_CPU,1,59.46,59.46,59.46,59.46,0.017
0,MaskedFill,AI_VECTOR_CORE,4,54.92,12.26,13.73,14.76,0.015
0,ReduceAny,MIX_AIV,11,26.84,1.96,2.44,3.3,0.007
0,ReduceMax,MIX_AIV,9,23.18,2.32,2.575,3.04,0.006
0,GreaterEqual,AI_VECTOR_CORE,8,21.06,2.32,2.632,3.02,0.006
0,GatherV2,AI_VECTOR_CORE,4,16.34,2.78,4.085,7.7,0.005
0,Sub,AI_VECTOR_CORE,5,14.02,2.28,2.804,3.12,0.004
0,IndexPutV2,AI_VECTOR_CORE,4,11.48,2.66,2.87,3.12,0.003
0,Cos,AI_VECTOR_CORE,4,10.16,2.24,2.54,3.28,0.003
0,Sin,AI_VECTOR_CORE,4,9.56,2.2,2.39,2.9,0.003
0,ZerosLike,AI_VECTOR_CORE,5,9.32,1.74,1.864,2,0.003
0,ReduceSum,MIX_AIV,3,8.14,2.58,2.713,2.82,0.002
0,Fill,AI_VECTOR_CORE,5,7.6,1.28,1.52,2.26,0.002
0,SelectV2,AI_VECTOR_CORE,3,6.66,2.04,2.22,2.54,0.002
0,LessEqual,AI_VECTOR_CORE,2,5.14,2.38,2.57,2.76,0.001
0,ClipByValueV2,AI_VECTOR_CORE,1,4.46,4.46,4.46,4.46,0.001
0,ArgMaxWithValue,AI_VECTOR_CORE,1,2.68,2.68,2.68,2.68,0.001
