Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
4,N/A,PROFILING_ENABLE,48,5,0.000,1789112609248563.793	,1789112609248563.793	
4,Fill_41dadce325b0f810d03359af2a38990b_high_performance_223000000,AI_VECTOR_CORE,47,2306,2.140,1789112609257120.444	,1789112609257122.584	
4,ZerosLike_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,2307,1.600,1789112609257146.384	,1789112609257147.984	
4,N/A,MEMCPY_ASYNC,47,2308,0.760,1789112609257391.729	,1789112609257392.489	
4,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,2309,1.360,1789112609257423.830	,1789112609257425.190	
4,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,2310,1.340,1789112609257465.531	,1789112609257466.871	
4,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,2311,1.560,1789112609257483.991	,1789112609257485.551	
4,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,2312,1.500,1789112609257485.971	,1789112609257487.471	
4,N/A,MEMCPY_ASYNC,47,2313,0.640,1789112609257608.793	,1789112609257609.433	
4,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,2314,1.320,1789112609257632.854	,1789112609257634.174	
4,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,2315,1.240,1789112609257665.315	,1789112609257666.555	
4,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,2316,1.420,1789112609257675.235	,1789112609257676.655	
4,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,2317,1.280,1789112609257678.635	,1789112609257679.915	
4,N/A,MEMCPY_ASYNC,47,2318,0.760,1789112609257805.497	,1789112609257806.257	
4,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,2319,1.340,1789112609257836.198	,1789112609257837.538	
4,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,2320,1.200,1789112609257871.599	,1789112609257872.799	
4,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,2321,1.640,1789112609257873.239	,1789112609257874.879	
4,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,2322,1.320,1789112609257881.279	,1789112609257882.599	
4,N/A,MEMCPY_ASYNC,47,2323,0.620,1789112609257994.881	,1789112609257995.501	
4,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,2324,1.220,1789112609258018.102	,1789112609258019.322	
4,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,2325,1.140,1789112609258051.002	,1789112609258052.142	
