Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
7,allreduceAicpuKernel,AI_CPU,516,107382.907,170.743,208.106,542.491,29.121
7,IndexPut,AI_CPU,512,84848.933,130.823,165.721,297.006,23.01
7,MatMulV2,AI_CORE,1796,40479.438,9.6,22.539,168.444,10.977
7,Index,AI_CPU,128,27534.131,180.284,215.11,504.11,7.467
7,Mul,AI_VECTOR_CORE,3340,16786.064,1.36,5.026,15.08,4.552
7,Index,AI_VECTOR_CORE,1476,12471.609,6.72,8.45,16.141,3.382
7,Pows,AI_VECTOR_CORE,1028,9137.924,1.62,8.889,19.281,2.478
7,FlashAttentionScore,MIX_AIC,256,7890.436,27.321,30.822,42.861,2.14
7,Slice,AI_VECTOR_CORE,2176,7650.521,1.36,3.516,7.36,2.075
7,Cast,AI_VECTOR_CORE,2212,7343.469,1.08,3.32,14.52,1.991
7,MemSet,AI_VECTOR_CORE,868,7238.714,5.42,8.34,19.8,1.963
7,ReduceMean,MIX_AIV,1028,7225.734,1.74,7.029,13.22,1.96
7,IndexCheck,AI_VECTOR_CORE,2120,7108.315,2.1,3.353,8.88,1.928
7,Add,AI_VECTOR_CORE,2055,5297.144,1.12,2.578,11.38,1.437
7,NonZero,MIX_AIV,832,4078.677,4.32,4.902,9.8,1.106
7,Range,AI_VECTOR_CORE,390,3223.843,5.24,8.266,14.68,0.874
7,ConcatD,AI_VECTOR_CORE,524,2212.081,3.88,4.222,14.56,0.6
7,Transpose,AI_VECTOR_CORE,128,2165.583,13.72,16.919,22.121,0.587
7,Less,AI_VECTOR_CORE,201,1552.41,2.2,7.723,10.16,0.421
7,Rsqrt,AI_VECTOR_CORE,1028,1270.145,0.98,1.236,1.84,0.344
7,Swish,AI_VECTOR_CORE,256,940.8,2.34,3.675,7.5,0.255
7,Neg,AI_VECTOR_CORE,512,905.458,1.1,1.768,4.22,0.246
7,allgatherAicpuKernel,AI_CPU,4,747.155,179.584,186.789,196.984,0.203
7,AsStrided,AI_VECTOR_CORE,128,606.491,4.2,4.738,6.1,0.164
7,broadcastAicpuKernel,AI_CPU,4,602.012,122.623,150.503,181.624,0.163
7,MaskedFill,AI_CPU,5,399.068,57.301,79.814,95.462,0.108
7,LogicalNot,AI_VECTOR_CORE,265,379.166,1.2,1.431,1.82,0.103
7,PadV3,MIX_AIV,36,368.268,8.24,10.23,18.261,0.1
7,LogicalAnd,AI_VECTOR_CORE,68,203.644,1.42,2.995,4.04,0.055
7,Tril,AI_VECTOR_CORE,64,161.964,2.08,2.531,3.04,0.044
7,BroadcastTo,AI_VECTOR_CORE,69,121.763,1.34,1.765,2.04,0.033
7,OnesLike,AI_VECTOR_CORE,64,99.344,1.32,1.552,1.88,0.027
7,Cumsum,AI_CPU,1,70.061,70.061,70.061,70.061,0.019
7,MaskedFill,AI_VECTOR_CORE,4,51.361,11.66,12.84,14.601,0.014
7,ZerosLike,AI_VECTOR_CORE,21,31.881,1.36,1.518,1.9,0.009
7,ReduceAny,MIX_AIV,11,25.86,1.78,2.35,3.1,0.007
7,ReduceMax,MIX_AIV,9,21.461,1.84,2.385,2.58,0.006
7,GreaterEqual,AI_VECTOR_CORE,8,20.661,2.22,2.583,3.02,0.006
7,GatherV2,AI_VECTOR_CORE,4,17.481,2.9,4.37,8.14,0.005
7,Sub,AI_VECTOR_CORE,5,13.56,2.16,2.712,2.96,0.004
7,IndexPutV2,AI_VECTOR_CORE,4,11.361,2.66,2.84,2.96,0.003
7,Cos,AI_VECTOR_CORE,4,10.061,2.26,2.515,2.94,0.003
7,Sin,AI_VECTOR_CORE,4,9.901,2.24,2.475,3,0.003
7,ReduceSum,MIX_AIV,3,8.16,2.32,2.72,3.04,0.002
7,Fill,AI_VECTOR_CORE,5,7.82,1.22,1.564,2.48,0.002
7,SelectV2,AI_VECTOR_CORE,3,6.18,2.02,2.06,2.1,0.002
7,LessEqual,AI_VECTOR_CORE,2,5.26,2.46,2.63,2.8,0.001
7,ClipByValueV2,AI_VECTOR_CORE,1,5.24,5.24,5.24,5.24,0.001
7,ArgMaxWithValue,AI_VECTOR_CORE,1,2.66,2.66,2.66,2.66,0.001
