Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
7,N/A,PROFILING_ENABLE,48,5,0.000,1789113155162053.451	,1789113155162053.451	
7,Fill_41dadce325b0f810d03359af2a38990b_high_performance_223000000,AI_VECTOR_CORE,47,2306,2.480,1789113155172130.232	,1789113155172132.712	
7,ZerosLike_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,2307,1.740,1789113155172156.613	,1789113155172158.353	
7,N/A,MEMCPY_ASYNC,47,2308,0.760,1789113155172410.638	,1789113155172411.398	
7,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,2309,1.420,1789113155172452.259	,1789113155172453.679	
7,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,2310,1.380,1789113155172500.560	,1789113155172501.940	
7,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,2311,1.500,1789113155172529.360	,1789113155172530.860	
7,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,2312,1.620,1789113155172532.480	,1789113155172534.100	
7,N/A,MEMCPY_ASYNC,47,2313,0.640,1789113155172649.163	,1789113155172649.803	
7,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,2314,1.220,1789113155172682.103	,1789113155172683.323	
7,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,2315,1.180,1789113155172712.644	,1789113155172713.824	
7,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,2316,1.340,1789113155172715.124	,1789113155172716.464	
7,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,2317,1.280,1789113155172720.444	,1789113155172721.724	
7,N/A,MEMCPY_ASYNC,47,2318,0.760,1789113155172841.707	,1789113155172842.467	
7,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,2319,1.440,1789113155172870.627	,1789113155172872.067	
7,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,2320,1.180,1789113155172898.808	,1789113155172899.988	
7,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,2321,1.420,1789113155172911.108	,1789113155172912.528	
7,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,2322,1.280,1789113155172937.088	,1789113155172938.369	
7,N/A,MEMCPY_ASYNC,47,2323,0.620,1789113155173065.471	,1789113155173066.091	
7,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,2324,1.260,1789113155173099.092	,1789113155173100.352	
7,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,2325,1.380,1789113155173101.532	,1789113155173102.912	
7,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,2326,1.340,1789113155173103.432	,1789113155173104.772	
7,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,2327,1.300,1789113155173105.232	,1789113155173106.532	
7,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,2328,1.440,1789113155173290.376	,1789113155173291.816	
7,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,2329,3.040,1789113155173331.336	,1789113155173334.376	
7,LessEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,2330,2.800,1789113155173368.157	,1789113155173370.957	
7,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_50000400,MIX_AIV,47,2331,3.100,1789113155173396.818	,1789113155173399.918	
7,Range_a32d70ed63082227463347a44bd5a08e_high_performance__kernel0,AI_VECTOR_CORE,47,2332,9.080,1789113155173521.040	,1789113155173530.120	
7,LogicalNot_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,2333,1.540,1789113155173577.641	,1789113155173579.181	
7,BroadcastTo_41dadce325b0f810d03359af2a38990b_high_performance_221000000,AI_VECTOR_CORE,47,2334,1.940,1789113155173616.922	,1789113155173618.862	
7,MaskedFill,AI_CPU,47,2335,88.581,1789113155173731.204	,1789113155173819.786	
7,ArgMaxWithValue_65b8831ee054f9f32f9460360bd29bf1_high_performance_5,AI_VECTOR_CORE,47,2336,2.660,1789113155173819.806	,1789113155173822.466	
7,Cast_e87590d11ccda8b259ab6b1ea7212319_high_performance_210000000,AI_VECTOR_CORE,47,2337,1.380,1789113155173822.486	,1789113155173823.866	
7,Less_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,2338,2.700,1789113155173823.886	,1789113155173826.586	
7,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_50000400,MIX_AIV,47,2339,2.140,1789113155173827.706	,1789113155173829.846	
7,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,2340,1.220,1789113155173922.428	,1789113155173923.648	
7,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,2341,2.800,1789113155173953.789	,1789113155173956.589	
7,ReduceMax_50ece6b17b86ccdf70cfb9e03e3196c5_high_performance_50000400,MIX_AIV,47,2342,2.560,1789113155173983.689	,1789113155173986.249	
7,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,2343,1.280,1789113155174201.714	,1789113155174202.994	
7,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,2344,2.320,1789113155174233.134	,1789113155174235.454	
7,LessEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,2345,2.460,1789113155174265.775	,1789113155174268.235	
7,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_50000400,MIX_AIV,47,2346,2.040,1789113155174270.675	,1789113155174272.715	
7,ReduceMax_50ece6b17b86ccdf70cfb9e03e3196c5_high_performance_50000400,MIX_AIV,47,2347,1.840,1789113155174355.277	,1789113155174357.117	
7,Range_a32d70ed63082227463347a44bd5a08e_high_performance__kernel0,AI_VECTOR_CORE,47,2348,5.240,1789113155174439.058	,1789113155174444.299	
7,ZerosLike_1d2fd313763487259859439d7e9b41cf_high_performance_210000000,AI_VECTOR_CORE,47,2349,1.420,1789113155174497.560	,1789113155174498.980	
