Device_id,Step,Computing,Communication(Not Overlapped),Overlapped,Communication,Free,Stage,Bubble,Communication(Not Overlapped and Exclude Receive),Preparing
1,0,262079.5809999997,16384.743,0.0,16384.743,30332.086000002415,308796.25,0,16384.743,2771.5
1,1,71016.90499999994,15298.545,0.0,15298.545,130072.07300000037,216387.75,0,15298.545,529.5
1,2,71418.37100000019,99685.19400000005,0.0,99685.19400000005,77467.78099999696,248571.5,0,99685.19400000005,186.75
1,3,71541.39800000004,114241.02099999998,0.0,114241.02099999998,66793.00699999656,252575.25,0,114241.02099999998,184.0
