Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
6,allreduceAicpuKernel,AI_CPU,533,107277.466,165.723,201.271,515.31,29.384
6,IndexPut,AI_CPU,512,79710.117,133.803,155.684,235.225,21.833
6,MatMulV2,AI_CORE,1796,40428.328,9.72,22.51,171.783,11.074
6,Index,AI_CPU,128,26033.46,167.344,203.386,352.747,7.131
6,Mul,AI_VECTOR_CORE,3340,16898.385,1.38,5.059,13.54,4.629
6,Index,AI_VECTOR_CORE,1481,12679.937,6.74,8.562,20.14,3.473
6,Pows,AI_VECTOR_CORE,1028,8685.735,1.6,8.449,17.58,2.379
6,FlashAttentionScore,MIX_AIC,256,7844.798,27.161,30.644,40.821,2.149
6,Slice,AI_VECTOR_CORE,2176,7643.718,1.34,3.513,7.18,2.094
6,Cast,AI_VECTOR_CORE,2211,7565.11,1.06,3.422,15.5,2.072
6,ReduceMean,MIX_AIV,1028,7302.481,1.72,7.104,13.58,2
6,IndexCheck,AI_VECTOR_CORE,2125,7171.541,2.08,3.375,7.36,1.964
6,MemSet,AI_VECTOR_CORE,868,6395.822,5.36,7.368,20.22,1.752
6,Add,AI_VECTOR_CORE,2055,5477.232,1.14,2.665,12.3,1.5
6,NonZero,MIX_AIV,832,4121.811,4.26,4.954,9.14,1.129
6,Range,AI_VECTOR_CORE,386,3793.711,9.16,9.828,16.32,1.039
6,broadcastAicpuKernel,AI_CPU,20,2884.879,111.102,144.244,249.585,0.79
6,ConcatD,AI_VECTOR_CORE,520,2190.543,3.86,4.213,15.741,0.6
6,Transpose,AI_VECTOR_CORE,128,2183.723,14.4,17.06,22.861,0.598
6,Less,AI_VECTOR_CORE,205,1598.493,2.14,7.798,10.38,0.438
6,Rsqrt,AI_VECTOR_CORE,1028,1274.866,1,1.24,1.84,0.349
6,Swish,AI_VECTOR_CORE,256,1072.124,2.64,4.188,8.42,0.294
6,Neg,AI_VECTOR_CORE,512,904.298,1.1,1.766,4.68,0.248
6,allgatherAicpuKernel,AI_CPU,4,776.216,170.684,194.054,218.124,0.213
6,AsStrided,AI_VECTOR_CORE,128,623.533,4.38,4.871,6.3,0.171
6,UniqueWithCountsAndSorting,AI_CPU,4,587.772,126.843,146.943,165.144,0.161
6,LogicalNot,AI_VECTOR_CORE,265,385.547,1.2,1.455,1.78,0.106
6,PadV3,MIX_AIV,36,367.428,8.28,10.206,18.68,0.101
6,MaskedFill,AI_CPU,5,287.945,47.041,57.589,79.042,0.079
6,LogicalAnd,AI_VECTOR_CORE,68,203.323,1.38,2.99,4,0.056
6,Tril,AI_VECTOR_CORE,64,161.723,2.04,2.527,3.14,0.044
6,BroadcastTo,AI_VECTOR_CORE,69,110.881,1.36,1.607,1.98,0.03
6,OnesLike,AI_VECTOR_CORE,68,106.482,1.32,1.566,1.94,0.029
6,Cumsum,AI_CPU,1,61.561,61.561,61.561,61.561,0.017
6,MaskedFill,AI_VECTOR_CORE,4,55.421,13.14,13.855,15.52,0.015
6,ReduceAny,MIX_AIV,19,42.8,1.82,2.252,3.34,0.012
6,ZerosLike,AI_VECTOR_CORE,21,32.76,1.36,1.56,1.92,0.009
6,GreaterEqual,AI_VECTOR_CORE,12,29.64,2.2,2.47,3.04,0.008
6,ReduceMax,MIX_AIV,9,21.641,1.9,2.405,2.74,0.006
6,GatherV2,AI_VECTOR_CORE,4,18.801,2.84,4.7,9.5,0.005
6,Sub,AI_VECTOR_CORE,5,14.28,2.36,2.856,3.3,0.004
6,IndexPutV2,AI_VECTOR_CORE,4,11.501,2.72,2.875,2.96,0.003
6,Cos,AI_VECTOR_CORE,4,10.24,2.24,2.56,3.24,0.003
6,Sin,AI_VECTOR_CORE,4,9.84,2.18,2.46,3.04,0.003
6,Fill,AI_VECTOR_CORE,5,7.48,1.22,1.496,2.18,0.002
6,SelectV2,AI_VECTOR_CORE,3,6.38,1.96,2.127,2.26,0.002
6,ReduceSum,MIX_AIV,2,5.74,2.54,2.87,3.2,0.002
6,LessEqual,AI_VECTOR_CORE,2,5.34,2.42,2.67,2.92,0.001
6,ClipByValueV2,AI_VECTOR_CORE,1,4.66,4.66,4.66,4.66,0.001
6,ArgMaxWithValue,AI_VECTOR_CORE,1,2.84,2.84,2.84,2.84,0.001
