Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
6,N/A,PROFILING_ENABLE,48,5,0.020,1789112975951068.884	,1789112975951068.904	
6,OnesLike_5c5e58e043224cccf51a06108010ae13_high_performance_210000000,AI_VECTOR_CORE,47,5803,1.320,1789112975959287.168	,1789112975959288.488	
6,N/A,EVENT_WAIT,45,24534,7.300,1789112975959319.169	,1789112975959326.469	
6,N/A,EVENT_RECORD,47,5804,0.020,1789112975959325.469	,1789112975959325.489	
6,N/A,NOTIFY_RECORD,45,24535,0.100,1789112975959478.872	,1789112975959478.972	
6,N/A,NOTIFY_RECORD,10,35618,0.080,1789112975959566.073	,1789112975959566.153	
6,N/A,NOTIFY_WAIT,10,35619,73.421,1789112975959568.134	,1789112975959641.555	
6,N/A,NOTIFY_WAIT,12,35618,0.020,1789112975959572.334	,1789112975959572.354	
6,RunAicpuRpcSrvLaunchV2_allreduce,AI_CPU,12,35619,515.310,1789112975959587.794	,1789112975960103.104	
6,N/A,NOTIFY_WAIT,45,24536,13655.212,1789112975959591.054	,1789112975973246.267	
6,N/A,NOTIFY_RECORD_SQE,91,17809,0.020,1789112975959640.555	,1789112975959640.575	
6,N/A,EVENT_WAIT,47,5805,13549.270,1789112975959698.056	,1789112975973247.327	
6,N/A,NOTIFY_WAIT_SQE,90,55073,0.020,1789112975959880.340	,1789112975959880.360	
6,N/A,SDMA_SQE,90,55074,0.860,1789112975959880.380	,1789112975959881.240	
6,N/A,SDMA_SQE,90,55075,0.500,1789112975959881.280	,1789112975959881.780	
6,N/A,WRITE_VALUE_SQE,90,55076,0.320,1789112975959881.800	,1789112975959882.120	
6,N/A,NOTIFY_WAIT_SQE,90,55077,10104.302,1789112975959882.160	,1789112975969986.462	
6,N/A,SDMA_SQE,90,55078,0.680,1789112975969986.502	,1789112975969987.182	
6,N/A,WRITE_VALUE_SQE,90,55079,0.320,1789112975969987.202	,1789112975969987.522	
6,N/A,NOTIFY_WAIT_SQE,90,55080,0.020,1789112975969987.542	,1789112975969987.562	
6,N/A,SDMA_SQE,90,55081,0.520,1789112975969987.582	,1789112975969988.102	
6,N/A,WRITE_VALUE_SQE,90,55082,0.920,1789112975969988.122	,1789112975969989.042	
6,N/A,NOTIFY_WAIT_SQE,90,55083,1512.750,1789112975969989.082	,1789112975971501.832	
6,N/A,SDMA_SQE,90,55084,1.160,1789112975971501.852	,1789112975971503.012	
6,N/A,WRITE_VALUE_SQE,90,55085,0.940,1789112975971503.032	,1789112975971503.972	
6,N/A,NOTIFY_WAIT_SQE,90,55086,0.020,1789112975971503.992	,1789112975971504.012	
6,N/A,SDMA_SQE,90,55087,0.480,1789112975971504.032	,1789112975971504.512	
6,N/A,WRITE_VALUE_SQE,90,55088,0.980,1789112975971504.532	,1789112975971505.512	
6,N/A,NOTIFY_WAIT_SQE,90,55089,1736.854,1789112975971505.552	,1789112975973242.407	
6,N/A,SDMA_SQE,90,55090,1.160,1789112975973242.447	,1789112975973243.607	
6,N/A,WRITE_VALUE_SQE,90,55091,0.980,1789112975973243.627	,1789112975973244.607	
6,N/A,NOTIFY_WAIT_SQE,90,55092,0.020,1789112975973244.627	,1789112975973244.647	
6,N/A,SDMA_SQE,90,55093,0.680,1789112975973244.667	,1789112975973245.347	
6,N/A,NOTIFY_RECORD_SQE,90,55094,0.020,1789112975973245.367	,1789112975973245.387	
6,N/A,EVENT_RECORD,45,24537,0.020,1789112975973246.367	,1789112975973246.387	
6,N/A,EVENT_RECORD,45,24538,0.020,1789112975973246.527	,1789112975973246.547	
6,N/A,EVENT_WAIT,45,24539,3.640,1789112975973768.497	,1789112975973772.137	
6,N/A,EVENT_RECORD,47,5806,0.020,1789112975973771.117	,1789112975973771.137	
6,N/A,NOTIFY_RECORD,45,24540,0.100,1789112975973891.880	,1789112975973891.980	
6,N/A,NOTIFY_WAIT,12,35620,19.720,1789112975973915.180	,1789112975973934.901	
6,N/A,NOTIFY_RECORD,10,35620,0.100,1789112975973933.861	,1789112975973933.961	
6,N/A,NOTIFY_WAIT,10,35621,43.840,1789112975973935.961	,1789112975973979.801	
6,RunAicpuRpcSrvLaunchV2_broadcast,AI_CPU,12,35621,221.624,1789112975973948.401	,1789112975974170.025	
6,N/A,NOTIFY_WAIT,45,24541,559.351,1789112975973953.641	,1789112975974512.992	
6,N/A,NOTIFY_RECORD_SQE,91,17810,0.000,1789112975973978.801	,1789112975973978.801	
6,N/A,NOTIFY_WAIT_SQE,90,55095,0.020,1789112975974019.402	,1789112975974019.422	
6,N/A,SDMA_SQE,90,55096,0.680,1789112975974019.442	,1789112975974020.122	
6,N/A,NOTIFY_WAIT_SQE,90,55097,488.910,1789112975974020.162	,1789112975974509.072	
6,N/A,EVENT_WAIT,47,5807,472.609,1789112975974041.503	,1789112975974514.112	
6,N/A,SDMA_SQE,90,55098,1.180,1789112975974509.092	,1789112975974510.272	
6,N/A,WRITE_VALUE_SQE,90,55099,0.980,1789112975974510.292	,1789112975974511.272	
6,N/A,SDMA_SQE,90,55100,0.700,1789112975974511.292	,1789112975974511.992	
6,N/A,NOTIFY_RECORD_SQE,90,55101,0.000,1789112975974512.012	,1789112975974512.012	
6,N/A,EVENT_RECORD,45,24542,0.020,1789112975974513.052	,1789112975974513.072	
6,N/A,EVENT_RECORD,45,24543,0.020,1789112975974513.092	,1789112975974513.112	
6,ZerosLike_1d2fd313763487259859439d7e9b41cf_high_performance_210000000,AI_VECTOR_CORE,47,5808,1.380,1789112975975501.792	,1789112975975503.172	
6,N/A,EVENT_RECORD,47,5809,0.000,1789112975975505.712	,1789112975975505.712	
6,N/A,EVENT_WAIT,45,24544,0.020,1789112975975523.752	,1789112975975523.772	
6,N/A,NOTIFY_RECORD,45,24545,0.100,1789112975975608.154	,1789112975975608.254	
6,N/A,NOTIFY_WAIT,12,35622,18.420,1789112975975624.434	,1789112975975642.855	
6,N/A,NOTIFY_RECORD,10,35622,0.100,1789112975975641.775	,1789112975975641.875	
6,N/A,NOTIFY_WAIT,10,35623,76.381,1789112975975643.795	,1789112975975720.176	
6,N/A,NOTIFY_WAIT,45,24546,603.252,1789112975975671.515	,1789112975976274.767	
6,RunAicpuRpcSrvLaunchV2_broadcast,AI_CPU,12,35623,199.684,1789112975975684.876	,1789112975975884.560	
6,N/A,EVENT_WAIT,47,5810,570.171,1789112975975705.796	,1789112975976275.967	
6,N/A,NOTIFY_RECORD_SQE,91,17811,0.000,1789112975975719.156	,1789112975975719.156	
6,N/A,NOTIFY_WAIT_SQE,90,55102,0.020,1789112975975754.937	,1789112975975754.957	
6,N/A,SDMA_SQE,90,55103,0.680,1789112975975755.137	,1789112975975755.817	
6,N/A,NOTIFY_WAIT_SQE,90,55104,514.910,1789112975975755.837	,1789112975976270.747	
6,N/A,SDMA_SQE,90,55105,1.140,1789112975976270.887	,1789112975976272.027	
6,N/A,WRITE_VALUE_SQE,90,55106,0.980,1789112975976272.047	,1789112975976273.027	
6,N/A,SDMA_SQE,90,55107,0.680,1789112975976273.047	,1789112975976273.727	
6,N/A,NOTIFY_RECORD_SQE,90,55108,0.020,1789112975976273.747	,1789112975976273.767	
6,N/A,EVENT_RECORD,45,24547,0.020,1789112975976274.787	,1789112975976274.807	
6,N/A,EVENT_RECORD,45,24548,0.020,1789112975976274.967	,1789112975976274.987	
6,N/A,EVENT_RECORD,47,5811,0.020,1789112975976511.152	,1789112975976511.172	
6,N/A,EVENT_WAIT,45,24549,0.020,1789112975976513.812	,1789112975976513.832	
6,N/A,NOTIFY_RECORD,45,24550,0.100,1789112975976558.493	,1789112975976558.593	
6,N/A,NOTIFY_WAIT,12,35624,10.820,1789112975976579.053	,1789112975976589.874	
6,N/A,NOTIFY_RECORD,10,35624,0.100,1789112975976588.794	,1789112975976588.894	
6,N/A,NOTIFY_WAIT,10,35625,40.280,1789112975976591.814	,1789112975976632.094	
6,RunAicpuRpcSrvLaunchV2_allreduce,AI_CPU,12,35625,265.885,1789112975976603.674	,1789112975976869.559	
6,N/A,NOTIFY_WAIT,45,24551,2893.917,1789112975976607.454	,1789112975979501.372	
6,N/A,NOTIFY_RECORD_SQE,91,17812,0.020,1789112975976631.074	,1789112975976631.094	
6,N/A,EVENT_WAIT,47,5812,2833.376,1789112975976669.135	,1789112975979502.512	
6,N/A,NOTIFY_WAIT_SQE,90,55109,0.020,1789112975976674.435	,1789112975976674.455	
6,N/A,SDMA_SQE,90,55110,0.680,1789112975976674.475	,1789112975976675.155	
6,N/A,SDMA_SQE,90,55111,0.560,1789112975976675.175	,1789112975976675.735	
6,N/A,WRITE_VALUE_SQE,90,55112,0.340,1789112975976675.755	,1789112975976676.095	
6,N/A,NOTIFY_WAIT_SQE,90,55113,884.057,1789112975976676.115	,1789112975977560.173	
6,N/A,SDMA_SQE,90,55114,0.760,1789112975977560.193	,1789112975977560.953	
6,N/A,WRITE_VALUE_SQE,90,55115,0.320,1789112975977560.973	,1789112975977561.293	
6,N/A,NOTIFY_WAIT_SQE,90,55116,0.020,1789112975977561.313	,1789112975977561.333	
6,N/A,SDMA_SQE,90,55117,0.520,1789112975977561.353	,1789112975977561.873	
6,N/A,WRITE_VALUE_SQE,90,55118,0.920,1789112975977561.893	,1789112975977562.813	
6,N/A,NOTIFY_WAIT_SQE,90,55119,1930.878,1789112975977562.853	,1789112975979493.732	
6,N/A,SDMA_SQE,90,55120,1.160,1789112975979493.752	,1789112975979494.912	
6,N/A,WRITE_VALUE_SQE,90,55121,0.940,1789112975979494.932	,1789112975979495.872	
6,N/A,NOTIFY_WAIT_SQE,90,55122,0.020,1789112975979495.892	,1789112975979495.912	
6,N/A,SDMA_SQE,90,55123,0.580,1789112975979495.932	,1789112975979496.512	
6,N/A,WRITE_VALUE_SQE,90,55124,0.980,1789112975979496.532	,1789112975979497.512	
6,N/A,NOTIFY_WAIT_SQE,90,55125,0.000,1789112975979497.552	,1789112975979497.552	
6,N/A,SDMA_SQE,90,55126,1.160,1789112975979497.592	,1789112975979498.752	
6,N/A,WRITE_VALUE_SQE,90,55127,0.980,1789112975979498.772	,1789112975979499.752	
6,N/A,NOTIFY_WAIT_SQE,90,55128,0.020,1789112975979499.772	,1789112975979499.792	
6,N/A,SDMA_SQE,90,55129,0.660,1789112975979499.832	,1789112975979500.492	
6,N/A,NOTIFY_RECORD_SQE,90,55130,0.000,1789112975979500.532	,1789112975979500.532	
6,N/A,EVENT_RECORD,45,24552,0.020,1789112975979501.392	,1789112975979501.412	
6,N/A,EVENT_RECORD,45,24553,0.020,1789112975979501.532	,1789112975979501.552	
6,N/A,EVENT_WAIT,45,24554,8.260,1789112975979791.898	,1789112975979800.158	
6,N/A,EVENT_RECORD,47,5813,0.020,1789112975979799.158	,1789112975979799.178	
6,N/A,NOTIFY_RECORD,45,24555,0.080,1789112975979855.399	,1789112975979855.479	
6,N/A,NOTIFY_WAIT,12,35626,19.500,1789112975979863.819	,1789112975979883.319	
6,N/A,NOTIFY_RECORD,10,35626,0.080,1789112975979882.239	,1789112975979882.319	
6,N/A,NOTIFY_WAIT,10,35627,71.541,1789112975979885.159	,1789112975979956.701	
6,N/A,NOTIFY_WAIT,45,24556,139.803,1789112975979898.160	,1789112975980037.963	
6,RunAicpuRpcSrvLaunchV2_allreduce,AI_CPU,12,35627,323.446,1789112975979912.540	,1789112975980235.986	
6,N/A,EVENT_WAIT,47,5814,111.042,1789112975979928.060	,1789112975980039.103	
6,N/A,NOTIFY_RECORD_SQE,91,17813,0.020,1789112975979955.661	,1789112975979955.681	
6,N/A,NOTIFY_WAIT_SQE,90,55131,0.020,1789112975980025.122	,1789112975980025.142	
6,N/A,SDMA_SQE,90,55132,0.680,1789112975980025.222	,1789112975980025.902	
6,N/A,SDMA_SQE,90,55133,0.500,1789112975980025.942	,1789112975980026.442	
6,N/A,WRITE_VALUE_SQE,90,55134,0.340,1789112975980026.462	,1789112975980026.802	
6,N/A,NOTIFY_WAIT_SQE,90,55135,0.020,1789112975980026.822	,1789112975980026.842	
6,N/A,SDMA_SQE,90,55136,0.680,1789112975980026.862	,1789112975980027.542	
6,N/A,WRITE_VALUE_SQE,90,55137,0.340,1789112975980027.562	,1789112975980027.902	
6,N/A,NOTIFY_WAIT_SQE,90,55138,0.700,1789112975980027.922	,1789112975980028.622	
6,N/A,SDMA_SQE,90,55139,0.500,1789112975980028.722	,1789112975980029.222	
6,N/A,WRITE_VALUE_SQE,90,55140,0.940,1789112975980029.242	,1789112975980030.182	
6,N/A,NOTIFY_WAIT_SQE,90,55141,0.020,1789112975980030.202	,1789112975980030.222	
6,N/A,SDMA_SQE,90,55142,1.160,1789112975980030.242	,1789112975980031.402	
6,N/A,WRITE_VALUE_SQE,90,55143,0.940,1789112975980031.422	,1789112975980032.362	
6,N/A,NOTIFY_WAIT_SQE,90,55144,0.020,1789112975980032.382	,1789112975980032.402	
6,N/A,SDMA_SQE,90,55145,0.520,1789112975980032.422	,1789112975980032.942	
6,N/A,WRITE_VALUE_SQE,90,55146,0.980,1789112975980032.962	,1789112975980033.942	
6,N/A,NOTIFY_WAIT_SQE,90,55147,0.000,1789112975980033.982	,1789112975980033.982	
6,N/A,SDMA_SQE,90,55148,1.160,1789112975980034.022	,1789112975980035.182	
6,N/A,WRITE_VALUE_SQE,90,55149,0.980,1789112975980035.202	,1789112975980036.182	
6,N/A,NOTIFY_WAIT_SQE,90,55150,0.020,1789112975980036.202	,1789112975980036.222	
6,N/A,SDMA_SQE,90,55151,0.680,1789112975980036.242	,1789112975980036.922	
6,N/A,NOTIFY_RECORD_SQE,90,55152,0.020,1789112975980036.942	,1789112975980036.962	
6,N/A,EVENT_RECORD,45,24557,0.020,1789112975980037.983	,1789112975980038.003	
6,N/A,EVENT_RECORD,45,24558,0.020,1789112975980038.103	,1789112975980038.123	
6,ZerosLike_1d2fd313763487259859439d7e9b41cf_high_performance_210000000,AI_VECTOR_CORE,47,5815,1.400,1789112975980269.547	,1789112975980270.947	
6,N/A,EVENT_RECORD,47,5816,0.020,1789112975980334.548	,1789112975980334.568	
6,N/A,EVENT_WAIT,45,24559,0.020,1789112975980340.409	,1789112975980340.429	
6,N/A,NOTIFY_RECORD,45,24560,0.100,1789112975980434.670	,1789112975980434.770	
6,N/A,NOTIFY_WAIT,12,35628,8.160,1789112975980446.131	,1789112975980454.291	
6,N/A,NOTIFY_RECORD,10,35628,0.100,1789112975980453.211	,1789112975980453.311	
6,N/A,NOTIFY_WAIT,10,35629,78.541,1789112975980456.331	,1789112975980534.872	
6,N/A,NOTIFY_WAIT,45,24561,394.967,1789112975980482.591	,1789112975980877.559	
6,RunAicpuRpcSrvLaunchV2_broadcast,AI_CPU,12,35629,249.585,1789112975980496.652	,1789112975980746.237	
6,N/A,EVENT_WAIT,47,5817,368.127,1789112975980510.652	,1789112975980878.779	
6,N/A,NOTIFY_RECORD_SQE,91,17814,0.000,1789112975980533.872	,1789112975980533.872	
6,N/A,NOTIFY_WAIT_SQE,90,55153,0.020,1789112975980607.554	,1789112975980607.574	
6,N/A,SDMA_SQE,90,55154,0.680,1789112975980607.594	,1789112975980608.274	
6,N/A,NOTIFY_WAIT_SQE,90,55155,265.345,1789112975980608.294	,1789112975980873.639	
6,N/A,SDMA_SQE,90,55156,1.160,1789112975980873.659	,1789112975980874.819	
6,N/A,WRITE_VALUE_SQE,90,55157,1.000,1789112975980874.839	,1789112975980875.839	
6,N/A,SDMA_SQE,90,55158,0.680,1789112975980875.859	,1789112975980876.539	
6,N/A,NOTIFY_RECORD_SQE,90,55159,0.020,1789112975980876.559	,1789112975980876.579	
6,N/A,EVENT_RECORD,45,24562,0.020,1789112975980877.739	,1789112975980877.759	
6,N/A,EVENT_RECORD,45,24563,0.020,1789112975980877.779	,1789112975980877.799	
6,N/A,EVENT_WAIT,45,24564,9.820,1789112975981069.323	,1789112975981079.143	
6,N/A,EVENT_RECORD,47,5818,0.020,1789112975981078.243	,1789112975981078.263	
6,N/A,NOTIFY_RECORD,45,24565,0.100,1789112975981123.644	,1789112975981123.744	
6,N/A,NOTIFY_WAIT,12,35630,7.560,1789112975981131.504	,1789112975981139.065	
6,N/A,NOTIFY_RECORD,10,35630,0.100,1789112975981138.144	,1789112975981138.245	
6,N/A,NOTIFY_WAIT,10,35631,51.161,1789112975981141.365	,1789112975981192.526	
6,RunAicpuRpcSrvLaunchV2_allreduce,AI_CPU,12,35631,212.824,1789112975981149.025	,1789112975981361.849	
6,N/A,NOTIFY_WAIT,45,24566,419.828,1789112975981168.065	,1789112975981587.893	
6,N/A,NOTIFY_RECORD_SQE,91,17815,0.000,1789112975981191.666	,1789112975981191.666	
6,N/A,EVENT_WAIT,47,5819,387.048,1789112975981201.986	,1789112975981589.034	
6,N/A,NOTIFY_WAIT_SQE,90,55160,0.020,1789112975981247.707	,1789112975981247.727	
6,N/A,SDMA_SQE,90,55161,0.680,1789112975981247.807	,1789112975981248.487	
6,N/A,SDMA_SQE,90,55162,0.580,1789112975981248.507	,1789112975981249.087	
6,N/A,WRITE_VALUE_SQE,90,55163,0.320,1789112975981249.107	,1789112975981249.427	
6,N/A,NOTIFY_WAIT_SQE,90,55164,22.460,1789112975981249.467	,1789112975981271.927	
6,N/A,SDMA_SQE,90,55165,0.720,1789112975981272.027	,1789112975981272.747	
6,N/A,WRITE_VALUE_SQE,90,55166,0.340,1789112975981272.767	,1789112975981273.107	
6,N/A,NOTIFY_WAIT_SQE,90,55167,0.020,1789112975981273.127	,1789112975981273.147	
6,N/A,SDMA_SQE,90,55168,0.520,1789112975981273.167	,1789112975981273.687	
6,N/A,WRITE_VALUE_SQE,90,55169,0.920,1789112975981273.707	,1789112975981274.627	
6,N/A,NOTIFY_WAIT_SQE,90,55170,305.366,1789112975981274.647	,1789112975981580.013	
6,N/A,SDMA_SQE,90,55171,1.180,1789112975981580.093	,1789112975981581.273	
6,N/A,WRITE_VALUE_SQE,90,55172,0.920,1789112975981581.293	,1789112975981582.213	
6,N/A,NOTIFY_WAIT_SQE,90,55173,0.020,1789112975981582.233	,1789112975981582.253	
6,N/A,SDMA_SQE,90,55174,0.600,1789112975981582.273	,1789112975981582.873	
6,N/A,WRITE_VALUE_SQE,90,55175,0.980,1789112975981582.893	,1789112975981583.873	
6,N/A,NOTIFY_WAIT_SQE,90,55176,0.000,1789112975981583.913	,1789112975981583.913	
6,N/A,SDMA_SQE,90,55177,1.160,1789112975981583.953	,1789112975981585.113	
6,N/A,WRITE_VALUE_SQE,90,55178,0.980,1789112975981585.133	,1789112975981586.113	
6,N/A,NOTIFY_WAIT_SQE,90,55179,0.020,1789112975981586.133	,1789112975981586.153	
6,N/A,SDMA_SQE,90,55180,0.680,1789112975981586.173	,1789112975981586.853	
6,N/A,NOTIFY_RECORD_SQE,90,55181,0.020,1789112975981586.873	,1789112975981586.893	
6,N/A,EVENT_RECORD,45,24567,0.020,1789112975981587.913	,1789112975981587.933	
6,N/A,EVENT_RECORD,45,24568,0.020,1789112975981588.033	,1789112975981588.053	
6,ZerosLike_1d2fd313763487259859439d7e9b41cf_high_performance_210000000,AI_VECTOR_CORE,47,5820,1.400,1789112975981728.536	,1789112975981729.936	
6,N/A,EVENT_WAIT,45,24569,7.280,1789112975981759.597	,1789112975981766.877	
6,N/A,EVENT_RECORD,47,5821,0.020,1789112975981765.877	,1789112975981765.897	
6,N/A,NOTIFY_RECORD,45,24570,0.100,1789112975981849.759	,1789112975981849.859	
6,N/A,NOTIFY_WAIT,12,35632,19.440,1789112975981857.959	,1789112975981877.399	
6,N/A,NOTIFY_RECORD,10,35632,0.100,1789112975981876.299	,1789112975981876.399	
6,RunAicpuRpcSrvLaunchV2_broadcast,AI_CPU,12,35633,111.102,1789112975981877.619	,1789112975981988.721	
6,N/A,NOTIFY_WAIT,10,35633,24.120,1789112975981879.199	,1789112975981903.320	
6,N/A,NOTIFY_WAIT,45,24571,182.243,1789112975981892.900	,1789112975982075.143	
6,N/A,NOTIFY_RECORD_SQE,91,17816,0.000,1789112975981902.300	,1789112975981902.300	
6,N/A,EVENT_WAIT,47,5822,159.883,1789112975981916.500	,1789112975982076.383	
6,N/A,NOTIFY_WAIT_SQE,90,55182,0.020,1789112975981941.941	,1789112975981941.961	
6,N/A,SDMA_SQE,90,55183,0.660,1789112975981942.121	,1789112975981942.781	
6,N/A,NOTIFY_WAIT_SQE,90,55184,128.182,1789112975981942.801	,1789112975982070.983	
6,N/A,SDMA_SQE,90,55185,1.300,1789112975982071.083	,1789112975982072.383	
6,N/A,WRITE_VALUE_SQE,90,55186,0.980,1789112975982072.403	,1789112975982073.383	
6,N/A,SDMA_SQE,90,55187,0.680,1789112975982073.403	,1789112975982074.083	
6,N/A,NOTIFY_RECORD_SQE,90,55188,0.020,1789112975982074.103	,1789112975982074.123	
6,N/A,EVENT_RECORD,45,24572,0.020,1789112975982075.323	,1789112975982075.343	
6,N/A,EVENT_RECORD,45,24573,0.020,1789112975982075.363	,1789112975982075.383	
6,N/A,EVENT_RECORD,47,5823,0.020,1789112975982348.829	,1789112975982348.849	
6,N/A,EVENT_WAIT,45,24574,0.020,1789112975982349.929	,1789112975982349.949	
