Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,IndexCheck_Tiling,6218.4,1288,4.828,0.13,37.83,26.891
host,acl,IndexPutV2_Tiling,61.75,4,15.438,13.18,20,7.458
host,acl,NonZero_Tiling,6287.85,1664,3.779,0.21,68.73,19.717
host,communication,Notify_Record,15425.09,524,29.437,22.86,154.25,60.575
host,communication,Notify_Wait,9285.4,524,17.72,13.52,95.64,26.325
host,acl,Slice_Tiling,3558.39,512,6.95,1.93,63.28,122.992
host,acl,aclmdlRICaptureGetInfo,1603.31,5504,0.291,0.12,2.51,0.054
host,acl,aclnnAdd,12011.43,1027,11.696,7.14,89.44,9.118
host,acl,aclnnAdds,11004.37,1028,10.705,6.44,42.79,5.353
host,acl,aclnnAny,140.8,11,12.8,9.63,20.25,11.374
host,acl,aclnnArange,4501.88,390,11.543,8.16,44.21,6.29
host,acl,aclnnBitwiseAndTensor,1838.1,68,27.031,11.67,56.78,41.382
host,acl,aclnnBitwiseNot,103.53,9,11.503,7.57,16.61,5.494
host,acl,aclnnCat,9276.17,524,17.703,11.64,49.17,9.578
host,acl,aclnnClampMin,12.44,1,12.44,12.44,12.44,0
host,acl,aclnnConstantPadNd,627.29,36,17.425,14.03,25.05,7.7
host,acl,aclnnCos,49.87,4,12.468,8.12,16.77,10.003
host,acl,aclnnCumsum,29.49,1,29.49,29.49,29.49,0
host,acl,aclnnCumsumGetWorkspaceSize,24.94,1,24.94,24.94,24.94,0
host,acl,aclnnEmbedding,57.39,4,14.348,12.14,16.55,2.46
host,acl,aclnnFlashAttentionScore,4914.91,256,19.199,13.56,70.3,24.609
host,acl,aclnnGeScalar,123.49,8,15.436,11.56,21.06,12.362
host,acl,aclnnIndex,46215.82,1604,28.813,10.35,208.1,957.81
host,acl,aclnnIndexGetWorkspaceSize,8824.07,128,68.938,47.73,161.01,302.728
host,acl,aclnnIndexPutImpl,21851.41,516,42.348,24.99,96.16,90.495
host,acl,aclnnIndexPutImplGetWorkspaceSize,21756.61,516,42.164,25.03,95.19,67.142
host,acl,aclnnInplaceCopy,23033.31,2191,10.513,6.1,56,9.589
host,acl,aclnnInplaceCopyGetWorkspaceSize,435.79,47,9.272,5.6,23.94,16.822
host,acl,aclnnInplaceFillScalar,192.53,5,38.506,7.75,131.79,2300.311
host,acl,aclnnInplaceMaskedFillScalar,181.71,9,20.19,11.37,33.18,43.923
host,acl,aclnnInplaceMaskedFillScalarGetWorkspaceSize,85.44,5,17.088,12.02,26.15,24.028
host,acl,aclnnInplaceOne,735.83,64,11.497,8.29,50.68,28.141
host,acl,aclnnInplaceZero,260.85,21,12.421,8.6,27.26,16.368
host,acl,aclnnLeScalar,23.18,2,11.59,8.52,14.66,9.425
host,acl,aclnnLogicalNot,2574.44,256,10.056,6.59,28.86,2.798
host,acl,aclnnLtScalar,124.66,9,13.851,10.37,18.52,8.864
host,acl,aclnnLtTensor,2442.42,192,12.721,8.48,248.99,294.136
host,acl,aclnnMatmul,20405.53,1796,11.362,5.79,54.54,4.978
host,acl,aclnnMax,150.24,9,16.693,12.32,24.36,16.728
host,acl,aclnnMaxDim,41.91,1,41.91,41.91,41.91,0
host,acl,aclnnMean,14005.74,1028,13.624,9.46,48.36,5.49
host,acl,aclnnMul,34711.32,3340,10.393,6.16,44.57,5.787
host,acl,aclnnNeg,8748.49,512,17.087,12.42,48.1,15.038
host,acl,aclnnNonzero,11430.4,64,178.6,102.28,2087.98,71453.484
host,acl,aclnnNonzeroGetWorkspaceSize,2339.84,64,36.56,26.93,104.67,102.263
host,acl,aclnnNonzeroV2,85279.38,768,111.041,66.87,249.77,1171.431
host,acl,aclnnNonzeroV2GetWorkspaceSize,21923.76,768,28.547,14.86,73.31,61.996
host,acl,aclnnPowTensorScalar,11332.6,1028,11.024,5.54,42.14,6.471
host,acl,aclnnReduceSum,52.28,3,17.427,11.95,28.12,57.185
host,acl,aclnnRsqrt,9709.2,1028,9.445,5.67,37.7,3.605
host,acl,aclnnSWhere,56.3,3,18.767,11.99,31.01,75.236
host,acl,aclnnSilu,2698.34,256,10.54,7.65,54.47,14.837
host,acl,aclnnSin,63.38,4,15.845,11.52,25.96,34.451
host,acl,aclnnSubs,68.95,5,13.79,11.94,16.39,2.533
host,acl,aclnnTril,616.5,64,9.633,7.28,15.24,2.513
host,acl,aclrtCreateEventExWithFlag,3615.5,1304,2.773,0.58,74.04,16.659
host,acl,aclrtCtxSetSysParamOpt,21290.52,36290,0.587,0.17,31.32,0.284
host,acl,aclrtDestroyEvent,1796.98,1319,1.362,0.41,93.24,8.144
host,acl,aclrtFree,29.94,4,7.485,6.02,9.01,1.869
host,acl,aclrtGetCurrentContext,262.77,524,0.501,0.34,1.35,0.009
host,acl,aclrtGetDeviceCount,3.9,2,1.95,1.58,2.32,0.137
host,acl,aclrtGetHardwareSyncAddr,1197.23,2175,0.55,0.25,1.56,0.063
host,acl,aclrtGetResInCurrentThread,1207,3058,0.395,0.1,2.57,0.11
host,acl,aclrtGetStreamAttribute,5399.57,19193,0.281,0.12,44.76,0.106
host,acl,aclrtLaunchKernelWithHostArgs,140160.48,24179,5.797,2.04,241.81,6.775
host,acl,aclrtMallocWithCfg,62.18,4,15.545,11.55,22.74,18.727
host,acl,aclrtMemcpy,20404.79,875,23.32,14.03,2002.85,4585.842
host,acl,aclrtMemcpyAsync,324.62,47,6.907,3.7,21.5,9.168
host,acl,aclrtQueryEventStatus,385.74,539,0.716,0.33,3.25,0.066
host,acl,aclrtRecordEvent,15353.89,1828,8.399,3.08,107.41,26.272
host,acl,aclrtRecordNotify,6019.23,1048,5.744,3.42,21.09,2.771
host,acl,aclrtStreamGetId,394.43,1048,0.376,0.18,2.33,0.021
host,acl,aclrtStreamWaitEvent,8140.82,1304,6.243,3.97,91.99,15.111
host,acl,aclrtSynchronizeDeviceWithTimeout,512.08,6,85.347,30.12,105.62,655.909
host,acl,aclrtSynchronizeStream,35727.31,839,42.583,3.07,632.95,2087.252
