Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
1,allreduceAicpuKernel,AI_CPU,516,107455.169,164.743,208.246,520.071,29.641
1,IndexPut,AI_CPU,512,79323.205,121.842,154.928,231.825,21.881
1,MatMulV2,AI_CORE,1796,40408.799,9.58,22.499,169.564,11.147
1,Index,AI_CPU,128,26693.914,167.924,208.546,463.269,7.364
1,Mul,AI_VECTOR_CORE,3340,16759.729,1.36,5.018,15.32,4.623
1,Index,AI_VECTOR_CORE,1476,12459.069,6.76,8.441,15.8,3.437
1,Pows,AI_VECTOR_CORE,1028,9119.741,1.64,8.871,19.221,2.516
1,FlashAttentionScore,MIX_AIC,256,7904.202,27.161,30.876,41.581,2.18
1,Slice,AI_VECTOR_CORE,2176,7497.911,1.34,3.446,7.22,2.068
1,Cast,AI_VECTOR_CORE,2212,7340.824,1.06,3.319,14.46,2.025
1,MemSet,AI_VECTOR_CORE,868,7240.205,5.4,8.341,19.6,1.997
1,ReduceMean,MIX_AIV,1028,7232.787,1.72,7.036,13.5,1.995
1,IndexCheck,AI_VECTOR_CORE,2120,6987.241,2,3.296,9.06,1.927
1,Add,AI_VECTOR_CORE,2055,5294.535,1.14,2.576,11.28,1.46
1,NonZero,MIX_AIV,832,4105.555,4.32,4.935,9.4,1.133
1,Range,AI_VECTOR_CORE,390,3625.495,4.64,9.296,15.261,1
1,ConcatD,AI_VECTOR_CORE,524,2202.061,3.86,4.202,14.36,0.607
1,Transpose,AI_VECTOR_CORE,128,2160.282,13.68,16.877,22.201,0.596
1,Less,AI_VECTOR_CORE,201,1565.568,2.12,7.789,10.28,0.432
1,Rsqrt,AI_VECTOR_CORE,1028,1266.404,0.96,1.232,1.86,0.349
1,Swish,AI_VECTOR_CORE,256,942.419,2.34,3.681,7.24,0.26
1,Neg,AI_VECTOR_CORE,512,890.818,1.1,1.74,4.32,0.246
1,allgatherAicpuKernel,AI_CPU,4,741.715,161.543,185.429,204.844,0.205
1,broadcastAicpuKernel,AI_CPU,4,652.893,126.723,163.223,187.844,0.18
1,AsStrided,AI_VECTOR_CORE,128,607.634,4.2,4.747,6.38,0.168
1,MaskedFill,AI_CPU,5,400.788,53.001,80.158,103.782,0.111
1,LogicalNot,AI_VECTOR_CORE,265,373.646,1.16,1.41,1.78,0.103
1,PadV3,MIX_AIV,36,368.329,8.16,10.231,18.14,0.102
1,LogicalAnd,AI_VECTOR_CORE,68,204.105,1.44,3.002,4.16,0.056
1,Tril,AI_VECTOR_CORE,64,158.983,1.96,2.484,3.12,0.044
1,BroadcastTo,AI_VECTOR_CORE,69,120.182,1.28,1.742,2.04,0.033
1,OnesLike,AI_VECTOR_CORE,64,99.341,1.36,1.552,1.84,0.027
1,Cumsum,AI_CPU,1,63.362,63.362,63.362,63.362,0.017
1,MaskedFill,AI_VECTOR_CORE,4,52.621,11.94,13.155,13.98,0.015
1,ZerosLike,AI_VECTOR_CORE,21,31.861,1.28,1.517,1.82,0.009
1,ReduceAny,MIX_AIV,11,26.621,1.84,2.42,3.22,0.007
1,ReduceMax,MIX_AIV,9,22.181,1.86,2.465,3.08,0.006
1,GreaterEqual,AI_VECTOR_CORE,8,20.721,2.24,2.59,2.96,0.006
1,GatherV2,AI_VECTOR_CORE,4,15.66,2.76,3.915,7.32,0.004
1,Sub,AI_VECTOR_CORE,5,13.46,2.3,2.692,2.94,0.004
1,IndexPutV2,AI_VECTOR_CORE,4,11.641,2.84,2.91,3.02,0.003
1,Cos,AI_VECTOR_CORE,4,9.84,2.22,2.46,3.04,0.003
1,Sin,AI_VECTOR_CORE,4,9.64,2.16,2.41,2.98,0.003
1,ReduceSum,MIX_AIV,3,8.2,2.42,2.733,3.12,0.002
1,Fill,AI_VECTOR_CORE,5,7.54,1.22,1.508,2.08,0.002
1,SelectV2,AI_VECTOR_CORE,3,6.24,1.88,2.08,2.26,0.002
1,LessEqual,AI_VECTOR_CORE,2,5.24,2.4,2.62,2.84,0.001
1,ClipByValueV2,AI_VECTOR_CORE,1,5.06,5.06,5.06,5.06,0.001
1,ArgMaxWithValue,AI_VECTOR_CORE,1,2.9,2.9,2.9,2.9,0.001
