Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PROFILING_ENABLE,48,5,0.000,1789112609255929.347	,1789112609255929.347	
1,Fill_41dadce325b0f810d03359af2a38990b_high_performance_223000000,AI_VECTOR_CORE,47,2306,2.080,1789112609270540.899	,1789112609270542.979	
1,ZerosLike_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,2307,1.660,1789112609270580.020	,1789112609270581.680	
1,N/A,MEMCPY_ASYNC,47,2308,0.760,1789112609271095.770	,1789112609271096.530	
1,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,2309,1.520,1789112609271144.591	,1789112609271146.111	
1,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,2310,1.300,1789112609271184.932	,1789112609271186.232	
1,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,2311,1.500,1789112609271205.792	,1789112609271207.292	
1,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,2312,1.400,1789112609271208.012	,1789112609271209.412	
1,N/A,MEMCPY_ASYNC,47,2313,0.640,1789112609271356.295	,1789112609271356.935	
1,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,2314,1.360,1789112609271384.076	,1789112609271385.436	
1,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,2315,1.200,1789112609271430.157	,1789112609271431.357	
1,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,2316,1.400,1789112609271459.717	,1789112609271461.117	
1,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,2317,1.300,1789112609271461.597	,1789112609271462.897	
1,N/A,MEMCPY_ASYNC,47,2318,0.880,1789112609271581.260	,1789112609271582.140	
1,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,2319,1.360,1789112609271614.040	,1789112609271615.400	
