Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
5,allreduceAicpuKernel,AI_CPU,516,103246.621,159.103,200.09,452.549,33.262
5,IndexPut,AI_CPU,512,70588.827,105.262,137.869,257.865,22.741
5,MatMulV2,AI_CORE,1796,40470.67,9.66,22.534,166.184,13.038
5,Index,AI_CPU,128,15727.275,109.463,122.869,226.605,5.067
5,Index,AI_VECTOR_CORE,1476,12240.158,6.72,8.293,16.72,3.943
5,Mul,AI_VECTOR_CORE,3340,11326.308,1.1,3.391,16.56,3.649
5,FlashAttentionScore,MIX_AIC,256,7196.362,24.061,28.111,36.401,2.318
5,MemSet,AI_VECTOR_CORE,868,6430.707,5.38,7.409,19.421,2.072
5,Pows,AI_VECTOR_CORE,1028,5548.811,1.42,5.398,15.561,1.788
5,IndexCheck,AI_VECTOR_CORE,2120,5079.843,1.84,2.396,4.02,1.637
5,ReduceMean,MIX_AIV,1028,4917.181,2.6,4.783,8.72,1.584
5,Add,AI_VECTOR_CORE,2055,3905.881,1.16,1.901,9.3,1.258
5,Cast,AI_VECTOR_CORE,2078,3901.175,0.98,1.877,8.5,1.257
5,Slice,AI_VECTOR_CORE,1408,3359.444,1.8,2.386,3.48,1.082
5,NonZero,MIX_AIV,832,2704.479,2.66,3.251,6.04,0.871
5,Range,AI_VECTOR_CORE,390,2288.384,4.34,5.868,9.18,0.737
5,ConcatD,AI_VECTOR_CORE,520,2142.103,3.52,4.119,15.52,0.69
5,Transpose,AI_VECTOR_CORE,128,2000.26,14.221,15.627,21.281,0.644
5,Rsqrt,AI_VECTOR_CORE,1028,1302.687,1.08,1.267,2,0.42
5,broadcastAicpuKernel,AI_CPU,4,895.518,126.363,223.879,477.71,0.288
5,allgatherAicpuKernel,AI_CPU,4,801.576,167.963,200.394,281.026,0.258
5,Neg,AI_VECTOR_CORE,512,719.579,1.18,1.405,2.08,0.232
5,Swish,AI_VECTOR_CORE,256,592.052,1.48,2.313,5.2,0.191
5,AsStrided,AI_VECTOR_CORE,128,516.271,3.4,4.033,5.8,0.166
5,Less,AI_VECTOR_CORE,201,503.013,2.14,2.503,3.12,0.162
5,MaskedFill,AI_CPU,5,447.869,61.601,89.574,132.923,0.144
5,PadV3,MIX_AIV,36,404.108,9.24,11.225,19.781,0.13
5,LogicalNot,AI_VECTOR_CORE,265,379.807,1.2,1.433,2.04,0.122
5,LogicalAnd,AI_VECTOR_CORE,68,185.626,1.44,2.73,3.76,0.06
5,Tril,AI_VECTOR_CORE,64,165.923,2.18,2.593,3.1,0.053
5,Cumsum,AI_CPU,1,107.222,107.222,107.222,107.222,0.035
5,OnesLike,AI_VECTOR_CORE,67,106.242,1.36,1.586,1.86,0.034
5,GatherV2,AI_VECTOR_CORE,4,30.04,3.26,7.51,9.1,0.01
5,MaskedFill,AI_VECTOR_CORE,4,26.341,3.52,6.585,15.401,0.008
5,GreaterEqual,AI_VECTOR_CORE,8,21.681,2.4,2.71,3.02,0.007
5,ReduceAny,MIX_AIV,11,19.08,1.16,1.735,3.68,0.006
5,ReduceMax,MIX_AIV,9,16.621,1.46,1.847,2.1,0.005
5,ZerosLike,AI_VECTOR_CORE,9,14.4,1.44,1.6,1.74,0.005
5,Sub,AI_VECTOR_CORE,5,12.82,2.28,2.564,2.94,0.004
5,IndexPutV2,AI_VECTOR_CORE,4,9.42,2.26,2.355,2.48,0.003
5,Cos,AI_VECTOR_CORE,4,8.82,2.06,2.205,2.5,0.003
5,Sin,AI_VECTOR_CORE,4,8.4,2,2.1,2.34,0.003
5,BroadcastTo,AI_VECTOR_CORE,5,7.34,1.4,1.468,1.54,0.002
5,ReduceSum,MIX_AIV,3,7.16,2,2.386,2.84,0.002
5,SelectV2,AI_VECTOR_CORE,3,6.74,2.06,2.247,2.36,0.002
5,LessEqual,AI_VECTOR_CORE,2,5.36,2.24,2.68,3.12,0.002
5,ClipByValueV2,AI_VECTOR_CORE,1,4.88,4.88,4.88,4.88,0.002
5,Fill,AI_VECTOR_CORE,2,3.38,1.34,1.69,2.04,0.001
5,ArgMaxWithValue,AI_VECTOR_CORE,1,2.32,2.32,2.32,2.32,0.001
