Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,IndexCheck_Tiling,4822.91,1288,3.744,0.14,32.71,16.696
host,acl,IndexPutV2_Tiling,81.09,4,20.273,12.45,30.37,49.738
host,acl,NonZero_Tiling,4537.72,1664,2.727,0.17,134.24,19.242
host,communication,Notify_Record,16002.61,557,28.73,18.6,97.72,42.446
host,communication,Notify_Wait,9561,557,17.165,12.41,69.47,22.344
host,acl,Slice_Tiling,3893.88,512,7.605,1.83,103.91,171.54
host,acl,aclmdlRICaptureGetInfo,1663.4,5850,0.284,0.12,31.15,0.21
host,acl,aclnnAdd,11603.66,1027,11.299,6.24,50.28,12.872
host,acl,aclnnAdds,10801.74,1028,10.508,6.26,138.14,34.161
host,acl,aclnnAny,346.26,19,18.224,10.88,52,88.903
host,acl,aclnnArange,4444.01,386,11.513,7.9,38.95,13.947
host,acl,aclnnArgMax,391.73,16,24.483,15.95,47.18,76.754
host,acl,aclnnBitwiseAndTensor,2096.34,68,30.829,13.03,58.63,50.987
host,acl,aclnnBitwiseNot,117.13,9,13.014,10.91,22.73,12.644
host,acl,aclnnCat,9232.75,524,17.62,11.54,78.48,30.295
host,acl,aclnnClampMin,27.52,1,27.52,27.52,27.52,0
host,acl,aclnnConstantPadNd,727.4,36,20.206,12.35,56.24,86.916
host,acl,aclnnCos,47.32,4,11.83,10.3,14.92,3.494
host,acl,aclnnCumsum,41.65,1,41.65,41.65,41.65,0
host,acl,aclnnCumsumGetWorkspaceSize,31.79,1,31.79,31.79,31.79,0
host,acl,aclnnEmbedding,94.66,4,23.665,13.28,47.17,186.9
host,acl,aclnnFlashAttentionScore,5043.8,256,19.702,13.9,46.91,19.914
host,acl,aclnnGeScalar,238.11,12,19.843,12.7,32.09,46.508
host,acl,aclnnIndex,47722.68,1609,29.66,10.47,306.74,1195.431
host,acl,aclnnIndexGetWorkspaceSize,7539.34,128,58.901,44.37,162.32,221.868
host,acl,aclnnIndexPutImpl,19809.05,516,38.39,25.08,138.1,87.476
host,acl,aclnnIndexPutImplGetWorkspaceSize,18793.3,516,36.421,23.4,122.99,79.416
host,acl,aclnnInplaceCopy,22405.35,2190,10.231,5.9,283.67,53.883
