Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
0,allreduceAicpuKernel,AI_CPU,533,108409.84,166.86,203.395,476.6,29.348
0,IndexPut,AI_CPU,512,79231.56,133.62,154.749,252.12,21.449
0,MatMulV2,AI_CORE,1796,40349.66,9.68,22.466,169.74,10.923
0,Index,AI_CPU,128,26901.58,174.7,210.168,377.3,7.283
0,Mul,AI_VECTOR_CORE,3340,17716.06,1.4,5.304,14.94,4.796
0,Index,AI_VECTOR_CORE,1481,12646.06,6.76,8.538,17.74,3.424
0,Pows,AI_VECTOR_CORE,1028,9306.88,1.64,9.053,19.3,2.52
0,Slice,AI_VECTOR_CORE,2176,7937.26,1.34,3.647,6.94,2.149
0,FlashAttentionScore,MIX_AIC,256,7890.28,27.28,30.821,42.28,2.136
0,Cast,AI_VECTOR_CORE,2227,7599.52,1.08,3.412,14,2.057
0,IndexCheck,AI_VECTOR_CORE,2125,7440.14,2.14,3.501,12.26,2.014
0,ReduceMean,MIX_AIV,1028,7167.92,1.7,6.972,13.46,1.94
0,MemSet,AI_VECTOR_CORE,868,6640.38,5.4,7.65,22.96,1.798
0,Add,AI_VECTOR_CORE,2055,5815.42,1.14,2.829,11.92,1.574
0,NonZero,MIX_AIV,832,4067.06,4.24,4.888,8.94,1.101
0,Range,AI_VECTOR_CORE,386,3311.38,8.04,8.578,14.18,0.896
0,broadcastAicpuKernel,AI_CPU,20,3292.22,115.66,164.611,297.02,0.891
0,Transpose,AI_VECTOR_CORE,128,2343.04,15.9,18.305,25.02,0.634
0,ConcatD,AI_VECTOR_CORE,524,2207.76,3.84,4.213,14.94,0.598
0,Less,AI_VECTOR_CORE,205,1602.28,2.2,7.816,10.26,0.434
0,Rsqrt,AI_VECTOR_CORE,1028,1268.22,0.98,1.233,1.84,0.343
0,Swish,AI_VECTOR_CORE,256,1130.06,2.76,4.414,10.7,0.306
0,Neg,AI_VECTOR_CORE,512,945.88,1.1,1.847,5.96,0.256
0,allgatherAicpuKernel,AI_CPU,4,754.72,181.3,188.68,197.46,0.204
0,AsStrided,AI_VECTOR_CORE,128,610.7,4.26,4.771,6.32,0.165
0,UniqueWithCountsAndSorting,AI_CPU,4,568.86,134.26,142.215,145.9,0.154
0,LogicalNot,AI_VECTOR_CORE,265,384.42,1.16,1.45,1.86,0.104
0,PadV3,MIX_AIV,36,366.94,8.38,10.192,18.54,0.099
0,ArgMaxV2,AI_VECTOR_CORE,16,308.4,19.02,19.275,19.82,0.083
0,MaskedFill,AI_CPU,5,282.98,47.26,56.596,75.74,0.077
0,LogicalAnd,AI_VECTOR_CORE,68,205.48,1.4,3.021,3.94,0.056
0,Tril,AI_VECTOR_CORE,64,158.7,2,2.479,3.06,0.043
0,BroadcastTo,AI_VECTOR_CORE,69,111.36,1.32,1.613,1.92,0.03
0,OnesLike,AI_VECTOR_CORE,68,109.34,1.34,1.607,1.88,0.03
0,MaskedFill,AI_VECTOR_CORE,4,51.66,11.58,12.915,14.16,0.014
0,Cumsum,AI_CPU,1,50.82,50.82,50.82,50.82,0.014
0,ReduceAny,MIX_AIV,19,45.68,2.06,2.404,3.42,0.012
0,GreaterEqual,AI_VECTOR_CORE,12,31.26,2.3,2.605,3.16,0.008
0,ReduceMax,MIX_AIV,9,20.74,1.38,2.304,2.74,0.006
0,GatherV2,AI_VECTOR_CORE,4,17.32,2.76,4.33,8.84,0.005
0,Sub,AI_VECTOR_CORE,5,14.16,2.62,2.832,2.94,0.004
0,IndexPutV2,AI_VECTOR_CORE,4,11.5,2.64,2.875,3,0.003
0,Cos,AI_VECTOR_CORE,4,10.24,2.3,2.56,3.26,0.003
0,Sin,AI_VECTOR_CORE,4,9.88,2.2,2.47,3.04,0.003
0,ZerosLike,AI_VECTOR_CORE,5,9.28,1.58,1.856,2.02,0.003
0,SelectV2,AI_VECTOR_CORE,3,7.44,2.08,2.48,2.74,0.002
0,Fill,AI_VECTOR_CORE,5,7.1,1.18,1.42,2.04,0.002
0,ReduceSum,MIX_AIV,2,6.06,2.98,3.03,3.08,0.002
0,LessEqual,AI_VECTOR_CORE,2,5.46,2.38,2.73,3.08,0.001
0,ClipByValueV2,AI_VECTOR_CORE,1,4.62,4.62,4.62,4.62,0.001
0,ArgMaxWithValue,AI_VECTOR_CORE,1,2.46,2.46,2.46,2.46,0.001
