Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::full,";
;
;
;
;
",,47.25,141.95,0,2.18,0,0
empty_tensor,,,17.58,17.58,0,0,0,0
aten::fill_,"4,8;
",,65.36,77.12,0,2.18,0,0
aclnnInplaceFillScalar,,,11.76,11.76,2.18,2.18,0,0
aten::zeros_like,"4,8;
;
;
;
;
",,22.5,76.9,0,1.66,0,0
aten::empty_like,"4,8;
;
;
;
;
",,22.96,34.95,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,8.06,11.99,0,0,0,0
empty_tensor,,,3.93,3.93,0,0,0,0
aten::zero_,"4,8",,16.84,19.45,0,1.66,0,0
aclnnInplaceZero,,,2.61,2.61,1.66,1.66,0,0
aten::empty,";
;
;
;
;
",,10.85,10.85,0,0,0,0
aten::to,"6;
;
;
;
;
",,4.12,88.76,0,0,0,0
aten::_to_copy,"6;
;
;
;
;
;
",,7.71,84.64,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,5.82,8.49,0,0,0,0
empty_tensor,,,2.67,2.67,0,0,0,0
aten::copy_,"6;
6;
",,68.44,68.44,0,0,0,0
aten::lift_fresh,6,,19.36,19.36,0,0,0,0
aten::detach_,6,,1.46,1.46,0,0,0,0
aten::select,"4,8;
;
",,8.85,27.4,0,0,0,0
aten::as_strided,"4,8;
;
;
",,18.55,18.55,0,0,0,0
aten::slice,"8;
;
;
;
",,4.7,6.65,0,0,0,0
aten::as_strided,"8;
;
;
",,1.95,1.95,0,0,0,0
aten::copy_,"6;
6;
",,62.88,69.91,0,0.76,0,0
aclnnInplaceCopy,,,7.03,7.03,0.76,0.76,0,0
aten::scalar_tensor,";
;
;
;
",,8.29,37.69,0,1.4,0,0
aten::empty,";
;
;
;
;
",,4.35,10.35,0,0,0,0
empty_tensor,,,6.0,6.0,0,0,0,0
aten::fill_,";
",,13.97,19.05,0,1.4,0,0
aclnnInplaceFillScalar,,,5.08,5.08,1.4,1.4,0,0
aten::select,"4,8;
;
",,4.11,7.53,0,0,0,0
aten::as_strided,"4,8;
;
;
",,3.42,3.42,0,0,0,0
aten::slice,"8;
;
;
;
",,2.52,4.25,0,0,0,0
aten::as_strided,"8;
;
;
",,1.73,1.73,0,0,0,0
aten::view,";
",,2.22,2.22,0,0,0,0
aten::expand,";
;
",,3.22,5.52,0,0,0,0
aten::as_strided,";
;
;
",,2.3,2.3,0,0,0,0
aten::copy_,"6;
6;
",,16.01,21.3,0,4.28,0,0
aclnnInplaceCopy,,,5.29,5.29,4.28,4.28,0,0
aten::empty,";
;
;
;
;
",,5.55,5.55,0,0,0,0
aten::to,"8;
;
;
;
;
",,2.64,61.66,0,0,0,0
aten::_to_copy,"8;
;
;
;
;
;
",,4.75,59.02,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,5.74,8.34,0,0,0,0
empty_tensor,,,2.6,2.6,0,0,0,0
aten::copy_,"8;
8;
",,45.93,45.93,0,0,0,0
aten::lift_fresh,8,,1.45,1.45,0,0,0,0
aten::detach_,8,,0.82,0.82,0,0,0,0
aten::select,"4,8;
;
",,3.98,7.26,0,0,0,0
aten::as_strided,"4,8;
;
;
",,3.28,3.28,0,0,0,0
aten::copy_,"8;
8;
",,35.69,41.53,0,0.62,0,0
aclnnInplaceCopy,,,5.84,5.84,0.62,0.62,0,0
aten::scalar_tensor,";
;
;
;
",,4.32,25.25,0,1.18,0,0
aten::empty,";
;
;
;
;
",,2.32,6.27,0,0,0,0
empty_tensor,,,3.95,3.95,0,0,0,0
aten::fill_,";
",,9.75,14.66,0,1.18,0,0
aclnnInplaceFillScalar,,,4.91,4.91,1.18,1.18,0,0
aten::select,"4,8;
;
",,3.22,6.36,0,0,0,0
aten::as_strided,"4,8;
;
;
",,3.14,3.14,0,0,0,0
aten::view,";
",,2.21,2.21,0,0,0,0
aten::expand,";
;
",,2.32,4.02,0,0,0,0
aten::as_strided,";
;
;
",,1.7,1.7,0,0,0,0
aten::copy_,"8;
8;
",,13.02,17.19,0,3.8600000000000003,0,0
aclnnInplaceCopy,,,4.17,4.17,3.8600000000000003,3.8600000000000003,0,0
aten::empty,";
;
;
;
;
",,4.01,4.01,0,0,0,0
aten::to,"6;
;
;
;
;
",,2.14,49.72,0,0,0,0
aten::_to_copy,"6;
;
;
;
;
;
",,4.06,47.58,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,4.94,6.87,0,0,0,0
empty_tensor,,,1.93,1.93,0,0,0,0
aten::copy_,"6;
6;
",,36.65,36.65,0,0,0,0
aten::lift_fresh,6,,1.13,1.13,0,0,0,0
aten::detach_,6,,0.56,0.56,0,0,0,0
aten::select,"4,8;
;
",,3.7,6.64,0,0,0,0
aten::as_strided,"4,8;
;
;
",,2.94,2.94,0,0,0,0
aten::slice,"8;
;
;
;
",,2.72,4.53,0,0,0,0
aten::as_strided,"8;
;
;
",,1.81,1.81,0,0,0,0
aten::copy_,"6;
6;
",,30.71,36.88,0,0.76,0,0
aclnnInplaceCopy,,,6.17,6.17,0.76,0.76,0,0
aten::scalar_tensor,";
;
;
;
",,3.93,23.49,0,1.24,0,0
aten::empty,";
;
;
;
;
",,1.92,5.77,0,0,0,0
empty_tensor,,,3.85,3.85,0,0,0,0
aten::fill_,";
",,9.11,13.79,0,1.24,0,0
aclnnInplaceFillScalar,,,4.68,4.68,1.24,1.24,0,0
aten::select,"4,8;
;
",,3.7,6.19,0,0,0,0
aten::as_strided,"4,8;
;
;
",,2.49,2.49,0,0,0,0
aten::slice,"8;
;
;
;
",,3.04,4.5,0,0,0,0
aten::as_strided,"8;
;
;
",,1.46,1.46,0,0,0,0
aten::view,";
",,1.9,1.9,0,0,0,0
aten::expand,";
;
",,2.45,4.35,0,0,0,0
aten::as_strided,";
;
;
",,1.9,1.9,0,0,0,0
aten::copy_,"6;
6;
",,13.79,18.19,0,3.94,0,0
aclnnInplaceCopy,,,4.4,4.4,3.94,3.94,0,0
aten::empty,";
;
;
;
;
",,4.15,4.15,0,0,0,0
aten::to,"8;
;
;
;
;
",,1.85,50.12,0,0,0,0
aten::_to_copy,"8;
;
;
;
;
;
",,4.28,48.27,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,4.94,7.27,0,0,0,0
empty_tensor,,,2.33,2.33,0,0,0,0
aten::copy_,"8;
8;
",,36.72,36.72,0,0,0,0
aten::lift_fresh,8,,1.19,1.19,0,0,0,0
aten::detach_,8,,0.66,0.66,0,0,0,0
aten::select,"4,8;
;
",,3.57,6.07,0,0,0,0
aten::as_strided,"4,8;
;
;
",,2.5,2.5,0,0,0,0
aten::copy_,"8;
8;
",,28.55,34.16,0,0.64,0,0
aclnnInplaceCopy,,,5.61,5.61,0.64,0.64,0,0
aten::scalar_tensor,";
;
;
;
",,3.64,24.22,0,1.5,0,0
aten::empty,";
;
;
;
;
",,1.97,6.1,0,0,0,0
empty_tensor,,,4.13,4.13,0,0,0,0
aten::fill_,";
",,9.19,14.48,0,1.5,0,0
aclnnInplaceFillScalar,,,5.29,5.29,1.5,1.5,0,0
aten::select,"4,8;
;
",,3.01,5.72,0,0,0,0
aten::as_strided,"4,8;
;
;
",,2.71,2.71,0,0,0,0
aten::view,";
",,2.15,2.15,0,0,0,0
aten::expand,";
;
",,2.12,3.69,0,0,0,0
aten::as_strided,";
;
;
",,1.57,1.57,0,0,0,0
aten::copy_,"8;
8;
",,14.23,18.73,0,4.02,0,0
aclnnInplaceCopy,,,4.5,4.5,4.02,4.02,0,0
minigpt::prefill_phase,,,197.46,269577.58,0,471536.16,0,10273.18
minigpt::prefill_model,,,40402.19,267450.82,0,468931.22000000003,0,10273.18
aten::to,"4,8;
;
;
;
",,3.4,40.54,0,1.34,0,0
aten::_to_copy,"4,8;
;
;
;
;
;
",,5.27,37.14,0,1.34,0,0
aten::empty_strided,";
;
;
;
;
",,7.1,10.5,0,0,0,0
empty_tensor,,,3.4,3.4,0,0,0,0
aten::copy_,"4,8;
4,8;
",,15.61,21.37,0,1.34,0,0
aclnnInplaceCopy,,,5.76,5.76,1.34,1.34,0,0
aten::sum,"4,8;
;
;
",,20.21,28.69,0,2.74,0,0
empty_tensor,,,4.06,4.06,0,0,0,0
aclnnReduceSum,,,4.42,4.42,2.74,2.74,0,0
aten::le,"4;
",,16.26,21.92,0,3.06,0,0
empty_tensor,,,3.25,3.25,0,0,0,0
aclnnLeScalar,,,2.41,2.41,3.06,3.06,0,0
aten::any,4,,15.6,23.56,0,2.92,0,0
empty_tensor,,,3.39,3.39,0,0,0,0
aclnnAny,,,4.57,4.57,2.92,2.92,0,0
aten::is_nonzero,,,69.84,235.82,0,0,0,0
aten::item,,,8.38,165.98,0,0,0,0
aten::_local_scalar_dense,,,157.6,157.6,0,0,0,0
aten::arange,";
;
;
;
",,22.3,33.29,0,8.38,0,0
empty_tensor,,,4.99,4.99,0,0,0,0
aclnnArange,,,6.0,6.0,8.38,8.38,0,0
aten::expand_as,"8;
4,8",,3.72,12.81,0,0,0,0
aten::expand,"8;
;
",,4.15,9.09,0,0,0,0
aten::as_strided,"8;
;
;
",,4.94,4.94,0,0,0,0
aten::to,"4,8;
;
;
;
",,1.83,1.83,0,0,0,0
aten::bitwise_not,"4,8",,30.03,39.55,0,1.6,0,0
empty_tensor,,,4.65,4.65,0,0,0,0
aclnnBitwiseNot,,,4.87,4.87,1.6,1.6,0,0
aten::masked_fill,"4,8;
4,8;
",,45.0,127.31,0,97.5,0,0
aten::clone,"4,8;
",,4.96,25.53,0,1.96,0,0
empty_tensor,,,4.18,4.18,0,0,0,0
