Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,aclnnNonzeroV2GetWorkspaceSize,213.5,1,213.5,213.5,213.5,0
host,acl,aclnnPowTensorScalar,9991.02,1028,9.719,5.37,109.69,13.406
host,acl,aclnnReduceSum,29.81,1,29.81,29.81,29.81,0
host,acl,aclnnRsqrt,8542.73,1028,8.31,5.08,24.3,3.436
host,acl,aclnnSilu,2424.89,256,9.472,6.93,16.18,1.796
host,acl,aclnnSin,44.87,4,11.218,9.58,12.88,1.474
host,acl,aclnnSubs,90.74,8,11.343,8.79,15.28,4.729
host,acl,aclnnTril,2221.65,256,8.678,5.59,17.2,2.079
host,acl,aclrtCreateEventExWithFlag,5793.53,1304,4.443,0.77,63.3,53.41
host,acl,aclrtCtxSetSysParamOpt,17684.17,30692,0.576,0.17,12.59,0.16
host,acl,aclrtDestroyEvent,3674.35,1508,2.437,0.49,246.14,58.679
host,acl,aclrtFree,41.04,4,10.26,6.69,12.95,5.873
host,acl,aclrtGetCurrentContext,226.83,524,0.433,0.3,1.39,0.009
host,acl,aclrtGetDeviceCount,4.33,2,2.165,1.81,2.52,0.126
host,acl,aclrtGetHardwareSyncAddr,804.67,1311,0.614,0.32,12.23,0.144
host,acl,aclrtGetResInCurrentThread,33.03,70,0.472,0.11,3.51,0.31
host,acl,aclrtGetStreamAttribute,4656.81,16394,0.284,0.19,28.62,0.06
host,acl,aclrtLaunchKernelWithHostArgs,98348.48,17676,5.564,2.13,108.88,3.35
host,acl,aclrtMallocWithCfg,95.23,4,23.808,17.12,37.07,60.854
host,acl,aclrtMemcpy,785.12,22,35.687,16.64,115.36,500.593
host,acl,aclrtMemcpyAsync,194.44,22,8.838,4.97,19.29,19.46
host,acl,aclrtQueryEventStatus,491.34,728,0.675,0.38,6.45,0.161
host,acl,aclrtRecordEvent,13743,1828,7.518,2.92,32.45,6.84
host,acl,aclrtRecordNotify,5612.93,1048,5.356,3.48,21.69,2.142
host,acl,aclrtStreamGetId,410.62,1048,0.392,0.22,1.4,0.011
host,acl,aclrtStreamWaitEvent,7472.69,1304,5.731,4.14,25.2,4.697
host,acl,aclrtSynchronizeDeviceWithTimeout,5482.79,6,913.798,16.71,4952.17,3266579.139
host,acl,aclrtSynchronizeStream,70.08,2,35.04,17.2,52.88,318.266
host,acl,aclrtSynchronizeStreamWithTimeout,261.92,21,12.472,1.99,42.57,75.89
host,acl,aclrtWaitAndResetNotify,5893.06,1572,3.749,1.09,12.26,3.434
host,acl,hcom_allGather_,587.03,4,146.758,124.8,176.86,359.188
host,acl,hcom_allReduce_,74753.81,516,144.872,112.34,401.18,569.157
host,acl,hcom_broadcast_,716.48,4,179.12,165.03,207.74,280.921
host,node,launch,200693.71,18200,11.027,2.6,401.18,566.943
