Device_id,Step,Computing,Communication(Not Overlapped),Overlapped,Communication,Free,Stage,Bubble,Communication(Not Overlapped and Exclude Receive),Preparing
0,0,138731.39999999962,14716.16,0.0,14716.16,21884.280000001585,175332.0,0,14716.16,2267.25
0,1,138158.21999999997,29412.96,0.0,29412.96,4444.259999999921,172015.25,0,29412.96,175.0
0,2,138564.84000000055,17584.620000000003,0.0,17584.620000000003,9228.08000000095,165377.5,0,17584.620000000003,172.25
0,3,138389.10000000003,15778.299999999997,0.0,15778.299999999997,30897.840000001303,185065.0,0,15778.299999999997,161.25
