Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
0,MatMulV2,AI_CORE,1796,319923.88,19.96,178.131,686.56,49.662
0,allreduceAicpuKernel,AI_CPU,516,89062.96,145.34,172.602,445.46,13.825
0,Mul,AI_VECTOR_CORE,3340,59119.38,4.66,17.7,31.9,9.177
0,FlashAttentionScore,MIX_AIC,256,34163.9,129.28,133.452,139.6,5.303
0,Transpose,AI_VECTOR_CORE,1024,24829.7,16.34,24.247,39.24,3.854
0,ReduceMean,MIX_AIV,1028,19162.08,11.86,18.64,26.14,2.975
0,Cast,AI_VECTOR_CORE,2091,19019.24,1.14,9.095,13.4,2.952
0,Pows,AI_VECTOR_CORE,1028,18700.2,13.14,18.19,24.5,2.903
0,Add,AI_VECTOR_CORE,2052,18504.26,1.4,9.017,29.26,2.872
0,AsStrided,AI_VECTOR_CORE,1024,8968.32,5.96,8.758,12.78,1.392
0,Swish,AI_VECTOR_CORE,256,5798.46,22.28,22.65,23.36,0.9
0,LogicalAnd,AI_VECTOR_CORE,260,4440.56,1.46,17.079,19.2,0.689
0,Tril,AI_VECTOR_CORE,256,4345.76,12.64,16.975,21.1,0.675
0,Neg,AI_VECTOR_CORE,512,4131.74,7.56,8.069,10.16,0.641
0,ConcatD,AI_VECTOR_CORE,523,3952.92,2.54,7.558,18.32,0.614
0,LogicalNot,AI_VECTOR_CORE,268,2381.84,1.26,8.887,14.74,0.37
0,OnesLike,AI_VECTOR_CORE,259,2339.8,1.6,9.033,14.48,0.363
0,Rsqrt,AI_VECTOR_CORE,1028,2121.58,1.2,2.063,4.38,0.329
0,broadcastAicpuKernel,AI_CPU,4,679.4,159.48,169.85,194.54,0.105
0,allgatherAicpuKernel,AI_CPU,4,616.5,121.88,154.125,173.34,0.096
0,MaskedFill,AI_CPU,8,601.98,52.42,75.247,93.78,0.093
0,Cumsum,AI_CPU,4,256.72,53.68,64.18,75.74,0.04
0,PadV3,MIX_AIV,12,155.36,9.74,12.946,17.9,0.024
0,MaskedFill,AI_VECTOR_CORE,4,146.38,34,36.595,43.54,0.023
0,MemSet,AI_VECTOR_CORE,13,100.12,5.64,7.701,10.96,0.016
0,ArgMaxV2,AI_VECTOR_CORE,4,78.54,19.38,19.635,19.88,0.012
0,Range,AI_VECTOR_CORE,8,75.68,8.54,9.46,10.34,0.012
0,ArgMaxWithValue,AI_VECTOR_CORE,4,58.66,13.98,14.665,14.9,0.009
0,GatherV2,AI_VECTOR_CORE,4,55.2,13.48,13.8,13.98,0.009
0,Index,AI_VECTOR_CORE,5,50.8,8.4,10.16,14.26,0.008
0,Cos,AI_VECTOR_CORE,4,47.54,10.3,11.885,16.4,0.007
0,TensorMove,AI_VECTOR_CORE,4,40.82,10.1,10.205,10.34,0.006
0,Sin,AI_VECTOR_CORE,4,35.02,8.68,8.755,8.86,0.005
0,Less,AI_VECTOR_CORE,12,34.86,2.48,2.905,3.4,0.005
0,NonZero,MIX_AIV,1,30.1,30.1,30.1,30.1,0.005
0,ReduceAny,MIX_AIV,13,29.9,1.22,2.3,3.22,0.005
0,Sub,AI_VECTOR_CORE,8,26.24,2.86,3.28,3.66,0.004
0,IndexCheck,AI_VECTOR_CORE,5,24.52,2.8,4.904,12.9,0.004
0,ClipByValueV2,AI_VECTOR_CORE,4,23.86,5.88,5.965,6.08,0.004
0,GreaterEqual,AI_VECTOR_CORE,8,23.36,2.54,2.92,3.28,0.004
0,ZerosLike,AI_VECTOR_CORE,9,18.08,1.52,2.008,2.52,0.003
0,Fill,AI_VECTOR_CORE,6,9.5,1.28,1.583,2.54,0.001
0,BroadcastTo,AI_VECTOR_CORE,5,7.88,1.42,1.576,1.72,0.001
0,ReduceSum,MIX_AIV,1,5.94,5.94,5.94,5.94,0.001
0,LessEqual,AI_VECTOR_CORE,1,2.88,2.88,2.88,2.88,0
