Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
0,allreduceAicpuKernel,AI_CPU,516,101742.92,158.34,197.176,484.74,33.142
0,IndexPut,AI_CPU,512,69133.98,97.14,135.027,281.34,22.52
0,MatMulV2,AI_CORE,1796,40345.74,9.68,22.464,165.6,13.142
0,Index,AI_CPU,128,15198.82,106.12,118.74,245.74,4.951
0,Index,AI_VECTOR_CORE,1476,12313.44,6.74,8.342,17.02,4.011
0,Mul,AI_VECTOR_CORE,3340,11198.52,1.08,3.352,16.06,3.648
0,FlashAttentionScore,MIX_AIC,256,7188.44,23.72,28.079,36.8,2.342
0,MemSet,AI_VECTOR_CORE,868,6523.16,5.42,7.515,19.58,2.125
0,Pows,AI_VECTOR_CORE,1028,5591.8,1.46,5.439,16,1.821
0,IndexCheck,AI_VECTOR_CORE,2120,5100.48,1.86,2.405,4.1,1.661
0,ReduceMean,MIX_AIV,1028,4862.88,2.6,4.73,8.58,1.584
0,Cast,AI_VECTOR_CORE,2082,3911.8,0.98,1.878,8.48,1.274
0,Add,AI_VECTOR_CORE,2055,3875.94,1.16,1.886,9.26,1.263
0,Slice,AI_VECTOR_CORE,1408,3390.8,1.9,2.408,3.3,1.105
0,NonZero,MIX_AIV,832,2685,2.68,3.227,6.02,0.875
0,Range,AI_VECTOR_CORE,390,2614.88,3.7,6.704,10.44,0.852
0,ConcatD,AI_VECTOR_CORE,520,2115.58,3.38,4.068,14.84,0.689
0,Transpose,AI_VECTOR_CORE,128,2022.82,14.52,15.803,25.78,0.659
0,Rsqrt,AI_VECTOR_CORE,1028,1296.28,1.06,1.26,1.94,0.422
0,allgatherAicpuKernel,AI_CPU,4,918.84,166.1,229.71,343.92,0.299
0,Neg,AI_VECTOR_CORE,512,717.84,1.16,1.402,2.18,0.234
0,broadcastAicpuKernel,AI_CPU,4,714.5,138.68,178.625,289.46,0.233
0,Swish,AI_VECTOR_CORE,256,571.64,1.46,2.232,4.24,0.186
0,AsStrided,AI_VECTOR_CORE,128,510.54,3.36,3.988,5.72,0.166
0,Less,AI_VECTOR_CORE,201,494.76,2.06,2.461,2.98,0.161
0,MaskedFill,AI_CPU,5,407.4,59.5,81.48,96.66,0.133
0,LogicalNot,AI_VECTOR_CORE,265,377.24,1.18,1.423,1.92,0.123
0,PadV3,MIX_AIV,36,362.6,8.28,10.072,18.02,0.118
0,LogicalAnd,AI_VECTOR_CORE,68,188.58,1.44,2.773,3.72,0.061
0,Tril,AI_VECTOR_CORE,64,166.52,2.16,2.601,3.1,0.054
0,OnesLike,AI_VECTOR_CORE,67,105.82,1.36,1.579,1.86,0.034
0,ArgMaxV2,AI_VECTOR_CORE,4,78.5,19.5,19.625,19.74,0.026
0,Cumsum,AI_CPU,1,65.1,65.1,65.1,65.1,0.021
0,GatherV2,AI_VECTOR_CORE,4,29.74,3.82,7.435,8.78,0.01
0,MaskedFill,AI_VECTOR_CORE,4,26.6,3.34,6.65,16.06,0.009
0,GreaterEqual,AI_VECTOR_CORE,8,20.94,2.36,2.617,2.94,0.007
0,ReduceAny,MIX_AIV,11,18.62,1.16,1.692,3.86,0.006
0,ReduceMax,MIX_AIV,9,16.74,1.48,1.86,2.22,0.005
0,Sub,AI_VECTOR_CORE,5,12.82,2.34,2.564,2.92,0.004
0,IndexPutV2,AI_VECTOR_CORE,4,9.58,2.3,2.395,2.6,0.003
0,ZerosLike,AI_VECTOR_CORE,5,8.92,1.64,1.784,1.9,0.003
0,Cos,AI_VECTOR_CORE,4,8.78,2.04,2.195,2.54,0.003
0,Sin,AI_VECTOR_CORE,4,8.56,2,2.14,2.36,0.003
0,BroadcastTo,AI_VECTOR_CORE,5,7.42,1.38,1.484,1.68,0.002
0,ReduceSum,MIX_AIV,3,7.06,1.98,2.353,3.02,0.002
0,SelectV2,AI_VECTOR_CORE,3,7.02,2.32,2.34,2.38,0.002
0,ClipByValueV2,AI_VECTOR_CORE,1,5.16,5.16,5.16,5.16,0.002
0,LessEqual,AI_VECTOR_CORE,2,5.02,2.36,2.51,2.66,0.002
0,Fill,AI_VECTOR_CORE,2,3.44,1.4,1.72,2.04,0.001
0,ArgMaxWithValue,AI_VECTOR_CORE,1,2.26,2.26,2.26,2.26,0.001
