Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,BroadcastTo_Tiling,130.37,4,32.593,25.77,42.18,46.901
host,acl,IndexCheck_Tiling,3946.5,1288,3.064,0.12,36.76,10.537
host,acl,IndexPutV2_Tiling,53.14,4,13.285,8.48,15.72,8.168
host,acl,NonZero_Tiling,3510.59,1664,2.11,0.19,13.99,4.365
host,communication,Notify_Record,13562.76,524,25.883,20.73,83.78,31.418
host,communication,Notify_Wait,8214.28,524,15.676,13.02,67.64,12.957
host,acl,Slice_Tiling,2738.08,512,5.348,1.87,62.63,65.129
host,acl,aclmdlRICaptureGetInfo,1589.99,5504,0.289,0.13,32.6,0.388
host,acl,aclnnAdd,9438.52,1027,9.19,5.68,72.29,8.713
host,acl,aclnnAdds,8117.11,1028,7.896,5.36,46.31,3.748
host,acl,aclnnAny,157.67,11,14.334,8.13,32.71,62.418
host,acl,aclnnArange,3549.65,390,9.102,6.6,15.64,0.913
host,acl,aclnnArgMax,116.68,4,29.17,15.77,41.99,157.063
host,acl,aclnnBitwiseAndTensor,626.7,68,9.216,7.96,16.04,1.99
host,acl,aclnnBitwiseNot,85.13,9,9.459,6.67,19.39,12.966
host,acl,aclnnCat,6217.15,520,11.956,5.97,78.83,22.384
host,acl,aclnnClampMin,12.19,1,12.19,12.19,12.19,0
host,acl,aclnnConstantPadNd,582.58,36,16.183,10.78,68.53,121.98
host,acl,aclnnCos,34.1,4,8.525,7.02,9.71,1.145
host,acl,aclnnCumsum,26.4,1,26.4,26.4,26.4,0
host,acl,aclnnCumsumGetWorkspaceSize,28.54,1,28.54,28.54,28.54,0
host,acl,aclnnEmbedding,43.14,4,10.785,9.42,12.02,1.422
host,acl,aclnnFlashAttentionScore,4282.2,256,16.727,12.75,61.25,17.739
host,acl,aclnnGeScalar,86.79,8,10.849,9.17,14.35,3.568
host,acl,aclnnIndex,38196.13,1604,23.813,9.47,510.61,899.778
host,acl,aclnnIndexGetWorkspaceSize,6980.45,128,54.535,42.16,130.96,162.688
host,acl,aclnnIndexPutImpl,17524.95,516,33.963,24.5,148.27,101.493
host,acl,aclnnIndexPutImplGetWorkspaceSize,15667.1,516,30.363,22.07,90.78,29.402
host,acl,aclnnInplaceCopy,16331.47,2185,7.474,4.68,86.97,8.414
host,acl,aclnnInplaceCopyGetWorkspaceSize,361.3,45,8.029,4.78,20.43,16.313
host,acl,aclnnInplaceFillScalar,114.47,2,57.235,24.91,89.56,1044.906
host,acl,aclnnInplaceMaskedFillScalar,147.39,9,16.377,7.33,30.04,53.208
host,acl,aclnnInplaceMaskedFillScalarGetWorkspaceSize,64.56,5,12.912,10.88,16.98,5.077
host,acl,aclnnInplaceOne,588.04,67,8.777,6.52,18.05,3.925
host,acl,aclnnInplaceZero,68.05,5,13.61,8.83,27.91,52.497
