Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
5,allreduceAicpuKernel,AI_CPU,516,105483.783,164.723,204.426,522.051,29.091
5,IndexPut,AI_CPU,512,79779.852,134.223,155.82,243.625,22.002
5,MatMulV2,AI_CORE,1796,40478.88,9.58,22.538,169.143,11.164
5,Index,AI_CPU,128,26768.595,176.664,209.13,430.549,7.382
5,Mul,AI_VECTOR_CORE,3340,16873.143,1.36,5.052,13.98,4.653
5,Index,AI_VECTOR_CORE,1476,12449.607,6.72,8.435,17.18,3.433
5,Pows,AI_VECTOR_CORE,1028,8186.578,1.6,7.964,16.441,2.258
5,MemSet,AI_VECTOR_CORE,868,8036.838,5.4,9.259,24.421,2.216
5,FlashAttentionScore,MIX_AIC,256,7937.36,27.521,31.005,42.301,2.189
5,Slice,AI_VECTOR_CORE,2176,7815.175,1.34,3.592,7.32,2.155
5,ReduceMean,MIX_AIV,1028,7598.476,1.76,7.392,13.981,2.096
5,IndexCheck,AI_VECTOR_CORE,2120,7274.702,2.16,3.431,11.6,2.006
5,Cast,AI_VECTOR_CORE,2212,7266.56,1.08,3.285,14.161,2.004
5,Add,AI_VECTOR_CORE,2055,5481.135,1.14,2.667,12.02,1.512
5,NonZero,MIX_AIV,832,4125.325,4.36,4.958,8.72,1.138
5,Range,AI_VECTOR_CORE,390,3225.488,4.62,8.27,14.66,0.89
5,Transpose,AI_VECTOR_CORE,128,2395.809,15.08,18.717,25.641,0.661
5,ConcatD,AI_VECTOR_CORE,524,2218.206,3.9,4.233,15.64,0.612
5,Less,AI_VECTOR_CORE,201,1576.032,2.22,7.841,10.24,0.435
5,Rsqrt,AI_VECTOR_CORE,1028,1281.61,0.98,1.247,1.86,0.353
5,Swish,AI_VECTOR_CORE,256,1178.961,2.86,4.605,9.24,0.325
5,Neg,AI_VECTOR_CORE,512,916.916,1.08,1.791,4.32,0.253
5,allgatherAicpuKernel,AI_CPU,4,794.136,170.624,198.534,222.705,0.219
5,AsStrided,AI_VECTOR_CORE,128,621.694,4.3,4.857,6.36,0.171
5,broadcastAicpuKernel,AI_CPU,4,592.332,131.463,148.083,163.423,0.163
5,MaskedFill,AI_CPU,5,500.75,72.281,100.15,136.443,0.138
5,PadV3,MIX_AIV,36,440.229,9.18,12.229,27.721,0.121
5,LogicalNot,AI_VECTOR_CORE,265,378.748,1.16,1.429,1.8,0.104
5,LogicalAnd,AI_VECTOR_CORE,68,208.505,1.46,3.066,3.8,0.058
5,Tril,AI_VECTOR_CORE,64,161.543,2.1,2.524,3.14,0.045
5,BroadcastTo,AI_VECTOR_CORE,69,120.502,1.34,1.746,2.2,0.033
5,OnesLike,AI_VECTOR_CORE,64,103.662,1.48,1.62,1.86,0.029
5,Cumsum,AI_CPU,1,77.302,77.302,77.302,77.302,0.021
5,MaskedFill,AI_VECTOR_CORE,4,50.881,11.44,12.72,14.081,0.014
5,ZerosLike,AI_VECTOR_CORE,21,32.581,1.34,1.551,1.84,0.009
5,ReduceAny,MIX_AIV,11,27.86,2,2.533,3.32,0.008
5,GreaterEqual,AI_VECTOR_CORE,8,21.58,2.34,2.698,3.04,0.006
5,ReduceMax,MIX_AIV,9,21.341,1.88,2.371,2.64,0.006
5,GatherV2,AI_VECTOR_CORE,4,16.921,2.8,4.23,8.18,0.005
5,Sub,AI_VECTOR_CORE,5,13.82,2.2,2.764,2.98,0.004
5,IndexPutV2,AI_VECTOR_CORE,4,11.821,2.92,2.955,3,0.003
5,Cos,AI_VECTOR_CORE,4,10,2.2,2.5,3.2,0.003
5,Sin,AI_VECTOR_CORE,4,9.641,2.2,2.41,2.94,0.003
5,ReduceSum,MIX_AIV,3,8.6,2.56,2.866,3.2,0.002
5,Fill,AI_VECTOR_CORE,5,7.46,1.24,1.492,2.18,0.002
5,SelectV2,AI_VECTOR_CORE,3,6.161,1.88,2.054,2.16,0.002
5,LessEqual,AI_VECTOR_CORE,2,5.34,2.48,2.67,2.86,0.001
5,ClipByValueV2,AI_VECTOR_CORE,1,4.86,4.86,4.86,4.86,0.001
5,ArgMaxWithValue,AI_VECTOR_CORE,1,2.78,2.78,2.78,2.78,0.001
