Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
5,N/A,PROFILING_ENABLE,48,5,0.020,1789112609248537.439	,1789112609248537.459	
5,Fill_41dadce325b0f810d03359af2a38990b_high_performance_223000000,AI_VECTOR_CORE,47,2306,2.180,1789112609258354.656	,1789112609258356.836	
5,ZerosLike_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,2307,1.700,1789112609258395.816	,1789112609258397.516	
5,N/A,MEMCPY_ASYNC,47,2308,0.760,1789112609258675.222	,1789112609258675.982	
5,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,2309,1.340,1789112609258708.323	,1789112609258709.663	
5,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,2310,1.320,1789112609258772.704	,1789112609258774.024	
5,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,2311,1.540,1789112609258774.664	,1789112609258776.204	
5,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,2312,1.440,1789112609258777.584	,1789112609258779.024	
5,N/A,MEMCPY_ASYNC,47,2313,0.640,1789112609258907.507	,1789112609258908.147	
5,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,2314,1.340,1789112609258938.567	,1789112609258939.907	
5,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,2315,1.240,1789112609258972.368	,1789112609258973.608	
5,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,2316,1.440,1789112609258975.408	,1789112609258976.848	
5,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,2317,1.280,1789112609258979.828	,1789112609258981.108	
5,N/A,MEMCPY_ASYNC,47,2318,0.820,1789112609259102.290	,1789112609259103.110	
5,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,2319,1.360,1789112609259127.731	,1789112609259129.091	
5,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,2320,1.140,1789112609259158.372	,1789112609259159.512	
5,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,2321,1.340,1789112609259160.732	,1789112609259162.072	
5,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,2322,1.280,1789112609259168.592	,1789112609259169.872	
5,N/A,MEMCPY_ASYNC,47,2323,0.640,1789112609259298.654	,1789112609259299.294	
5,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,2324,1.240,1789112609259329.535	,1789112609259330.775	
5,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,2325,1.180,1789112609259357.956	,1789112609259359.136	
5,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,2326,1.360,1789112609259360.816	,1789112609259362.176	
5,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,2327,1.300,1789112609259362.636	,1789112609259363.936	
5,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,2328,1.280,1789112609259475.678	,1789112609259476.958	
5,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,2329,3.200,1789112609259526.719	,1789112609259529.919	
5,LessEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,2330,2.860,1789112609259538.599	,1789112609259541.459	
5,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_50000400,MIX_AIV,47,2331,3.120,1789112609259575.900	,1789112609259579.020	
5,Range_a32d70ed63082227463347a44bd5a08e_high_performance__kernel0,AI_VECTOR_CORE,47,2332,9.080,1789112609259704.322	,1789112609259713.403	
5,LogicalNot_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,2333,1.460,1789112609259748.403	,1789112609259749.863	
5,BroadcastTo_41dadce325b0f810d03359af2a38990b_high_performance_221000000,AI_VECTOR_CORE,47,2334,1.880,1789112609259772.604	,1789112609259774.484	
5,MaskedFill,AI_CPU,47,2335,99.402,1789112609259885.866	,1789112609259985.268	
5,ArgMaxWithValue_65b8831ee054f9f32f9460360bd29bf1_high_performance_5,AI_VECTOR_CORE,47,2336,2.780,1789112609259985.308	,1789112609259988.088	
5,Cast_e87590d11ccda8b259ab6b1ea7212319_high_performance_210000000,AI_VECTOR_CORE,47,2337,1.520,1789112609259988.108	,1789112609259989.628	
5,Less_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,2338,2.700,1789112609259989.668	,1789112609259992.368	
5,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_50000400,MIX_AIV,47,2339,2.240,1789112609259993.828	,1789112609259996.068	
5,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,2340,1.160,1789112609260086.170	,1789112609260087.330	
5,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,2341,2.840,1789112609260114.951	,1789112609260117.791	
5,ReduceMax_50ece6b17b86ccdf70cfb9e03e3196c5_high_performance_50000400,MIX_AIV,47,2342,2.440,1789112609260155.792	,1789112609260158.232	
5,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,2343,1.220,1789112609260362.116	,1789112609260363.336	
5,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,2344,2.560,1789112609260394.736	,1789112609260397.296	
5,LessEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,2345,2.480,1789112609260411.117	,1789112609260413.597	
5,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_50000400,MIX_AIV,47,2346,2.140,1789112609260433.117	,1789112609260435.257	
5,ReduceMax_50ece6b17b86ccdf70cfb9e03e3196c5_high_performance_50000400,MIX_AIV,47,2347,1.880,1789112609260516.999	,1789112609260518.879	
5,Range_a32d70ed63082227463347a44bd5a08e_high_performance__kernel0,AI_VECTOR_CORE,47,2348,4.620,1789112609260595.460	,1789112609260600.080	
5,ZerosLike_1d2fd313763487259859439d7e9b41cf_high_performance_210000000,AI_VECTOR_CORE,47,2349,1.340,1789112609260652.261	,1789112609260653.601	
5,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,2350,1.180,1789112609260662.142	,1789112609260663.322	
5,Cumsum,AI_CPU,47,2351,77.301,1789112609260787.264	,1789112609260864.566	
5,Sub_41dadce325b0f810d03359af2a38990b_high_performance_223000000,AI_VECTOR_CORE,47,2352,2.960,1789112609260864.586	,1789112609260867.546	
