Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,IndexCheck_Tiling,5450.28,1288,4.232,0.12,42.42,24.439
host,acl,IndexPutV2_Tiling,49.97,4,12.493,12.03,13.53,0.365
host,acl,NonZero_Tiling,4463.62,1664,2.682,0.19,21.78,9.546
host,communication,Notify_Record,13949.55,524,26.621,21.21,57.25,12.457
host,communication,Notify_Wait,8361.53,524,15.957,13.33,63.38,5.969
host,acl,Slice_Tiling,3536.26,512,6.907,1.9,59.45,147.083
host,acl,aclmdlRICaptureGetInfo,1671.55,5504,0.304,0.12,24.77,0.169
host,acl,aclnnAdd,9576.91,1027,9.325,6,51.98,4.051
host,acl,aclnnAdds,8634.5,1028,8.399,5.81,29.74,1.84
host,acl,aclnnAny,123.58,11,11.235,8.71,16.11,3.425
host,acl,aclnnArange,3763.89,390,9.651,7.25,23.28,1.441
host,acl,aclnnBitwiseAndTensor,1497.74,68,22.026,9.49,78.61,63.102
host,acl,aclnnBitwiseNot,81.56,9,9.062,8.13,12.38,1.534
host,acl,aclnnCat,7810.45,524,14.905,9.16,123.91,30.337
host,acl,aclnnClampMin,13.6,1,13.6,13.6,13.6,0
host,acl,aclnnConstantPadNd,539.38,36,14.983,11.88,26.07,7.241
host,acl,aclnnCos,36.38,4,9.095,8.62,10.31,0.495
host,acl,aclnnCumsum,36.48,1,36.48,36.48,36.48,0
host,acl,aclnnCumsumGetWorkspaceSize,35.26,1,35.26,35.26,35.26,0
host,acl,aclnnEmbedding,42.76,4,10.69,8.85,12.77,2.019
host,acl,aclnnFlashAttentionScore,4222.84,256,16.495,12.67,91.31,35.533
host,acl,aclnnGeScalar,144.17,8,18.021,9.07,52.1,228.969
host,acl,aclnnIndex,39086.39,1604,24.368,9.95,183.32,731.825
host,acl,aclnnIndexGetWorkspaceSize,7632.05,128,59.625,44.56,129.56,211.545
host,acl,aclnnIndexPutImpl,17204.21,516,33.341,24.54,93.73,40.036
host,acl,aclnnIndexPutImplGetWorkspaceSize,18740.29,516,36.318,25.19,106.4,53.116
host,acl,aclnnInplaceCopy,18345.44,2191,8.373,4.99,73.13,7.762
host,acl,aclnnInplaceCopyGetWorkspaceSize,506.16,47,10.769,4.67,43.68,82.865
host,acl,aclnnInplaceFillScalar,165.45,5,33.09,8.31,118.37,1843.276
host,acl,aclnnInplaceMaskedFillScalar,167.93,9,18.659,10.29,37.5,58.635
host,acl,aclnnInplaceMaskedFillScalarGetWorkspaceSize,84.37,5,16.874,11.58,31.43,57.054
host,acl,aclnnInplaceOne,567.31,64,8.864,7.59,13.91,0.887
host,acl,aclnnInplaceZero,223.13,21,10.625,7.33,23.76,18.362
host,acl,aclnnLeScalar,19.97,2,9.985,8.36,11.61,2.641
host,acl,aclnnLogicalNot,2098.59,256,8.198,6.22,29.67,2.389
host,acl,aclnnLtScalar,117.45,9,13.05,7.71,40.04,92.311
host,acl,aclnnLtTensor,1890.84,192,9.848,7.68,89.06,33.573
host,acl,aclnnMatmul,16744.4,1796,9.323,6.47,67.46,8.044
host,acl,aclnnMax,124.28,9,13.809,10.4,19.08,6.683
host,acl,aclnnMaxDim,25.52,1,25.52,25.52,25.52,0
host,acl,aclnnMean,11375.26,1028,11.065,8.21,30.51,1.962
host,acl,aclnnMul,27933.59,3340,8.363,5.23,48.07,3.951
host,acl,aclnnNeg,7038.72,512,13.747,11.57,39.67,3.043
host,acl,aclnnNonzero,41690.58,64,651.415,96.55,11401.54,2083142.206
host,acl,aclnnNonzeroGetWorkspaceSize,2277.38,64,35.584,24.04,86.27,107.039
host,acl,aclnnNonzeroV2,295154.91,768,384.316,62.03,2436.83,288205.947
host,acl,aclnnNonzeroV2GetWorkspaceSize,17260.24,768,22.474,14.08,88.96,57.749
host,acl,aclnnPowTensorScalar,9141.01,1028,8.892,5.29,39.11,4.381
host,acl,aclnnReduceSum,45.95,3,15.317,10.53,24.32,40.584
host,acl,aclnnRsqrt,7177.34,1028,6.982,4.75,19.48,1.552
host,acl,aclnnSWhere,29.98,3,9.993,7.32,12.35,4.267
host,acl,aclnnSilu,2058.77,256,8.042,5.89,14.2,1.217
host,acl,aclnnSin,38.99,4,9.747,8.1,13.23,4.139
host,acl,aclnnSubs,57.93,5,11.586,8.9,18.18,12.052
host,acl,aclnnTril,520.03,64,8.125,6.41,12.4,0.878
host,acl,aclrtCreateEventExWithFlag,2819.38,1304,2.162,0.7,29.8,4.059
host,acl,aclrtCtxSetSysParamOpt,17350.75,36290,0.478,0.17,27.72,0.19
host,acl,aclrtDestroyEvent,2495.75,1276,1.956,0.28,438.88,164.838
host,acl,aclrtFree,30.63,4,7.658,5.54,10.36,3.017
host,acl,aclrtGetCurrentContext,248.68,524,0.475,0.33,0.88,0.004
host,acl,aclrtGetDeviceCount,4.42,2,2.21,1.06,3.36,1.322
host,acl,aclrtGetHardwareSyncAddr,1087.92,2175,0.5,0.26,1.63,0.03
host,acl,aclrtGetResInCurrentThread,1243.56,3058,0.407,0.1,5.05,0.129
host,acl,aclrtGetStreamAttribute,5263.81,19193,0.274,0.16,29.6,0.07
host,acl,aclrtLaunchKernelWithHostArgs,124660.67,24179,5.156,1.99,89.59,3.719
host,acl,aclrtMallocWithCfg,72.31,4,18.078,11.47,24.8,30.335
host,acl,aclrtMemcpy,17383.8,875,19.867,14.33,38.2,17.001
host,acl,aclrtMemcpyAsync,290.15,47,6.173,3.12,15.17,7.03
host,acl,aclrtQueryEventStatus,298.43,496,0.602,0.37,2.58,0.021
host,acl,aclrtRecordEvent,11415.53,1828,6.245,2.8,32.03,4.429
host,acl,aclrtRecordNotify,5205.2,1048,4.967,3.44,11.97,0.829
host,acl,aclrtStreamGetId,399.32,1048,0.381,0.2,0.91,0.014
host,acl,aclrtStreamWaitEvent,6960.38,1304,5.338,3.94,31.59,1.76
host,acl,aclrtSynchronizeDeviceWithTimeout,2782.98,6,463.83,18.94,1151.95,191237.108
host,acl,aclrtSynchronizeStream,285564.83,839,340.363,2.09,11263.67,417990.768
host,acl,aclrtSynchronizeStreamWithTimeout,11380.03,868,13.111,1.07,2596.61,23156.191
host,acl,aclrtWaitAndResetNotify,5399.5,1572,3.435,1.13,18.9,2.56
host,acl,hcom_allGather_,593.55,4,148.388,138.99,174.98,235.858
host,acl,hcom_allReduce_,75697.98,516,146.702,116.94,291.14,308.586
host,acl,hcom_broadcast_,702.86,4,175.715,158.5,193.72,168.784
host,node,launch,540275.93,24703,21.871,2.41,11307.78,19037.914
