Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,BroadcastTo_Tiling,145.42,4,36.355,30.22,40.68,15.134
host,acl,IndexCheck_Tiling,4468.27,1288,3.469,0.14,34.52,13.038
host,acl,IndexPutV2_Tiling,61.66,4,15.415,13.54,17.78,3.315
host,acl,NonZero_Tiling,3567.64,1664,2.144,0.18,17.24,4.213
host,communication,Notify_Record,14483.6,524,27.64,20.95,88.41,27.899
host,communication,Notify_Wait,9299.22,524,17.747,13.91,70.88,9.678
host,acl,Slice_Tiling,3094.29,512,6.044,2.03,59.96,58.06
host,acl,aclmdlRICaptureGetInfo,1681.66,5504,0.306,0.12,12.54,0.056
host,acl,aclnnAdd,9817.57,1027,9.559,6.07,51.34,5.468
host,acl,aclnnAdds,8849.68,1028,8.609,5.51,33.49,2.809
host,acl,aclnnAny,133.56,11,12.142,8.37,19.82,11.124
host,acl,aclnnArange,3861.98,390,9.903,7.27,46.16,4.897
host,acl,aclnnBitwiseAndTensor,668.98,68,9.838,8.26,14.83,1.764
host,acl,aclnnBitwiseNot,90.3,9,10.033,7.64,12.38,2.177
host,acl,aclnnCat,6678.65,520,12.844,6,49.79,18.139
host,acl,aclnnClampMin,13.66,1,13.66,13.66,13.66,0
host,acl,aclnnConstantPadNd,558.17,36,15.505,12.09,28.21,8.617
host,acl,aclnnCos,36.71,4,9.177,7.22,12.2,3.396
host,acl,aclnnCumsum,25.39,1,25.39,25.39,25.39,0
host,acl,aclnnCumsumGetWorkspaceSize,30.76,1,30.76,30.76,30.76,0
host,acl,aclnnEmbedding,46.62,4,11.655,10.36,12.88,1.033
host,acl,aclnnFlashAttentionScore,4551.32,256,17.779,13.16,85.59,24.05
host,acl,aclnnGeScalar,143.43,8,17.929,9.39,38.11,102.86
host,acl,aclnnIndex,39775.34,1604,24.798,9.82,208.82,894.584
host,acl,aclnnIndexGetWorkspaceSize,7666.52,128,59.895,48.08,136.8,144.789
