Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,IndexCheck_Tiling,4607.78,1288,3.577,0.16,46.04,16.264
host,acl,IndexPutV2_Tiling,54.05,4,13.513,12.06,15.72,2.125
host,acl,NonZero_Tiling,4516.52,1664,2.714,0.19,77.99,14.031
host,communication,Notify_Record,15595.26,557,27.999,19.18,81.12,26.485
host,communication,Notify_Wait,9929.95,557,17.828,13.89,64.89,18.375
host,acl,Slice_Tiling,2688.59,512,5.251,2.08,38.65,46.598
host,acl,aclmdlRICaptureGetInfo,1860.02,5850,0.318,0.13,4.32,0.061
host,acl,aclnnAdd,10720.44,1027,10.439,6.04,94.62,11.592
host,acl,aclnnAdds,9379.22,1028,9.124,6.38,51.6,6.141
host,acl,aclnnAny,232.83,19,12.254,9.17,17.37,5.525
host,acl,aclnnArange,4104.65,386,10.634,7.69,47.52,11.752
host,acl,aclnnBitwiseAndTensor,1574.81,68,23.159,9.83,76.88,54.552
host,acl,aclnnBitwiseNot,86.41,9,9.601,7.08,13.17,2.57
host,acl,aclnnCat,8080.48,520,15.539,8.48,52.04,9.287
host,acl,aclnnClampMin,12.66,1,12.66,12.66,12.66,0
host,acl,aclnnConstantPadNd,550.79,36,15.3,11.99,38.16,17.264
host,acl,aclnnCos,39.11,4,9.778,8.69,10.58,0.481
host,acl,aclnnCumsum,30.68,1,30.68,30.68,30.68,0
host,acl,aclnnCumsumGetWorkspaceSize,21.46,1,21.46,21.46,21.46,0
host,acl,aclnnEmbedding,46.93,4,11.733,10.22,13.02,1.66
host,acl,aclnnFlashAttentionScore,4530.69,256,17.698,14,68.35,18.726
host,acl,aclnnGeScalar,180.76,12,15.063,10.53,47.6,98.619
host,acl,aclnnIndex,42073.93,1609,26.149,10.33,300.04,723.192
host,acl,aclnnIndexGetWorkspaceSize,7029.44,128,54.917,46.07,134.5,100.405
host,acl,aclnnIndexPutImpl,18600.14,516,36.047,24.42,72.76,52.769
host,acl,aclnnIndexPutImplGetWorkspaceSize,18015.48,516,34.914,25.48,97.94,50.595
host,acl,aclnnInplaceCopy,19354.82,2190,8.838,5.29,56,6.18
host,acl,aclnnInplaceCopyGetWorkspaceSize,404.02,47,8.596,4.83,22,19.658
host,acl,aclnnInplaceFillScalar,102,5,20.4,8.14,62.57,448.647
host,acl,aclnnInplaceMaskedFillScalar,145.44,9,16.16,7.94,26.32,36.318
host,acl,aclnnInplaceMaskedFillScalarGetWorkspaceSize,81.27,5,16.254,12.17,25.01,21.281
host,acl,aclnnInplaceOne,774.64,68,11.392,7.3,84.95,125.183
host,acl,aclnnInplaceZero,307.08,25,12.283,2.03,23.69,29.315
host,acl,aclnnLeScalar,22.62,2,11.31,9.48,13.14,3.349
host,acl,aclnnLogicalNot,2323.74,256,9.077,6.09,42.67,5.952
host,acl,aclnnLtScalar,144.75,13,11.135,7.93,15.76,4.798
host,acl,aclnnLtTensor,2019.07,192,10.516,8.66,25.72,2.272
host,acl,aclnnMatmul,18030.9,1796,10.039,6.3,58.76,5.856
host,acl,aclnnMax,125.08,9,13.898,9.02,18.56,6.291
host,acl,aclnnMaxDim,21.62,1,21.62,21.62,21.62,0
host,acl,aclnnMean,12408.81,1028,12.071,8.83,44.01,4.282
host,acl,aclnnMul,30003.21,3340,8.983,5.49,80.67,8.097
host,acl,aclnnNeg,7771.83,512,15.179,12.05,46.58,7.263
host,acl,aclnnNonzero,49581.89,64,774.717,101.28,2353,288117.622
host,acl,aclnnNonzeroGetWorkspaceSize,1977.21,64,30.894,25.34,53.98,16.959
host,acl,aclnnNonzeroV2,214502.73,768,279.3,64.76,3583.65,207191.846
host,acl,aclnnNonzeroV2GetWorkspaceSize,18248.71,768,23.761,13.88,98.76,89.896
host,acl,aclnnPowTensorScalar,9819.46,1028,9.552,5.82,50.94,4.172
host,acl,aclnnReduceSum,37.4,2,18.7,13.96,23.44,22.468
host,acl,aclnnRsqrt,7994.93,1028,7.777,4.86,45.47,3.105
host,acl,aclnnSWhere,37.95,3,12.65,10.57,16.56,7.654
host,acl,aclnnSilu,2282.25,256,8.915,6.44,52.22,8.567
host,acl,aclnnSin,32.36,4,8.09,6.83,8.72,0.592
host,acl,aclnnSubs,78.98,5,15.796,10.24,32.93,74.59
