Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
5,N/A,PROFILING_ENABLE,48,5,0.020,1789112975955764.232	,1789112975955764.252	
5,OnesLike_5c5e58e043224cccf51a06108010ae13_high_performance_210000000,AI_VECTOR_CORE,47,5803,1.240,1789112975963372.484	,1789112975963373.725	
5,N/A,EVENT_RECORD,47,5804,0.020,1789112975963378.685	,1789112975963378.705	
5,N/A,EVENT_WAIT,45,24534,0.020,1789112975963400.965	,1789112975963400.985	
5,N/A,NOTIFY_RECORD,45,24535,0.100,1789112975963590.189	,1789112975963590.289	
5,N/A,NOTIFY_RECORD,10,35618,0.100,1789112975963673.391	,1789112975963673.491	
5,N/A,NOTIFY_WAIT,10,35619,57.461,1789112975963675.551	,1789112975963733.012	
5,N/A,NOTIFY_WAIT,12,35618,0.000,1789112975963690.111	,1789112975963690.111	
5,RunAicpuRpcSrvLaunchV2_allreduce,AI_CPU,12,35619,533.090,1789112975963693.051	,1789112975964226.142	
5,N/A,NOTIFY_WAIT,45,24536,9537.090,1789112975963711.311	,1789112975973248.402	
5,N/A,NOTIFY_RECORD_SQE,91,17809,0.020,1789112975963731.992	,1789112975963732.012	
5,N/A,EVENT_WAIT,47,5805,9441.848,1789112975963807.753	,1789112975973249.602	
5,N/A,NOTIFY_WAIT_SQE,90,54561,0.020,1789112975963993.837	,1789112975963993.857	
5,N/A,SDMA_SQE,90,54562,0.700,1789112975963993.877	,1789112975963994.577	
5,N/A,SDMA_SQE,90,54563,0.540,1789112975963994.597	,1789112975963995.137	
5,N/A,WRITE_VALUE_SQE,90,54564,0.320,1789112975963995.177	,1789112975963995.497	
5,N/A,NOTIFY_WAIT_SQE,90,54565,7504.890,1789112975963995.517	,1789112975971500.407	
5,N/A,SDMA_SQE,90,54566,0.660,1789112975971500.507	,1789112975971501.167	
5,N/A,WRITE_VALUE_SQE,90,54567,0.340,1789112975971501.187	,1789112975971501.527	
5,N/A,NOTIFY_WAIT_SQE,90,54568,0.020,1789112975971501.547	,1789112975971501.567	
5,N/A,SDMA_SQE,90,54569,0.540,1789112975971501.587	,1789112975971502.127	
5,N/A,WRITE_VALUE_SQE,90,54570,0.980,1789112975971502.147	,1789112975971503.127	
5,N/A,NOTIFY_WAIT_SQE,90,54571,0.020,1789112975971503.147	,1789112975971503.167	
5,N/A,SDMA_SQE,90,54572,1.160,1789112975971503.187	,1789112975971504.347	
5,N/A,WRITE_VALUE_SQE,90,54573,0.980,1789112975971504.367	,1789112975971505.347	
5,N/A,NOTIFY_WAIT_SQE,90,54574,0.020,1789112975971505.367	,1789112975971505.387	
5,N/A,SDMA_SQE,90,54575,0.560,1789112975971505.407	,1789112975971505.967	
5,N/A,WRITE_VALUE_SQE,90,54576,0.980,1789112975971506.007	,1789112975971506.987	
5,N/A,NOTIFY_WAIT_SQE,90,54577,1737.554,1789112975971507.007	,1789112975973244.562	
5,N/A,SDMA_SQE,90,54578,1.160,1789112975973244.582	,1789112975973245.742	
5,N/A,WRITE_VALUE_SQE,90,54579,0.980,1789112975973245.762	,1789112975973246.742	
5,N/A,NOTIFY_WAIT_SQE,90,54580,0.020,1789112975973246.782	,1789112975973246.802	
5,N/A,SDMA_SQE,90,54581,0.680,1789112975973246.822	,1789112975973247.502	
5,N/A,NOTIFY_RECORD_SQE,90,54582,0.020,1789112975973247.522	,1789112975973247.542	
5,N/A,EVENT_RECORD,45,24537,0.000,1789112975973248.562	,1789112975973248.562	
5,N/A,EVENT_RECORD,45,24538,0.020,1789112975973248.742	,1789112975973248.762	
5,N/A,EVENT_WAIT,45,24539,3.680,1789112975973796.753	,1789112975973800.433	
5,N/A,EVENT_RECORD,47,5806,0.020,1789112975973799.413	,1789112975973799.433	
5,N/A,NOTIFY_RECORD,45,24540,0.080,1789112975973901.355	,1789112975973901.435	
5,N/A,NOTIFY_RECORD,10,35620,0.100,1789112975973933.555	,1789112975973933.656	
5,N/A,NOTIFY_WAIT,10,35621,60.501,1789112975973935.656	,1789112975973996.157	
5,N/A,NOTIFY_WAIT,12,35620,0.000,1789112975973940.876	,1789112975973940.876	
5,RunAicpuRpcSrvLaunchV2_broadcast,AI_CPU,12,35621,242.685,1789112975973942.956	,1789112975974185.641	
5,N/A,NOTIFY_WAIT,45,24541,559.971,1789112975973955.476	,1789112975974515.447	
5,N/A,NOTIFY_RECORD_SQE,91,17810,0.000,1789112975973995.177	,1789112975973995.177	
5,N/A,EVENT_WAIT,47,5807,486.589,1789112975974029.957	,1789112975974516.547	
5,N/A,NOTIFY_WAIT_SQE,90,54583,0.000,1789112975974045.798	,1789112975974045.798	
5,N/A,SDMA_SQE,90,54584,0.680,1789112975974045.838	,1789112975974046.518	
5,N/A,NOTIFY_WAIT_SQE,90,54585,465.029,1789112975974046.538	,1789112975974511.567	
5,N/A,SDMA_SQE,90,54586,1.140,1789112975974511.607	,1789112975974512.747	
5,N/A,WRITE_VALUE_SQE,90,54587,0.980,1789112975974512.787	,1789112975974513.767	
5,N/A,SDMA_SQE,90,54588,0.680,1789112975974513.787	,1789112975974514.467	
5,N/A,NOTIFY_RECORD_SQE,90,54589,0.020,1789112975974514.487	,1789112975974514.507	
5,N/A,EVENT_RECORD,45,24542,0.020,1789112975974515.487	,1789112975974515.507	
5,N/A,EVENT_RECORD,45,24543,0.000,1789112975974515.547	,1789112975974515.547	
5,ZerosLike_1d2fd313763487259859439d7e9b41cf_high_performance_210000000,AI_VECTOR_CORE,47,5808,1.400,1789112975975573.068	,1789112975975574.468	
5,N/A,EVENT_WAIT,45,24544,6.780,1789112975975650.190	,1789112975975656.970	
