Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
6,allreduceAicpuKernel,AI_CPU,516,106960.977,174.624,207.289,518.49,29.292
6,IndexPut,AI_CPU,512,81255.684,128.283,158.703,269.406,22.252
6,MatMulV2,AI_CORE,1796,40466.14,9.68,22.531,167.723,11.082
6,Index,AI_CPU,128,26083.962,172.224,203.781,349.927,7.143
6,Mul,AI_VECTOR_CORE,3340,16810.154,1.34,5.033,13.76,4.604
6,Index,AI_VECTOR_CORE,1476,12666.272,6.72,8.581,17.76,3.469
6,Pows,AI_VECTOR_CORE,1028,8275.417,1.58,8.05,16.881,2.266
6,MemSet,AI_VECTOR_CORE,868,8264.02,5.4,9.521,25.861,2.263
6,FlashAttentionScore,MIX_AIC,256,7870.598,27.181,30.745,41.601,2.155
6,ReduceMean,MIX_AIV,1028,7836.261,1.76,7.623,17.021,2.146
6,Slice,AI_VECTOR_CORE,2176,7721.431,1.34,3.548,7.52,2.115
6,Cast,AI_VECTOR_CORE,2212,7392.761,1.08,3.342,14.641,2.025
6,IndexCheck,AI_VECTOR_CORE,2120,7299.919,2.14,3.443,7.88,1.999
6,Add,AI_VECTOR_CORE,2055,5392.31,1.14,2.624,9.06,1.477
6,NonZero,MIX_AIV,832,4135.885,4.38,4.971,8.78,1.133
6,Range,AI_VECTOR_CORE,390,3231.247,5.42,8.285,13.6,0.885
6,Transpose,AI_VECTOR_CORE,128,2314.605,13.98,18.083,24.381,0.634
6,ConcatD,AI_VECTOR_CORE,524,2216.401,3.86,4.23,16.52,0.607
6,Less,AI_VECTOR_CORE,201,1592.951,2.3,7.925,10.32,0.436
6,Rsqrt,AI_VECTOR_CORE,1028,1282.529,0.98,1.248,1.86,0.351
6,Swish,AI_VECTOR_CORE,256,1130.083,2.76,4.414,10.56,0.309
6,Neg,AI_VECTOR_CORE,512,910.82,1.1,1.779,4.5,0.249
6,allgatherAicpuKernel,AI_CPU,4,721.554,168.904,180.389,195.904,0.198
6,AsStrided,AI_VECTOR_CORE,128,620.672,4.36,4.849,6.22,0.17
6,broadcastAicpuKernel,AI_CPU,4,571.511,128.303,142.878,152.283,0.157
6,PadV3,MIX_AIV,36,414.168,8.22,11.505,28.661,0.113
6,MaskedFill,AI_CPU,5,394.768,59.181,78.954,92.562,0.108
6,LogicalNot,AI_VECTOR_CORE,265,374.808,1.2,1.414,1.84,0.103
6,LogicalAnd,AI_VECTOR_CORE,68,209.465,1.46,3.08,4.22,0.057
6,Tril,AI_VECTOR_CORE,64,159.064,1.96,2.485,3.06,0.044
6,BroadcastTo,AI_VECTOR_CORE,69,120.483,1.38,1.746,2.2,0.033
6,OnesLike,AI_VECTOR_CORE,64,104.322,1.46,1.63,1.96,0.029
6,Cumsum,AI_CPU,1,97.542,97.542,97.542,97.542,0.027
6,MaskedFill,AI_VECTOR_CORE,4,55.642,12.64,13.91,15.221,0.015
6,ZerosLike,AI_VECTOR_CORE,21,31.98,1.28,1.523,1.96,0.009
6,ReduceAny,MIX_AIV,11,27.76,2.04,2.524,3.2,0.008
6,ReduceMax,MIX_AIV,9,21.341,1.96,2.371,2.66,0.006
6,GreaterEqual,AI_VECTOR_CORE,8,21.22,2.26,2.653,3.18,0.006
6,GatherV2,AI_VECTOR_CORE,4,16.601,2.82,4.15,7.62,0.005
6,Sub,AI_VECTOR_CORE,5,13.7,2.28,2.74,3.06,0.004
6,IndexPutV2,AI_VECTOR_CORE,4,11.58,2.76,2.895,2.96,0.003
6,Cos,AI_VECTOR_CORE,4,10.12,2.26,2.53,3.12,0.003
6,Sin,AI_VECTOR_CORE,4,9.82,2.28,2.455,2.92,0.003
6,ReduceSum,MIX_AIV,3,8.16,2.54,2.72,2.84,0.002
6,Fill,AI_VECTOR_CORE,5,7.66,1.26,1.532,2.32,0.002
6,SelectV2,AI_VECTOR_CORE,3,6.2,1.96,2.067,2.18,0.002
6,LessEqual,AI_VECTOR_CORE,2,5.6,2.4,2.8,3.2,0.002
6,ClipByValueV2,AI_VECTOR_CORE,1,4.3,4.3,4.3,4.3,0.001
6,ArgMaxWithValue,AI_VECTOR_CORE,1,2.72,2.72,2.72,2.72,0.001
