Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::fill_,";
",,19.12,24.07,0,1.4,0,0
aclnnInplaceFillScalar,,,4.95,4.95,1.4,1.4,0,0
aten::select,"4,8;
;
",,5.13,8.77,0,0,0,0
aten::as_strided,"4,8;
;
;
",,3.64,3.64,0,0,0,0
aten::slice,"8;
;
;
;
",,4.57,6.56,0,0,0,0
aten::as_strided,"8;
;
;
",,1.99,1.99,0,0,0,0
aten::view,";
",,4.47,4.47,0,0,0,0
aten::expand,";
;
",,5.55,8.3,0,0,0,0
aten::as_strided,";
;
;
",,2.75,2.75,0,0,0,0
aten::copy_,"6;
6;
",,19.45,23.98,0,4.18,0,0
aclnnInplaceCopy,,,4.53,4.53,4.18,4.18,0,0
aten::empty,";
;
;
;
;
",,10.8,10.8,0,0,0,0
aten::to,"8;
;
;
;
;
",,5.06,78.04,0,0,0,0
aten::_to_copy,"8;
;
;
;
;
;
",,12.48,72.98,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,10.97,14.39,0,0,0,0
empty_tensor,,,3.42,3.42,0,0,0,0
aten::copy_,"8;
8;
",,46.11,46.11,0,0,0,0
aten::lift_fresh,8,,1.49,1.49,0,0,0,0
aten::detach_,8,,1.51,1.51,0,0,0,0
aten::select,"4,8;
;
",,3.47,7.89,0,0,0,0
aten::as_strided,"4,8;
;
;
",,4.42,4.42,0,0,0,0
aten::copy_,"8;
8;
",,36.7,42.47,0,0.62,0,0
aclnnInplaceCopy,,,5.77,5.77,0.62,0.62,0,0
aten::scalar_tensor,";
;
;
;
",,4.45,26.76,0,1.42,0,0
aten::empty,";
;
;
;
;
",,2.89,7.69,0,0,0,0
empty_tensor,,,4.8,4.8,0,0,0,0
aten::fill_,";
",,11.06,14.62,0,1.42,0,0
aclnnInplaceFillScalar,,,3.56,3.56,1.42,1.42,0,0
aten::select,"4,8;
;
",,2.64,5.63,0,0,0,0
aten::as_strided,"4,8;
;
;
",,2.99,2.99,0,0,0,0
aten::view,";
",,2.58,2.58,0,0,0,0
aten::expand,";
;
",,2.83,4.68,0,0,0,0
aten::as_strided,";
;
;
",,1.85,1.85,0,0,0,0
aten::copy_,"8;
8;
",,14.99,19.63,0,3.96,0,0
aclnnInplaceCopy,,,4.64,4.64,3.96,3.96,0,0
aten::empty,";
;
;
;
;
",,5.11,5.11,0,0,0,0
aten::to,"6;
;
;
;
;
",,2.46,49.7,0,0,0,0
aten::_to_copy,"6;
;
;
;
;
;
",,5.1,47.24,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,6.01,8.39,0,0,0,0
empty_tensor,,,2.38,2.38,0,0,0,0
aten::copy_,"6;
6;
",,33.75,33.75,0,0,0,0
aten::lift_fresh,6,,0.91,0.91,0,0,0,0
aten::detach_,6,,0.56,0.56,0,0,0,0
aten::select,"4,8;
;
",,4.14,7.11,0,0,0,0
aten::as_strided,"4,8;
;
;
",,2.97,2.97,0,0,0,0
aten::slice,"8;
;
;
;
",,2.77,4.42,0,0,0,0
aten::as_strided,"8;
;
;
",,1.65,1.65,0,0,0,0
aten::copy_,"6;
6;
",,28.31,62.31,0,0.9,0,0
aclnnInplaceCopy,,,34.0,34.0,0.9,0.9,0,0
aten::scalar_tensor,";
;
;
;
",,4.02,25.84,0,1.26,0,0
aten::empty,";
;
;
;
;
",,2.34,7.21,0,0,0,0
empty_tensor,,,4.87,4.87,0,0,0,0
aten::fill_,";
",,10.39,14.61,0,1.26,0,0
aclnnInplaceFillScalar,,,4.22,4.22,1.26,1.26,0,0
aten::select,"4,8;
;
",,2.86,5.65,0,0,0,0
aten::as_strided,"4,8;
;
;
",,2.79,2.79,0,0,0,0
aten::slice,"8;
;
;
;
",,2.9,4.71,0,0,0,0
aten::as_strided,"8;
;
;
",,1.81,1.81,0,0,0,0
aten::view,";
",,1.74,1.74,0,0,0,0
aten::expand,";
;
",,2.09,4.06,0,0,0,0
aten::as_strided,";
;
;
",,1.97,1.97,0,0,0,0
aten::copy_,"6;
6;
",,15.03,18.91,0,4.18025,0,0
aclnnInplaceCopy,,,3.88,3.88,4.18025,4.18025,0,0
aten::empty,";
;
;
;
;
",,3.95,3.95,0,0,0,0
aten::to,"8;
;
;
;
;
",,2.48,46.81,0,0,0,0
aten::_to_copy,"8;
;
;
;
;
;
",,4.99,44.33,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,5.43,7.59,0,0,0,0
empty_tensor,,,2.16,2.16,0,0,0,0
aten::copy_,"8;
8;
",,31.75,31.75,0,0,0,0
aten::lift_fresh,8,,0.98,0.98,0,0,0,0
aten::detach_,8,,1.06,1.06,0,0,0,0
aten::select,"4,8;
;
",,3.02,5.72,0,0,0,0
aten::as_strided,"4,8;
;
;
",,2.7,2.7,0,0,0,0
aten::copy_,"8;
8;
",,27.35,33.92,0,0.64,0,0
aclnnInplaceCopy,,,6.57,6.57,0.64,0.64,0,0
aten::scalar_tensor,";
;
;
;
",,3.3,22.77,0,1.26,0,0
aten::empty,";
;
;
;
;
",,2.12,6.88,0,0,0,0
empty_tensor,,,4.76,4.76,0,0,0,0
aten::fill_,";
",,9.34,12.59,0,1.26,0,0
aclnnInplaceFillScalar,,,3.25,3.25,1.26,1.26,0,0
aten::select,"4,8;
;
",,3.09,5.71,0,0,0,0
aten::as_strided,"4,8;
;
;
",,2.62,2.62,0,0,0,0
aten::view,";
",,2.4,2.4,0,0,0,0
aten::expand,";
;
",,2.57,4.75,0,0,0,0
aten::as_strided,";
;
;
",,2.18,2.18,0,0,0,0
aten::copy_,"8;
8;
",,12.99,16.4,0,3.88,0,0
aclnnInplaceCopy,,,3.41,3.41,3.88,3.88,0,0
minigpt::prefill_phase,,,226.4,292491.54,0,520959.70375,0,10286.0475
minigpt::prefill_model,,,40430.56,290898.21,0,519478.614,0,10286.0475
aten::to,"4,8;
;
;
;
",,14.34,153.16,0,1.4,0,0
aten::_to_copy,"4,8;
;
;
;
;
;
",,16.29,138.82,0,1.4,0,0
aten::empty_strided,";
;
;
;
;
",,26.59,40.66,0,0,0,0
empty_tensor,,,14.07,14.07,0,0,0,0
aten::copy_,"4,8;
4,8;
",,65.12,81.87,0,1.4,0,0
aclnnInplaceCopy,,,16.75,16.75,1.4,1.4,0,0
aten::sum,"4,8;
;
;
",,26.19,34.79,0,2.78,0,0
empty_tensor,,,6.74,6.74,0,0,0,0
aclnnReduceSum,,,1.86,1.86,2.78,2.78,0,0
aten::le,"4;
",,14.34,19.12,0,3.2,0,0
empty_tensor,,,2.79,2.79,0,0,0,0
aclnnLeScalar,,,1.99,1.99,3.2,3.2,0,0
aten::any,4,,15.01,20.23,0,3.06025,0,0
empty_tensor,,,3.51,3.51,0,0,0,0
aclnnAny,,,1.71,1.71,3.06025,3.06025,0,0
aten::is_nonzero,,,20.07,102.91,0,0,0,0
aten::item,,,6.36,82.84,0,0,0,0
aten::_local_scalar_dense,,,76.48,76.48,0,0,0,0
aten::arange,";
;
;
;
",,21.55,33.51,0,9.16025,0,0
empty_tensor,,,4.86,4.86,0,0,0,0
aclnnArange,,,7.1,7.1,9.16025,9.16025,0,0
aten::expand_as,"8;
4,8",,5.01,17.14,0,0,0,0
aten::expand,"8;
;
",,6.54,12.13,0,0,0,0
aten::as_strided,"8;
;
;
",,5.59,5.59,0,0,0,0
aten::to,"4,8;
;
;
;
",,2.34,2.34,0,0,0,0
aten::bitwise_not,"4,8",,31.1,40.46,0,1.48,0,0
empty_tensor,,,4.66,4.66,0,0,0,0
aclnnBitwiseNot,,,4.7,4.7,1.48,1.48,0,0
aten::masked_fill,"4,8;
4,8;
",,51.11,156.55,0,94.76225,0,0
aten::clone,"4,8;
",,5.77,29.01,0,2.20025,0,0
empty_tensor,,,3.82,3.82,0,0,0,0
aten::copy_,"4,8;
4,8;
",,14.84,19.42,0,2.20025,0,0
aclnnInplaceCopy,,,4.58,4.58,2.20025,2.20025,0,0
aten::masked_fill_,"4,8;
4,8;
",,69.99,76.43,0,92.562,0,0
aclnnInplaceMaskedFillScalar,,,6.44,6.44,92.562,92.562,0,0
aten::max,"4,8;
;
",,21.54,32.6,0,4.0600000000000005,0,0
empty_tensor,,,4.22,4.22,0,0,0,0
empty_tensor,,,3.62,3.62,0,0,0,0
aclnnMaxDim,,,3.22,3.22,4.0600000000000005,4.0600000000000005,0,0
aten::lt,"4;
",,10.47,15.28,0,2.58,0,0
empty_tensor,,,2.59,2.59,0,0,0,0
aclnnLtScalar,,,2.22,2.22,2.58,2.58,0,0
aten::any,4,,12.47,17.94,0,2.18,0,0
empty_tensor,,,3.25,3.25,0,0,0,0
aclnnAny,,,2.22,2.22,2.18,2.18,0,0
aten::is_nonzero,,,3.41,102.37,0,0,0,0
aten::item,,,4.84,98.96,0,0,0,0
aten::_local_scalar_dense,,,94.12,94.12,0,0,0,0
aten::to,"4,8;
;
;
;
",,3.99,44.24,0,1.2,0,0
aten::_to_copy,"4,8;
;
;
;
;
;
",,8.73,40.25,0,1.2,0,0
aten::empty_strided,";
;
;
;
;
",,9.14,12.14,0,0,0,0
empty_tensor,,,3.0,3.0,0,0,0,0
aten::copy_,"4,8;
4,8;
",,13.3,19.38,0,1.2,0,0
aclnnInplaceCopy,,,6.08,6.08,1.2,1.2,0,0
aten::sum,"4,8;
;
;
",,13.78,21.06,0,2.84,0,0
empty_tensor,,,3.29,3.29,0,0,0,0
aclnnReduceSum,,,3.99,3.99,2.84,2.84,0,0
aten::max,4,,12.91,19.03,0,2.38,0,0
empty_tensor,,,2.5,2.5,0,0,0,0
aclnnMax,,,3.62,3.62,2.38,2.38,0,0
aten::item,,,2.2,56.96,0,0,0,0
aten::_local_scalar_dense,,,54.76,54.76,0,0,0,0
aten::to,"4,8;
;
;
;
",,4.32,49.25,0,1.2,0,0
aten::_to_copy,"4,8;
;
;
;
;
;
",,7.29,44.93,0,1.2,0,0
aten::empty_strided,";
;
;
;
;
",,8.2,11.81,0,0,0,0
empty_tensor,,,3.61,3.61,0,0,0,0
aten::copy_,"4,8;
4,8;
",,19.25,25.83,0,1.2,0,0
aclnnInplaceCopy,,,6.58,6.58,1.2,1.2,0,0
aten::sum,"4,8;
;
;
",,5.65,28.14,0,2.54025,0,0
aten::sum,"4,8;
;
;
",,13.61,22.49,0,2.54025,0,0
empty_tensor,,,4.2,4.2,0,0,0,0
aclnnReduceSum,,,4.68,4.68,2.54025,2.54025,0,0
aten::le,"4;
",,10.1,17.06,0,2.4,0,0
empty_tensor,,,2.56,2.56,0,0,0,0
aclnnLeScalar,,,4.4,4.4,2.4,2.4,0,0
aten::any,4,,11.19,18.2,0,2.22,0,0
empty_tensor,,,3.62,3.62,0,0,0,0
aclnnAny,,,3.39,3.39,2.22,2.22,0,0
aten::is_nonzero,,,2.22,52.63,0,0,0,0
aten::item,,,2.86,50.41,0,0,0,0
aten::_local_scalar_dense,,,47.55,47.55,0,0,0,0
aten::max,4,,12.48,20.4,0,1.96025,0,0
empty_tensor,,,3.38,3.38,0,0,0,0
aclnnMax,,,4.54,4.54,1.96025,1.96025,0,0
aten::item,,,1.83,48.39,0,0,0,0
aten::_local_scalar_dense,,,46.56,46.56,0,0,0,0
aten::arange,";
;
;
;
",,16.02,24.26,0,5.42025,0,0
empty_tensor,,,3.79,3.79,0,0,0,0
aclnnArange,,,4.45,4.45,5.42025,5.42025,0,0
aten::slice,"4;
;
;
;
",,6.96,12.98,0,0,0,0
aten::as_strided,"4;
;
;
",,6.02,6.02,0,0,0,0
aten::zero_,4,,12.21,17.13,0,1.44,0,0
aclnnInplaceZero,,,4.92,4.92,1.44,1.44,0,0
aten::to,"4,8;
;
;
;
",,3.21,32.7,0,1.4,0,0
aten::_to_copy,"4,8;
;
;
;
;
;
",,5.77,29.49,0,1.4,0,0
aten::empty_strided,";
;
;
;
;
",,6.78,8.81,0,0,0,0
empty_tensor,,,2.03,2.03,0,0,0,0
aten::copy_,"4,8;
4,8;
",,11.54,14.91,0,1.4,0,0
aclnnInplaceCopy,,,3.37,3.37,1.4,1.4,0,0
aten::cumsum,"4,8;
;
",,3.88,64.16,0,97.54175,0,0
aten::cumsum,"4,8;
;
",,52.26,60.28,0,97.54175,0,0
empty_tensor,,,3.4,3.4,0,0,0,0
aclnnCumsum,,,4.62,4.62,97.54175,97.54175,0,0
aten::sub,"4,8;
;
",,18.53,31.47,0,2.84025,0,0
empty_tensor,,,3.56,3.56,0,0,0,0
aten::item,,,1.71,4.17,0,0,0,0
aten::_local_scalar_dense,,,2.46,2.46,0,0,0,0
aclnnSubs,,,5.21,5.21,2.84025,2.84025,0,0
aten::clamp_min,"4,8;
",,14.7,22.46,0,4.3,0,0
empty_tensor,,,3.19,3.19,0,0,0,0
aclnnClampMin,,,4.57,4.57,4.3,4.3,0,0
aten::lt,"4,8;
",,11.21,18.85,0,2.50025,0,0
empty_tensor,,,3.44,3.44,0,0,0,0
aclnnLtScalar,,,4.2,4.2,2.50025,2.50025,0,0
aten::any,"4,8",,14.06,21.17,0,2.18,0,0
empty_tensor,,,3.34,3.34,0,0,0,0
aclnnAny,,,3.77,3.77,2.18,2.18,0,0
aten::is_nonzero,,,1.66,57.48,0,0,0,0
aten::item,,,2.47,55.82,0,0,0,0
aten::_local_scalar_dense,,,53.35,53.35,0,0,0,0
aten::ge,"4,8;
",,14.3,23.1,0,2.96,0,0
empty_tensor,,,3.81,3.81,0,0,0,0
aclnnGeScalar,,,4.99,4.99,2.96,2.96,0,0
aten::any,"4,8",,11.02,16.36,0,2.04,0,0
empty_tensor,,,3.4,3.4,0,0,0,0
aclnnAny,,,1.94,1.94,2.04,2.04,0,0
aten::is_nonzero,,,1.73,40.94,0,0,0,0
aten::item,,,1.57,39.21,0,0,0,0
aten::_local_scalar_dense,,,37.64,37.64,0,0,0,0
aten::ge,"4,8;
",,10.87,18.46,0,2.36,0,0
empty_tensor,,,3.29,3.29,0,0,0,0
aclnnGeScalar,,,4.3,4.3,2.36,2.36,0,0
aten::lt,"4,8;
",,9.91,16.44,0,2.42,0,0
empty_tensor,,,2.85,2.85,0,0,0,0
aclnnLtScalar,,,3.68,3.68,2.42,2.42,0,0
aten::__and__,"4,8;
4,8",,6.72,47.13,0,2.02025,0,0
aten::bitwise_and,"4,8;
4,8",,32.88,40.41,0,2.02025,0,0
empty_tensor,,,3.73,3.73,0,0,0,0
aclnnBitwiseAndTensor,,,3.8,3.8,2.02025,2.02025,0,0
aten::sub,"4,8;
;
",,15.46,24.96,0,2.28,0,0
empty_tensor,,,3.05,3.05,0,0,0,0
aten::item,,,1.38,2.36,0,0,0,0
aten::_local_scalar_dense,,,0.98,0.98,0,0,0,0
aclnnSubs,,,4.09,4.09,2.28,2.28,0,0
aten::bitwise_not,"4,8",,9.63,16.17,0,1.32,0,0
empty_tensor,,,2.83,2.83,0,0,0,0
aclnnBitwiseNot,,,3.71,3.71,1.32,1.32,0,0
aten::masked_fill,"4,8;
4,8;
",,7.1,94.74,0,59.72125,0,0
aten::clone,"4,8;
",,4.53,50.04,0,0.54,0,0
empty_tensor,,,3.93,3.93,0,0,0,0
aten::copy_,"4,8;
4,8;
",,37.24,41.58,0,0.54,0,0
aclnnInplaceCopy,,,4.34,4.34,0.54,0.54,0,0
aten::masked_fill_,"4,8;
4,8;
",,32.75,37.6,0,59.18125,0,0
aclnnInplaceMaskedFillScalar,,,4.85,4.85,59.18125,59.18125,0,0
aten::embedding,"18992,5120;
4,8;
;
;
",,15.88,25.83,0,7.62025,0,0
empty_tensor,,,5.62,5.62,0,0,0,0
aclnnEmbedding,,,4.33,4.33,7.62025,7.62025,0,0
aten::unsqueeze,"4,8;
",,6.57,11.76,0,0,0,0
aten::as_strided,"4,8;
;
;
",,5.19,5.19,0,0,0,0
aten::bitwise_not,"4,8,1",,10.03,17.28,0,1.4,0,0
empty_tensor,,,3.0,3.0,0,0,0,0
aclnnBitwiseNot,,,4.25,4.25,1.4,1.4,0,0
aten::masked_fill,"4,8,5120;
4,8,1;
",,8.12,70.04,0,13.88025,0,0
aten::expand,"4,8,1;
;
",,3.85,7.2,0,0,0,0
aten::as_strided,"4,8,1;
;
;
",,3.35,3.35,0,0,0,0
aten::expand,"4,8,5120;
;
",,2.22,5.84,0,0,0,0
aten::as_strided,"4,8,5120;
;
;
",,3.62,3.62,0,0,0,0
aten::clone,"4,8,5120;
",,3.12,36.08,0,1.24,0,0
empty_tensor,,,5.05,5.05,0,0,0,0
aten::copy_,"4,8,5120;
4,8,5120;
",,21.92,27.91,0,1.24,0,0
aclnnInplaceCopy,,,5.99,5.99,1.24,1.24,0,0
aten::masked_fill_,"4,8,5120;
4,8,1;
",,10.42,12.8,0,12.64025,0,0
aclnnInplaceMaskedFillScalar,,,2.38,2.38,12.64025,12.64025,0,0
c10d::allreduce_,";
;
;
;
;
",,75.18,100.0,0,18045.24025,0,0
record_event,,,9.17,9.17,0.02,0.02,0,0
wait_event,,,3.04,3.04,0.02,0.02,0,0
HcclAllreduce,"4,8,5120",,4.7,6.38,0,18045.160249999997,0,0
HcclAllreduce,,,1.68,1.68,18045.160249999997,18045.160249999997,0,0
record_event,,,4.11,4.11,0.02,0.02,0,0
record_event,,,2.12,2.12,0.02,0.02,0,0
wait_event,,,3.22,3.22,17278.985,17278.985,0,0
destroy_event,,,1.94,1.94,0,0,0,0
aten::to,"64;
;
;
;
",,2.72,2.72,0,0,0,0
aten::to,"4,8;
;
;
;
",,2.56,45.57,0,1.68,0,0
aten::_to_copy,"4,8;
;
;
;
;
;
",,5.97,43.01,0,1.68,0,0
aten::empty_strided,";
;
;
;
;
",,7.42,15.2,0,0,0,0
empty_tensor,,,7.78,7.78,0,0,0,0
aten::copy_,"4,8;
4,8;
",,18.18,21.84,0,1.68,0,0
aclnnInplaceCopy,,,3.66,3.66,1.68,1.68,0,0
aten::einsum,";
;
",,27.31,104.8,0,12.2005,0,0
aten::unsqueeze,"64;
",,10.11,13.64,0,0,0,0
aten::as_strided,"64;
;
;
",,3.53,3.53,0,0,0,0
aten::unsqueeze,"64,1;
",,7.3,10.84,0,0,0,0
aten::as_strided,"64,1;
;
;
",,3.54,3.54,0,0,0,0
aten::permute,"64,1,1;
",,17.58,19.85,0,0,0,0
aten::as_strided,"64,1,1;
;
;
",,2.27,2.27,0,0,0,0
aten::unsqueeze,"4,8;
",,1.55,3.72,0,0,0,0
aten::as_strided,"4,8;
;
;
",,2.17,2.17,0,0,0,0
aten::permute,"4,8,1;
",,3.0,5.29,0,0,0,0
aten::as_strided,"4,8,1;
;
;
",,2.29,2.29,0,0,0,0
aten::mul,"1,1,64;
4,8,1",,16.13,24.15,0,12.2005,0,0
empty_tensor,,,5.53,5.53,0,0,0,0
aclnnMul,,,2.49,2.49,12.2005,12.2005,0,0
aten::cat,";
",,16.45,45.7,0,4.38,0,0
empty_tensor,,,4.08,4.08,0,0,0,0
aclnnCat,,,25.17,25.17,4.38,4.38,0,0
aten::cos,"4,8,128",,11.74,17.9,0,3.12,0,0
empty_tensor,,,3.68,3.68,0,0,0,0
aclnnCos,,,2.48,2.48,3.12,3.12,0,0
aten::sin,"4,8,128",,10.61,16.19,0,2.92,0,0
empty_tensor,,,3.76,3.76,0,0,0,0
aclnnSin,,,1.82,1.82,2.92,2.92,0,0
aten::to,"4,8,128;
;
;
;
",,3.71,41.68,0,1.66,0,0
aten::_to_copy,"4,8,128;
;
;
;
;
;
",,4.88,37.97,0,1.66,0,0
aten::empty_strided,";
;
;
;
;
",,6.19,9.51,0,0,0,0
empty_tensor,,,3.32,3.32,0,0,0,0
aten::copy_,"4,8,128;
4,8,128;
",,20.24,23.58,0,1.66,0,0
aclnnInplaceCopy,,,3.34,3.34,1.66,1.66,0,0
aten::to,"4,8,128;
;
;
;
",,2.32,26.03,0,1.64,0,0
aten::_to_copy,"4,8,128;
;
;
;
;
;
",,3.4,23.71,0,1.64,0,0
aten::empty_strided,";
;
;
;
;
",,6.11,8.19,0,0,0,0
empty_tensor,,,2.08,2.08,0,0,0,0
aten::copy_,"4,8,128;
4,8,128;
",,8.81,12.12,0,1.64,0,0
aclnnInplaceCopy,,,3.31,3.31,1.64,1.64,0,0
aten::to,"4,8,5120;
;
;
;
",,6.57,30.31,0,8.44025,0,0
aten::_to_copy,"4,8,5120;
;
;
;
;
;
",,3.54,23.74,0,8.44025,0,0
aten::empty_strided,";
;
;
;
;
",,4.57,6.33,0,0,0,0
empty_tensor,,,1.76,1.76,0,0,0,0
aten::copy_,"4,8,5120;
4,8,5120;
",,10.01,13.87,0,8.44025,0,0
aclnnInplaceCopy,,,3.86,3.86,8.44025,8.44025,0,0
aten::square,"4,8,5120",,3.51,58.05,0,13.26025,0,0
aten::pow,"4,8,5120;
",,4.7,54.54,0,13.26025,0,0
aten::pow,"4,8,5120;
",,18.99,49.84,0,13.26025,0,0
aten::result_type,"4,8,5120;
",,22.24,22.24,0,0,0,0
empty_tensor,,,3.5,3.5,0,0,0,0
aclnnPowTensorScalar,,,5.11,5.11,13.26025,13.26025,0,0
aten::mean,"4,8,5120;
;
;
",,16.19,23.58,0,12.8405,0,0
empty_tensor,,,2.76,2.76,0,0,0,0
aclnnMean,,,4.63,4.63,12.8405,12.8405,0,0
aten::add,"4,8,1;
;
",,16.74,30.3,0,1.54,0,0
empty_tensor,,,2.78,2.78,0,0,0,0
aten::item,,,1.61,5.58,0,0,0,0
aten::_local_scalar_dense,,,3.97,3.97,0,0,0,0
aclnnAdds,,,5.2,5.2,1.54,1.54,0,0
aten::rsqrt,"4,8,1",,1.55,17.89,0,1.18,0,0
aten::rsqrt,"4,8,1",,11.95,16.34,0,1.18,0,0
empty_tensor,,,2.59,2.59,0,0,0,0
aclnnRsqrt,,,1.8,1.8,1.18,1.18,0,0
aten::mul,"4,8,5120;
4,8,1",,50.63,57.49,0,8.3,0,0
empty_tensor,,,2.6,2.6,0,0,0,0
aclnnMul,,,4.26,4.26,8.3,8.3,0,0
aten::to,"4,8,5120;
;
;
;
",,2.6,26.82,0,7.32025,0,0
aten::_to_copy,"4,8,5120;
;
;
;
;
;
",,4.55,24.22,0,7.32025,0,0
aten::empty_strided,";
;
;
;
;
",,4.54,6.29,0,0,0,0
empty_tensor,,,1.75,1.75,0,0,0,0
aten::copy_,"4,8,5120;
4,8,5120;
",,10.94,13.38,0,7.32025,0,0
aclnnInplaceCopy,,,2.44,2.44,7.32025,7.32025,0,0
aten::mul,"5120;
4,8,5120",,9.98,29.96,0,6.84025,0,0
empty_tensor,,,2.88,2.88,0,0,0,0
aclnnMul,,,17.1,17.1,6.84025,6.84025,0,0
aten::linear,"4,8,5120;
1024,5120;
",,3.87,54.08,0,16.50025,0,16.50025
aten::linear,"4,8,5120;
1024,5120;
",,5.18,50.21,0,16.50025,0,16.50025
aten::t,"1024,5120",,6.05,13.35,0,0,0,0
aten::transpose,"1024,5120;
;
",,2.99,7.3,0,0,0,0
aten::as_strided,"1024,5120;
;
;
",,4.31,4.31,0,0,0,0
aten::matmul,"4,8,5120;
5120,1024",,19.98,31.68,0,16.50025,0,16.50025
empty_tensor,,,3.56,3.56,0,0,0,0
aclnnMatmul,,,8.14,8.14,16.50025,16.50025,16.50025,16.50025
aten::view,"4,8,1024;
",,4.15,4.15,0,0,0,0
aten::linear,"4,8,5120;
128,5120;
",,1.81,27.69,0,12.96025,0,12.96025
aten::linear,"4,8,5120;
128,5120;
",,1.91,25.88,0,12.96025,0,12.96025
aten::t,"128,5120",,2.25,6.91,0,0,0,0
aten::transpose,"128,5120;
;
",,2.14,4.66,0,0,0,0
aten::as_strided,"128,5120;
;
;
",,2.52,2.52,0,0,0,0
aten::matmul,"4,8,5120;
5120,128",,10.34,17.06,0,12.96025,0,12.96025
empty_tensor,,,3.88,3.88,0,0,0,0
aclnnMatmul,,,2.84,2.84,12.96025,12.96025,12.96025,12.96025
aten::view,"4,8,128;
",,3.28,3.28,0,0,0,0
aten::linear,"4,8,5120;
128,5120;
",,1.69,32.83,0,11.34025,0,11.34025
aten::linear,"4,8,5120;
128,5120;
",,2.06,31.14,0,11.34025,0,11.34025
aten::t,"128,5120",,2.18,6.23,0,0,0,0
aten::transpose,"128,5120;
;
",,1.58,4.05,0,0,0,0
aten::as_strided,"128,5120;
;
;
",,2.47,2.47,0,0,0,0
aten::matmul,"4,8,5120;
5120,128",,9.63,22.85,0,11.34025,0,11.34025
empty_tensor,,,3.86,3.86,0,0,0,0
aclnnMatmul,,,9.36,9.36,11.34025,11.34025,11.34025,11.34025
aten::view,"4,8,128;
",,4.85,4.85,0,0,0,0
aten::to,"4,8,8,128;
;
;
;
",,2.75,39.0,0,4.98,0,0
aten::_to_copy,"4,8,8,128;
;
;
;
;
;
",,5.23,36.25,0,4.98,0,0
aten::empty_strided,";
;
;
;
;
",,7.29,9.15,0,0,0,0
empty_tensor,,,1.86,1.86,0,0,0,0
aten::copy_,"4,8,8,128;
4,8,8,128;
",,11.41,21.87,0,4.98,0,0
aclnnInplaceCopy,,,10.46,10.46,4.98,4.98,0,0
aten::square,"4,8,8,128",,1.69,36.11,0,10.08025,0,0
aten::pow,"4,8,8,128;
",,2.72,34.42,0,10.08025,0,0
aten::pow,"4,8,8,128;
",,17.56,31.7,0,10.08025,0,0
aten::result_type,"4,8,8,128;
",,1.2,1.2,0,0,0,0
empty_tensor,,,3.89,3.89,0,0,0,0
aclnnPowTensorScalar,,,9.05,9.05,10.08025,10.08025,0,0
aten::mean,"4,8,8,128;
;
;
",,17.73,29.17,0,10.00025,0,0
empty_tensor,,,3.27,3.27,0,0,0,0
aclnnMean,,,8.17,8.17,10.00025,10.00025,0,0
aten::add,"4,8,8,1;
;
",,12.89,25.75,0,1.52,0,0
empty_tensor,,,3.58,3.58,0,0,0,0
