Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,aclrtRecordNotify,5326.12,1048,5.082,3.48,37.94,2.202
host,acl,aclrtStreamGetId,366.73,1048,0.35,0.15,2.15,0.014
host,acl,aclrtStreamWaitEvent,7060.65,1304,5.415,4.21,16.5,1.188
host,acl,aclrtSynchronizeDeviceWithTimeout,2377.73,6,396.288,24.19,1261.35,195265.409
host,acl,aclrtSynchronizeStream,337181.43,839,401.885,2.53,15699.15,676019.986
host,acl,aclrtSynchronizeStreamWithTimeout,7937.67,868,9.145,1.05,2103.03,12965.753
host,acl,aclrtWaitAndResetNotify,5762.48,1572,3.666,1.1,38.19,4.102
host,acl,hcom_allGather_,605.38,4,151.345,125.85,197.01,751.728
host,acl,hcom_allReduce_,73203.38,516,141.867,114.52,529.62,876.59
host,acl,hcom_broadcast_,765.84,4,191.46,178.03,221.01,309.972
host,node,launch,586990.87,24703,23.762,2.45,15763.29,29448.164
