Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
2,allreduceAicpuKernel,AI_CPU,533,108257.366,170.004,203.11,515.651,29.659
2,IndexPut,AI_CPU,512,79582.531,133.743,155.435,326.007,21.803
2,MatMulV2,AI_CORE,1796,40394.922,9.52,22.492,171.424,11.067
2,Index,AI_CPU,128,26674.752,168.344,208.397,310.366,7.308
2,Mul,AI_VECTOR_CORE,3340,16864.896,1.38,5.049,13.621,4.62
2,Index,AI_VECTOR_CORE,1481,12514.435,6.72,8.45,16.641,3.429
2,Pows,AI_VECTOR_CORE,1028,8668.991,1.6,8.433,18.561,2.375
2,FlashAttentionScore,MIX_AIC,256,7840.456,27.381,30.627,41.281,2.148
2,Slice,AI_VECTOR_CORE,2176,7709.509,1.36,3.543,6.9,2.112
2,ReduceMean,MIX_AIV,1028,7285.992,1.7,7.088,13.58,1.996
2,IndexCheck,AI_VECTOR_CORE,2125,7176.791,2.08,3.377,11.18,1.966
2,Cast,AI_VECTOR_CORE,2211,6949.6,1.08,3.143,14.3,1.904
2,MemSet,AI_VECTOR_CORE,868,6196.541,5.4,7.139,18.08,1.698
2,Add,AI_VECTOR_CORE,2055,5453.225,1.14,2.654,9.26,1.494
2,NonZero,MIX_AIV,832,4102.3,4.26,4.931,9.08,1.124
2,Range,AI_VECTOR_CORE,386,3207.206,7.72,8.309,13.84,0.879
2,broadcastAicpuKernel,AI_CPU,20,3127.162,114.362,156.358,281.726,0.857
2,ConcatD,AI_VECTOR_CORE,520,2185.901,3.84,4.204,15.48,0.599
2,Transpose,AI_VECTOR_CORE,128,2158.004,14.401,16.859,23.581,0.591
2,Less,AI_VECTOR_CORE,205,1604.373,2.1,7.826,10.04,0.44
2,Rsqrt,AI_VECTOR_CORE,1028,1269.008,0.98,1.234,1.86,0.348
2,Swish,AI_VECTOR_CORE,256,942.459,2.3,3.681,7.32,0.258
2,Neg,AI_VECTOR_CORE,512,877.14,1.1,1.713,4.12,0.24
2,allgatherAicpuKernel,AI_CPU,4,744.295,162.463,186.074,195.924,0.204
2,AsStrided,AI_VECTOR_CORE,128,615.813,4.3,4.811,6.04,0.169
2,UniqueWithCountsAndSorting,AI_CPU,4,605.192,136.843,151.298,173.304,0.166
2,LogicalNot,AI_VECTOR_CORE,265,384.749,1.2,1.452,1.8,0.105
2,PadV3,MIX_AIV,36,368.406,8.26,10.233,18.6,0.101
2,MaskedFill,AI_CPU,5,334.307,50.901,66.861,106.182,0.092
2,LogicalAnd,AI_VECTOR_CORE,68,203.585,1.46,2.994,4.26,0.056
2,Tril,AI_VECTOR_CORE,64,160.023,2.04,2.5,3.16,0.044
2,BroadcastTo,AI_VECTOR_CORE,69,112.243,1.36,1.627,2.02,0.031
2,OnesLike,AI_VECTOR_CORE,68,104.783,1.16,1.541,1.84,0.029
2,MaskedFill,AI_VECTOR_CORE,4,56.701,12.04,14.175,15.74,0.016
2,Cumsum,AI_CPU,1,56.341,56.341,56.341,56.341,0.015
2,ReduceAny,MIX_AIV,19,43.822,1.88,2.306,3.9,0.012
2,ZerosLike,AI_VECTOR_CORE,21,32.181,1.28,1.532,1.98,0.009
2,GreaterEqual,AI_VECTOR_CORE,12,30.041,2.22,2.503,3.1,0.008
2,ReduceMax,MIX_AIV,9,20.46,1.82,2.273,2.48,0.006
2,GatherV2,AI_VECTOR_CORE,4,18.3,2.8,4.575,9.66,0.005
2,Sub,AI_VECTOR_CORE,5,13.761,2.3,2.752,3.06,0.004
2,IndexPutV2,AI_VECTOR_CORE,4,11.4,2.78,2.85,3,0.003
2,Cos,AI_VECTOR_CORE,4,9.96,2.24,2.49,3.12,0.003
2,Sin,AI_VECTOR_CORE,4,9.62,2.22,2.405,2.9,0.003
2,Fill,AI_VECTOR_CORE,5,7.22,1.16,1.444,2.1,0.002
2,SelectV2,AI_VECTOR_CORE,3,6.8,2.12,2.267,2.36,0.002
2,ReduceSum,MIX_AIV,2,5.72,2.7,2.86,3.02,0.002
2,LessEqual,AI_VECTOR_CORE,2,5.54,2.42,2.77,3.12,0.002
2,ClipByValueV2,AI_VECTOR_CORE,1,4.56,4.56,4.56,4.56,0.001
2,ArgMaxWithValue,AI_VECTOR_CORE,1,2.6,2.6,2.6,2.6,0.001
