Device_id,Step,Computing,Communication(Not Overlapped),Overlapped,Communication,Free,Stage,Bubble,Communication(Not Overlapped and Exclude Receive),Preparing
2,0,92820.97900000046,130187.34000000003,0.0,130187.34000000003,96220.96000000213,319229.25,0,130187.34000000003,920.25
2,1,53568.61700000003,61893.661000000015,0.0,61893.661000000015,184389.63299999296,299852.0,0,61893.661000000015,840.25
2,2,53171.34699999996,126022.85299999999,0.0,126022.85299999999,130888.63500000203,310082.75,0,126022.85299999999,439.75
2,3,53319.19299999997,157781.17700000003,0.0,157781.17700000003,120382.83300000099,331483.25,0,157781.17700000003,375.75
