Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,IndexCheck_Tiling,5874.03,1288,4.561,0.17,108.58,35.863
host,acl,IndexPutV2_Tiling,54.51,4,13.628,10.89,17.2,5.185
host,acl,NonZero_Tiling,5610.01,1664,3.371,0.19,46.96,17.255
host,communication,Notify_Record,15463.41,557,27.762,18.29,83.15,45.694
host,communication,Notify_Wait,9660.38,557,17.344,13.34,52.53,15.676
host,acl,Slice_Tiling,4503.16,512,8.795,1.87,75.65,230.228
host,acl,aclmdlRICaptureGetInfo,1616.69,5850,0.276,0.12,2.95,0.037
host,acl,aclnnAdd,10515.78,1027,10.239,6.34,51.46,7.492
host,acl,aclnnAdds,9507.51,1028,9.249,5.59,45.22,6.451
host,acl,aclnnAny,245.36,19,12.914,9.13,20.6,10.45
host,acl,aclnnArange,4127.43,386,10.693,7.21,79.52,27.883
host,acl,aclnnBitwiseAndTensor,1785.42,68,26.256,9.73,80.45,108.389
host,acl,aclnnBitwiseNot,95.98,9,10.664,7.61,15.07,6.705
host,acl,aclnnCat,8311.98,520,15.985,10.54,69.82,15.647
host,acl,aclnnClampMin,9.39,1,9.39,9.39,9.39,0
host,acl,aclnnConstantPadNd,680.27,36,18.896,12.64,60.64,71.17
host,acl,aclnnCos,66.82,4,16.705,8.57,37.4,143.86
host,acl,aclnnCumsum,41.31,1,41.31,41.31,41.31,0
host,acl,aclnnCumsumGetWorkspaceSize,39.14,1,39.14,39.14,39.14,0
host,acl,aclnnEmbedding,51.54,4,12.885,11.6,16.37,4.062
host,acl,aclnnFlashAttentionScore,5329.58,256,20.819,13.5,339.8,566.618
host,acl,aclnnGeScalar,165.13,12,13.761,9.1,21.64,15.247
host,acl,aclnnIndex,47095.28,1609,29.27,9.77,245.93,1229.759
host,acl,aclnnIndexGetWorkspaceSize,8996.29,128,70.284,42.45,406.03,1213.818
host,acl,aclnnIndexPutImpl,19889.86,516,38.546,24.51,149.9,71.976
host,acl,aclnnIndexPutImplGetWorkspaceSize,19427.01,516,37.649,23.23,82.58,60.497
host,acl,aclnnInplaceCopy,19214.98,2190,8.774,4.74,80.48,10.109
host,acl,aclnnInplaceCopyGetWorkspaceSize,413.59,47,8.8,4.82,37.65,35.022
