Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
0,MatMulV2,AI_CORE,1796,319966.28,19.78,178.154,680.3,50.409
0,allreduceAicpuKernel,AI_CPU,516,89061.34,148.44,172.599,430.74,14.031
0,Mul,AI_VECTOR_CORE,3340,56125.48,4.6,16.804,32.48,8.842
0,FlashAttentionScore,MIX_AIC,256,33932.4,128.6,132.548,140.64,5.346
0,Transpose,AI_VECTOR_CORE,1024,23513.76,14.84,22.962,36.8,3.704
0,ReduceMean,MIX_AIV,1028,18473.86,10.96,17.97,26.46,2.91
0,Cast,AI_VECTOR_CORE,2091,17497.7,1.18,8.368,12.12,2.757
0,Add,AI_VECTOR_CORE,2052,17417.36,1.4,8.487,27.86,2.744
0,Pows,AI_VECTOR_CORE,1028,17046.98,11.98,16.582,21.94,2.686
0,AsStrided,AI_VECTOR_CORE,1024,8914.38,5.86,8.705,12.32,1.404
0,Swish,AI_VECTOR_CORE,256,6014.9,23.24,23.495,24.58,0.948
0,Neg,AI_VECTOR_CORE,512,4632.02,8.5,9.046,11.9,0.73
0,Tril,AI_VECTOR_CORE,256,4493.4,13.78,17.552,21.78,0.708
0,LogicalAnd,AI_VECTOR_CORE,260,4276.26,1.46,16.447,18.6,0.674
0,ConcatD,AI_VECTOR_CORE,523,3760.66,2.6,7.19,17.32,0.592
0,LogicalNot,AI_VECTOR_CORE,268,2313.24,1.28,8.631,14.2,0.364
0,OnesLike,AI_VECTOR_CORE,259,2068.9,1.62,7.988,12.64,0.326
0,Rsqrt,AI_VECTOR_CORE,1028,2026.1,1.22,1.97,3.92,0.319
0,broadcastAicpuKernel,AI_CPU,4,698.24,164.8,174.56,183.52,0.11
0,MaskedFill,AI_CPU,8,625.86,52.32,78.232,95.18,0.099
0,allgatherAicpuKernel,AI_CPU,4,550.52,132.38,137.63,144.54,0.087
0,Cumsum,AI_CPU,4,264.64,56,66.16,73.48,0.042
0,PadV3,MIX_AIV,12,149.08,8.82,12.423,17.24,0.023
0,MaskedFill,AI_VECTOR_CORE,4,126.62,30.6,31.655,33.24,0.02
0,MemSet,AI_VECTOR_CORE,13,111.36,5.64,8.566,21.54,0.018
0,Range,AI_VECTOR_CORE,8,83.3,9.22,10.412,13.44,0.013
0,ArgMaxV2,AI_VECTOR_CORE,4,78.6,19.56,19.65,19.7,0.012
0,ArgMaxWithValue,AI_VECTOR_CORE,4,58.9,13.86,14.725,15.12,0.009
0,GatherV2,AI_VECTOR_CORE,4,57.12,14,14.28,14.44,0.009
0,TensorMove,AI_VECTOR_CORE,4,46.78,9.92,11.695,16.68,0.007
0,Cos,AI_VECTOR_CORE,4,43.46,10.7,10.865,10.94,0.007
0,Index,AI_VECTOR_CORE,5,42.26,7.48,8.452,11.74,0.007
0,Sin,AI_VECTOR_CORE,4,39.2,9.66,9.8,10.04,0.006
0,Less,AI_VECTOR_CORE,12,35.56,2.5,2.963,3.28,0.006
0,ReduceAny,MIX_AIV,13,30.68,1.28,2.36,3.48,0.005
0,Sub,AI_VECTOR_CORE,8,26.66,2.92,3.332,3.92,0.004
0,NonZero,MIX_AIV,1,25.42,25.42,25.42,25.42,0.004
0,GreaterEqual,AI_VECTOR_CORE,8,24.54,2.58,3.067,3.48,0.004
0,ClipByValueV2,AI_VECTOR_CORE,4,23.84,5.78,5.96,6.28,0.004
0,IndexCheck,AI_VECTOR_CORE,5,23.58,2.62,4.716,12.26,0.004
0,ZerosLike,AI_VECTOR_CORE,9,18.28,1.4,2.031,2.56,0.003
0,Fill,AI_VECTOR_CORE,6,9.64,1.32,1.606,2.64,0.002
0,BroadcastTo,AI_VECTOR_CORE,5,7.88,1.4,1.576,1.8,0.001
0,ReduceSum,MIX_AIV,1,5.88,5.88,5.88,5.88,0.001
0,LessEqual,AI_VECTOR_CORE,1,2.76,2.76,2.76,2.76,0
