Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
3,allreduceAicpuKernel,AI_CPU,516,109135.317,163.503,211.503,519.51,29.831
3,IndexPut,AI_CPU,512,81426.544,132.983,159.036,253.065,22.257
3,MatMulV2,AI_CORE,1796,40477.324,9.7,22.537,170.623,11.064
3,Index,AI_CPU,128,26741.173,165.263,208.915,520.95,7.309
3,Mul,AI_VECTOR_CORE,3340,16828.335,1.34,5.038,15.4,4.6
3,Index,AI_VECTOR_CORE,1476,12413.688,6.74,8.41,15.38,3.393
3,Pows,AI_VECTOR_CORE,1028,9140.647,1.64,8.892,20.001,2.499
3,FlashAttentionScore,MIX_AIC,256,7906.14,27.181,30.883,42.381,2.161
3,Slice,AI_VECTOR_CORE,2176,7571.908,1.34,3.48,7.1,2.07
3,Cast,AI_VECTOR_CORE,2212,7305.784,1.06,3.303,14.3,1.997
3,ReduceMean,MIX_AIV,1028,7216.259,1.7,7.02,13.3,1.973
3,MemSet,AI_VECTOR_CORE,868,7202.442,5.4,8.298,19.601,1.969
3,IndexCheck,AI_VECTOR_CORE,2120,7117.538,2.06,3.357,7.94,1.946
3,Add,AI_VECTOR_CORE,2055,5271.706,1.16,2.565,8.78,1.441
3,NonZero,MIX_AIV,832,4107.337,4.28,4.937,9.42,1.123
3,Range,AI_VECTOR_CORE,390,2838.417,4.44,7.278,12.881,0.776
3,ConcatD,AI_VECTOR_CORE,524,2200.982,3.86,4.2,14.34,0.602
3,Transpose,AI_VECTOR_CORE,128,2168.003,13.72,16.938,22.261,0.593
3,Less,AI_VECTOR_CORE,201,1563.771,2.18,7.78,10.3,0.427
3,Rsqrt,AI_VECTOR_CORE,1028,1268.025,0.98,1.233,1.88,0.347
3,Swish,AI_VECTOR_CORE,256,945.28,2.34,3.693,8.4,0.258
3,Neg,AI_VECTOR_CORE,512,895,1.1,1.748,4.2,0.245
3,allgatherAicpuKernel,AI_CPU,4,759.435,170.384,189.859,206.224,0.208
3,broadcastAicpuKernel,AI_CPU,4,656.873,129.663,164.218,191.024,0.18
3,AsStrided,AI_VECTOR_CORE,128,606.233,4.2,4.736,6.16,0.166
3,MaskedFill,AI_CPU,5,436.949,65.001,87.39,107.742,0.119
3,LogicalNot,AI_VECTOR_CORE,265,377.066,1.2,1.423,2.18,0.103
3,PadV3,MIX_AIV,36,368.727,8.24,10.242,18.64,0.101
3,LogicalAnd,AI_VECTOR_CORE,68,204.483,1.4,3.007,4.16,0.056
3,Tril,AI_VECTOR_CORE,64,158.704,2,2.48,3.02,0.043
3,BroadcastTo,AI_VECTOR_CORE,69,119.322,1.34,1.729,2.18,0.033
3,OnesLike,AI_VECTOR_CORE,64,99.902,1.3,1.561,1.86,0.027
3,Cumsum,AI_CPU,1,65.461,65.461,65.461,65.461,0.018
3,MaskedFill,AI_VECTOR_CORE,4,49.501,10.88,12.375,13.38,0.014
3,ZerosLike,AI_VECTOR_CORE,21,31.681,1.34,1.509,1.9,0.009
3,ReduceAny,MIX_AIV,11,26.52,1.9,2.411,3.16,0.007
3,ReduceMax,MIX_AIV,9,22.18,1.8,2.464,3.04,0.006
3,GreaterEqual,AI_VECTOR_CORE,8,21.021,2.26,2.628,3.06,0.006
3,GatherV2,AI_VECTOR_CORE,4,17.601,2.96,4.4,8.38,0.005
3,Sub,AI_VECTOR_CORE,5,13.26,2.12,2.652,2.86,0.004
3,IndexPutV2,AI_VECTOR_CORE,4,11.26,2.6,2.815,3.12,0.003
3,Cos,AI_VECTOR_CORE,4,10.44,2.34,2.61,3.24,0.003
3,Sin,AI_VECTOR_CORE,4,9.76,2.2,2.44,2.94,0.003
3,ReduceSum,MIX_AIV,3,8.061,2.62,2.687,2.76,0.002
3,Fill,AI_VECTOR_CORE,5,7.54,1.2,1.508,2.18,0.002
3,SelectV2,AI_VECTOR_CORE,3,6.34,1.96,2.113,2.24,0.002
3,LessEqual,AI_VECTOR_CORE,2,5.48,2.56,2.74,2.92,0.001
3,ClipByValueV2,AI_VECTOR_CORE,1,4.96,4.96,4.96,4.96,0.001
3,ArgMaxWithValue,AI_VECTOR_CORE,1,2.74,2.74,2.74,2.74,0.001
