Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,IndexCheck_Tiling,6073.61,1288,4.716,0.16,55.8,27.477
host,acl,IndexPutV2_Tiling,85.7,4,21.425,12.28,30.53,41.674
host,acl,NonZero_Tiling,5899.38,1664,3.545,0.2,20.55,14.728
host,communication,Notify_Record,15259.96,524,29.122,22.02,80.65,41.32
host,communication,Notify_Wait,9907.69,524,18.908,14.42,306.81,182.152
host,acl,Slice_Tiling,5076.23,512,9.915,1.88,80.9,248.069
host,acl,aclmdlRICaptureGetInfo,1671.15,5504,0.304,0.12,32.56,0.242
host,acl,aclnnAdd,11783.5,1027,11.474,6.16,97.91,14.413
host,acl,aclnnAdds,11138.23,1028,10.835,6.01,217.24,58.282
host,acl,aclnnAny,148.92,11,13.538,9.93,19.38,10.929
host,acl,aclnnArange,4789.61,390,12.281,7.41,229.78,131.871
host,acl,aclnnBitwiseAndTensor,1856.47,68,27.301,7.52,42.09,24.95
host,acl,aclnnBitwiseNot,106.38,9,11.82,6.59,28.73,40.544
host,acl,aclnnCat,9324.02,524,17.794,10.96,41.06,12.31
host,acl,aclnnClampMin,13.07,1,13.07,13.07,13.07,0
host,acl,aclnnConstantPadNd,639.05,36,17.751,11.68,40.77,25.152
host,acl,aclnnCos,44.84,4,11.21,9.04,13.03,2.925
host,acl,aclnnCumsum,30.69,1,30.69,30.69,30.69,0
host,acl,aclnnCumsumGetWorkspaceSize,35.39,1,35.39,35.39,35.39,0
host,acl,aclnnEmbedding,56.61,4,14.153,12.04,16.26,4.338
host,acl,aclnnFlashAttentionScore,5093.72,256,19.897,14.67,114.78,51.057
host,acl,aclnnGeScalar,132.79,8,16.599,13.51,20.25,5.29
host,acl,aclnnIndex,52280.2,1604,32.594,10.83,230.02,1543.262
host,acl,aclnnIndexGetWorkspaceSize,9668.48,128,75.535,53.06,222.6,642.122
host,acl,aclnnIndexPutImpl,23827.24,516,46.177,28.17,239.34,224.379
host,acl,aclnnIndexPutImplGetWorkspaceSize,22312.44,516,43.241,28.36,829.81,1272.167
host,acl,aclnnInplaceCopy,24063.91,2191,10.983,5.07,1642.63,1227.339
