Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aclnnLeScalar,,,4.87,4.87,2.40025,2.40025,0,0
aten::any,1,,11.39,18.08,0,1.32,0,0
empty_tensor,,,3.05,3.05,0,0,0,0
aclnnAny,,,3.64,3.64,1.32,1.32,0,0
aten::is_nonzero,,,2.81,58.58,0,0,0,0
aten::item,,,2.4,55.77,0,0,0,0
aten::_local_scalar_dense,,,53.37,53.37,0,0,0,0
aten::max,1,,13.64,21.59,0,1.46,0,0
empty_tensor,,,3.15,3.15,0,0,0,0
aclnnMax,,,4.8,4.8,1.46,1.46,0,0
aten::item,,,2.26,55.76,0,0,0,0
aten::_local_scalar_dense,,,53.5,53.5,0,0,0,0
aten::arange,";
;
;
;
",,16.32,25.78,0,4.16,0,0
empty_tensor,,,4.16,4.16,0,0,0,0
aclnnArange,,,5.3,5.3,4.16,4.16,0,0
aten::slice,"1;
;
;
;
",,8.93,13.15,0,0,0,0
aten::as_strided,"1;
;
;
",,4.22,4.22,0,0,0,0
aten::zero_,1,,11.21,16.24,0,1.26,0,0
aclnnInplaceZero,,,5.03,5.03,1.26,1.26,0,0
aten::to,"1,6;
;
;
;
",,2.69,30.07,0,1.18,0,0
aten::_to_copy,"1,6;
;
;
;
;
;
",,4.63,27.38,0,1.18,0,0
aten::empty_strided,";
;
;
;
;
",,5.22,7.89,0,0,0,0
empty_tensor,,,2.67,2.67,0,0,0,0
aten::copy_,"1,6;
1,6;
",,10.81,14.86,0,1.18,0,0
aclnnInplaceCopy,,,4.05,4.05,1.18,1.18,0,0
aten::cumsum,"1,6;
;
",,19.03,105.93,0,139.103,0,0
aten::cumsum,"1,6;
;
",,77.33,86.9,0,139.103,0,0
empty_tensor,,,4.39,4.39,0,0,0,0
aclnnCumsum,,,5.18,5.18,139.103,139.103,0,0
aten::sub,"1,6;
;
",,19.73,30.08,0,3.0,0,0
empty_tensor,,,3.54,3.54,0,0,0,0
aten::item,,,1.41,4.8,0,0,0,0
aten::_local_scalar_dense,,,3.39,3.39,0,0,0,0
aclnnSubs,,,2.01,2.01,3.0,3.0,0,0
aten::clamp_min,"1,6;
",,41.05,49.44,0,4.96,0,0
empty_tensor,,,3.66,3.66,0,0,0,0
aclnnClampMin,,,4.73,4.73,4.96,4.96,0,0
aten::lt,"1,6;
",,10.57,18.04,0,2.74,0,0
empty_tensor,,,3.26,3.26,0,0,0,0
aclnnLtScalar,,,4.21,4.21,2.74,2.74,0,0
aten::any,"1,6",,13.26,21.2,0,3.16,0,0
empty_tensor,,,3.2,3.2,0,0,0,0
aclnnAny,,,4.74,4.74,3.16,3.16,0,0
aten::is_nonzero,,,2.48,59.36,0,0,0,0
aten::item,,,1.84,56.88,0,0,0,0
aten::_local_scalar_dense,,,55.04,55.04,0,0,0,0
aten::ge,"1,6;
",,14.31,22.87,0,2.98,0,0
empty_tensor,,,3.8,3.8,0,0,0,0
aclnnGeScalar,,,4.76,4.76,2.98,2.98,0,0
aten::any,"1,6",,11.74,17.1,0,2.36025,0,0
empty_tensor,,,3.2,3.2,0,0,0,0
aclnnAny,,,2.16,2.16,2.36025,2.36025,0,0
aten::is_nonzero,,,2.13,44.84,0,0,0,0
aten::item,,,1.75,42.71,0,0,0,0
aten::_local_scalar_dense,,,40.96,40.96,0,0,0,0
aten::ge,"1,6;
",,10.6,18.72,0,2.48,0,0
empty_tensor,,,3.2,3.2,0,0,0,0
aclnnGeScalar,,,4.92,4.92,2.48,2.48,0,0
aten::lt,"1,6;
",,9.96,17.51,0,2.32,0,0
empty_tensor,,,3.31,3.31,0,0,0,0
aclnnLtScalar,,,4.24,4.24,2.32,2.32,0,0
aten::__and__,"1,6;
1,6",,7.37,31.58,0,1.5,0,0
aten::bitwise_and,"1,6;
1,6",,16.59,24.21,0,1.5,0,0
empty_tensor,,,3.27,3.27,0,0,0,0
aclnnBitwiseAndTensor,,,4.35,4.35,1.5,1.5,0,0
aten::sub,"1,6;
;
",,12.3,21.68,0,2.26,0,0
empty_tensor,,,2.93,2.93,0,0,0,0
aten::item,,,1.26,2.24,0,0,0,0
aten::_local_scalar_dense,,,0.98,0.98,0,0,0,0
aclnnSubs,,,4.21,4.21,2.26,2.26,0,0
aten::bitwise_not,"1,6",,10.83,17.97,0,1.22,0,0
empty_tensor,,,2.77,2.77,0,0,0,0
aclnnBitwiseNot,,,4.37,4.37,1.22,1.22,0,0
aten::masked_fill,"1,6;
1,6;
",,7.51,88.61,0,74.46125,0,0
aten::clone,"1,6;
",,3.79,46.13,0,0.76,0,0
empty_tensor,,,3.86,3.86,0,0,0,0
aten::copy_,"1,6;
1,6;
",,33.75,38.48,0,0.76,0,0
aclnnInplaceCopy,,,4.73,4.73,0.76,0.76,0,0
aten::masked_fill_,"1,6;
1,6;
",,30.49,34.97,0,73.70125,0,0
aclnnInplaceMaskedFillScalar,,,4.48,4.48,73.70125,73.70125,0,0
aten::embedding,"18992,5120;
1,6;
;
;
",,14.34,23.18,0,3.66025,0,0
empty_tensor,,,4.49,4.49,0,0,0,0
aclnnEmbedding,,,4.35,4.35,3.66025,3.66025,0,0
aten::unsqueeze,"1,6;
",,5.82,10.65,0,0,0,0
aten::as_strided,"1,6;
;
;
",,4.83,4.83,0,0,0,0
aten::bitwise_not,"1,6,1",,9.35,17.93,0,1.26,0,0
empty_tensor,,,3.81,3.81,0,0,0,0
aclnnBitwiseNot,,,4.77,4.77,1.26,1.26,0,0
aten::masked_fill,"1,6,5120;
1,6,1;
",,9.19,67.08,0,17.8805,0,0
aten::expand,"1,6,1;
;
",,4.22,7.07,0,0,0,0
aten::as_strided,"1,6,1;
;
;
",,2.85,2.85,0,0,0,0
aten::expand,"1,6,5120;
;
",,2.28,4.96,0,0,0,0
aten::as_strided,"1,6,5120;
;
;
",,2.68,2.68,0,0,0,0
aten::clone,"1,6,5120;
",,2.4,34.07,0,0.64,0,0
empty_tensor,,,3.89,3.89,0,0,0,0
aten::copy_,"1,6,5120;
1,6,5120;
",,22.95,27.78,0,0.64,0,0
aclnnInplaceCopy,,,4.83,4.83,0.64,0.64,0,0
aten::masked_fill_,"1,6,5120;
1,6,1;
",,9.26,11.79,0,17.2405,0,0
aclnnInplaceMaskedFillScalar,,,2.53,2.53,17.2405,17.2405,0,0
c10d::allreduce_,";
;
;
;
;
",,83.43,107.98,0,6787.81475,0,0
record_event,,,8.82,8.82,0.02,0.02,0,0
wait_event,,,3.66,3.66,0.02,0.02,0,0
HcclAllreduce,"1,6,5120",,4.25,5.81,0,6787.73475,0,0
HcclAllreduce,,,1.56,1.56,6787.73475,6787.73475,0,0
record_event,,,4.11,4.11,0.02,0.02,0,0
record_event,,,2.15,2.15,0.02,0.02,0,0
wait_event,,,2.86,2.86,6069.08125,6069.08125,0,0
destroy_event,,,1.91,1.91,0,0,0,0
aten::to,"64;
;
;
;
",,3.82,3.82,0,0,0,0
aten::to,"1,6;
;
;
;
",,2.88,48.94,0,1.66,0,0
aten::_to_copy,"1,6;
;
;
;
;
;
",,7.57,46.06,0,1.66,0,0
aten::empty_strided,";
;
;
;
;
",,8.61,13.0,0,0,0,0
empty_tensor,,,4.39,4.39,0,0,0,0
aten::copy_,"1,6;
1,6;
",,22.78,25.49,0,1.66,0,0
aclnnInplaceCopy,,,2.71,2.71,1.66,1.66,0,0
aten::einsum,";
;
",,22.5,88.12,0,6.04025,0,0
aten::unsqueeze,"64;
",,11.99,15.67,0,0,0,0
aten::as_strided,"64;
;
;
",,3.68,3.68,0,0,0,0
aten::unsqueeze,"64,1;
",,4.14,6.41,0,0,0,0
aten::as_strided,"64,1;
;
;
",,2.27,2.27,0,0,0,0
aten::permute,"64,1,1;
",,5.64,8.55,0,0,0,0
aten::as_strided,"64,1,1;
;
;
",,2.91,2.91,0,0,0,0
aten::unsqueeze,"1,6;
",,1.58,3.42,0,0,0,0
aten::as_strided,"1,6;
;
;
",,1.84,1.84,0,0,0,0
aten::permute,"1,6,1;
",,1.82,3.77,0,0,0,0
aten::as_strided,"1,6,1;
;
;
",,1.95,1.95,0,0,0,0
aten::mul,"1,1,64;
1,6,1",,20.71,27.8,0,6.04025,0,0
empty_tensor,,,5.15,5.15,0,0,0,0
aclnnMul,,,1.94,1.94,6.04025,6.04025,0,0
aten::cat,";
",,16.05,22.03,0,4.4,0,0
empty_tensor,,,4.0,4.0,0,0,0,0
aclnnCat,,,1.98,1.98,4.4,4.4,0,0
aten::cos,"1,6,128",,11.38,16.4,0,2.56,0,0
empty_tensor,,,3.31,3.31,0,0,0,0
aclnnCos,,,1.71,1.71,2.56,2.56,0,0
aten::sin,"1,6,128",,10.2,15.12,0,2.38,0,0
empty_tensor,,,3.41,3.41,0,0,0,0
aclnnSin,,,1.51,1.51,2.38,2.38,0,0
aten::to,"1,6,128;
;
;
;
",,3.03,29.94,0,1.22,0,0
aten::_to_copy,"1,6,128;
;
;
;
;
;
",,4.27,26.91,0,1.22,0,0
aten::empty_strided,";
;
;
;
;
",,5.3,7.28,0,0,0,0
empty_tensor,,,1.98,1.98,0,0,0,0
aten::copy_,"1,6,128;
1,6,128;
",,11.5,15.36,0,1.22,0,0
aclnnInplaceCopy,,,3.86,3.86,1.22,1.22,0,0
aten::to,"1,6,128;
;
;
;
",,2.44,25.03,0,1.26,0,0
aten::_to_copy,"1,6,128;
;
;
;
;
;
",,3.71,22.59,0,1.26,0,0
aten::empty_strided,";
;
;
;
;
",,4.83,6.82,0,0,0,0
empty_tensor,,,1.99,1.99,0,0,0,0
aten::copy_,"1,6,128;
1,6,128;
",,10.04,12.06,0,1.26,0,0
aclnnInplaceCopy,,,2.02,2.02,1.26,1.26,0,0
aten::to,"1,6,5120;
;
;
;
",,2.53,24.96,0,5.74025,0,0
aten::_to_copy,"1,6,5120;
;
;
;
;
;
",,3.74,22.43,0,5.74025,0,0
aten::empty_strided,";
;
;
;
;
",,4.37,6.29,0,0,0,0
empty_tensor,,,1.92,1.92,0,0,0,0
aten::copy_,"1,6,5120;
1,6,5120;
",,10.19,12.4,0,5.74025,0,0
aclnnInplaceCopy,,,2.21,2.21,5.74025,5.74025,0,0
aten::square,"1,6,5120",,3.46,33.06,0,15.96025,0,0
aten::pow,"1,6,5120;
",,3.52,29.6,0,15.96025,0,0
aten::pow,"1,6,5120;
",,17.24,26.08,0,15.96025,0,0
aten::result_type,"1,6,5120;
",,3.1,3.1,0,0,0,0
empty_tensor,,,3.49,3.49,0,0,0,0
aclnnPowTensorScalar,,,2.25,2.25,15.96025,15.96025,0,0
aten::mean,"1,6,5120;
;
;
",,16.04,21.0,0,7.08025,0,0
empty_tensor,,,2.79,2.79,0,0,0,0
aclnnMean,,,2.17,2.17,7.08025,7.08025,0,0
aten::add,"1,6,1;
;
",,16.46,29.89,0,1.5,0,0
empty_tensor,,,3.05,3.05,0,0,0,0
aten::item,,,1.43,3.31,0,0,0,0
aten::_local_scalar_dense,,,1.88,1.88,0,0,0,0
aclnnAdds,,,7.07,7.07,1.5,1.5,0,0
aten::rsqrt,"1,6,1",,1.91,17.82,0,1.22,0,0
aten::rsqrt,"1,6,1",,10.45,15.91,0,1.22,0,0
empty_tensor,,,3.13,3.13,0,0,0,0
aclnnRsqrt,,,2.33,2.33,1.22,1.22,0,0
aten::mul,"1,6,5120;
1,6,1",,10.92,18.9,0,12.16025,0,0
empty_tensor,,,3.11,3.11,0,0,0,0
aclnnMul,,,4.87,4.87,12.16025,12.16025,0,0
aten::to,"1,6,5120;
;
;
;
",,2.5,28.87,0,5.04025,0,0
aten::_to_copy,"1,6,5120;
;
;
;
;
;
",,4.9,26.37,0,5.04025,0,0
aten::empty_strided,";
;
;
;
;
",,4.69,6.54,0,0,0,0
empty_tensor,,,1.85,1.85,0,0,0,0
aten::copy_,"1,6,5120;
1,6,5120;
",,10.36,14.93,0,5.04025,0,0
aclnnInplaceCopy,,,4.57,4.57,5.04025,5.04025,0,0
aten::mul,"5120;
1,6,5120",,10.9,19.13,0,8.48025,0,0
empty_tensor,,,3.12,3.12,0,0,0,0
aclnnMul,,,5.11,5.11,8.48025,8.48025,0,0
aten::linear,"1,6,5120;
1024,5120;
",,3.95,57.46,0,18.30025,0,18.30025
aten::linear,"1,6,5120;
1024,5120;
",,6.55,53.51,0,18.30025,0,18.30025
aten::t,"1024,5120",,8.04,17.37,0,0,0,0
aten::transpose,"1024,5120;
;
",,5.47,9.33,0,0,0,0
aten::as_strided,"1024,5120;
;
;
",,3.86,3.86,0,0,0,0
aten::matmul,"1,6,5120;
5120,1024",,20.24,29.59,0,18.30025,0,18.30025
empty_tensor,,,3.91,3.91,0,0,0,0
aclnnMatmul,,,5.44,5.44,18.30025,18.30025,18.30025,18.30025
aten::view,"1,6,1024;
",,6.02,6.02,0,0,0,0
aten::linear,"1,6,5120;
128,5120;
",,2.27,40.16,0,9.86025,0,9.86025
aten::linear,"1,6,5120;
128,5120;
",,3.78,37.89,0,9.86025,0,9.86025
aten::t,"128,5120",,3.83,11.39,0,0,0,0
aten::transpose,"128,5120;
;
",,3.28,7.56,0,0,0,0
aten::as_strided,"128,5120;
;
;
",,4.28,4.28,0,0,0,0
aten::matmul,"1,6,5120;
5120,128",,12.72,22.72,0,9.86025,0,9.86025
empty_tensor,,,4.73,4.73,0,0,0,0
aclnnMatmul,,,5.27,5.27,9.86025,9.86025,9.86025,9.86025
aten::view,"1,6,128;
",,23.78,23.78,0,0,0,0
aten::linear,"1,6,5120;
128,5120;
",,12.14,179.41,0,10.2,0,10.2
aten::linear,"1,6,5120;
128,5120;
",,21.77,167.27,0,10.2,0,10.2
aten::t,"128,5120",,3.26,20.7,0,0,0,0
aten::transpose,"128,5120;
;
",,5.97,17.44,0,0,0,0
aten::as_strided,"128,5120;
;
;
",,11.47,11.47,0,0,0,0
aten::matmul,"1,6,5120;
5120,128",,29.49,124.8,0,10.2,0,10.2
empty_tensor,,,27.64,27.64,0,0,0,0
aclnnMatmul,,,67.67,67.67,10.2,10.2,10.2,10.2
aten::view,"1,6,128;
",,24.13,24.13,0,0,0,0
aten::to,"1,6,8,128;
;
;
;
",,7.78,145.87,0,1.3,0,0
aten::_to_copy,"1,6,8,128;
;
;
;
;
;
",,15.36,138.09,0,1.3,0,0
aten::empty_strided,";
;
;
;
;
",,20.63,31.49,0,0,0,0
empty_tensor,,,10.86,10.86,0,0,0,0
aten::copy_,"1,6,8,128;
1,6,8,128;
",,77.26,91.24,0,1.3,0,0
aclnnInplaceCopy,,,13.98,13.98,1.3,1.3,0,0
aten::square,"1,6,8,128",,5.41,60.51,0,7.16025,0,0
aten::pow,"1,6,8,128;
",,4.97,55.1,0,7.16025,0,0
aten::pow,"1,6,8,128;
",,27.58,50.13,0,7.16025,0,0
aten::result_type,"1,6,8,128;
",,5.05,5.05,0,0,0,0
empty_tensor,,,9.82,9.82,0,0,0,0
aclnnPowTensorScalar,,,7.68,7.68,7.16025,7.16025,0,0
aten::mean,"1,6,8,128;
;
;
",,22.77,36.93,0,4.04025,0,0
empty_tensor,,,6.28,6.28,0,0,0,0
aclnnMean,,,7.88,7.88,4.04025,4.04025,0,0
aten::add,"1,6,8,1;
;
",,25.02,50.19,0,1.46,0,0
empty_tensor,,,3.96,3.96,0,0,0,0
aten::item,,,3.89,9.92,0,0,0,0
aten::_local_scalar_dense,,,6.03,6.03,0,0,0,0
aclnnAdds,,,11.29,11.29,1.46,1.46,0,0
aten::rsqrt,"1,6,8,1",,1.39,26.45,0,1.3,0,0
aten::rsqrt,"1,6,8,1",,13.12,25.06,0,1.3,0,0
empty_tensor,,,4.31,4.31,0,0,0,0
aclnnRsqrt,,,7.63,7.63,1.3,1.3,0,0
aten::mul,"1,6,8,128;
1,6,8,1",,16.88,31.56,0,5.46,0,0
empty_tensor,,,7.29,7.29,0,0,0,0
aclnnMul,,,7.39,7.39,5.46,5.46,0,0
aten::to,"1,6,8,128;
;
;
;
",,3.16,48.3,0,1.82,0,0
aten::_to_copy,"1,6,8,128;
;
;
;
;
;
",,10.1,45.14,0,1.82,0,0
aten::empty_strided,";
;
;
;
;
",,6.57,11.15,0,0,0,0
empty_tensor,,,4.58,4.58,0,0,0,0
aten::copy_,"1,6,8,128;
1,6,8,128;
",,15.21,23.89,0,1.82,0,0
aclnnInplaceCopy,,,8.68,8.68,1.82,1.82,0,0
aten::mul,"128;
1,6,8,128",,14.72,29.36,0,4.92025,0,0
empty_tensor,,,4.61,4.61,0,0,0,0
aclnnMul,,,10.03,10.03,4.92025,4.92025,0,0
aten::transpose,"1,6,8,128;
;
",,5.87,12.01,0,0,0,0
aten::as_strided,"1,6,8,128;
;
;
",,6.14,6.14,0,0,0,0
aten::to,"1,6,1,128;
;
;
;
",,1.87,35.89,0,1.4,0,0
aten::_to_copy,"1,6,1,128;
;
;
;
;
;
",,4.59,34.02,0,1.4,0,0
aten::empty_strided,";
;
;
;
;
",,5.94,8.09,0,0,0,0
empty_tensor,,,2.15,2.15,0,0,0,0
aten::copy_,"1,6,1,128;
1,6,1,128;
",,13.68,21.34,0,1.4,0,0
aclnnInplaceCopy,,,7.66,7.66,1.4,1.4,0,0
aten::square,"1,6,1,128",,1.94,37.48,0,1.64,0,0
aten::pow,"1,6,1,128;
",,3.25,35.54,0,1.64,0,0
aten::pow,"1,6,1,128;
",,16.64,32.29,0,1.64,0,0
aten::result_type,"1,6,1,128;
",,1.63,1.63,0,0,0,0
empty_tensor,,,6.29,6.29,0,0,0,0
aclnnPowTensorScalar,,,7.73,7.73,1.64,1.64,0,0
aten::mean,"1,6,1,128;
;
;
",,17.39,28.52,0,4.58025,0,0
empty_tensor,,,3.13,3.13,0,0,0,0
aclnnMean,,,8.0,8.0,4.58025,4.58025,0,0
aten::add,"1,6,1,1;
;
",,13.5,31.48,0,1.4,0,0
empty_tensor,,,3.49,3.49,0,0,0,0
aten::item,,,1.78,5.15,0,0,0,0
aten::_local_scalar_dense,,,3.37,3.37,0,0,0,0
aclnnAdds,,,9.34,9.34,1.4,1.4,0,0
aten::rsqrt,"1,6,1,1",,1.14,23.13,0,1.36,0,0
aten::rsqrt,"1,6,1,1",,12.0,21.99,0,1.36,0,0
empty_tensor,,,3.77,3.77,0,0,0,0
aclnnRsqrt,,,6.22,6.22,1.36,1.36,0,0
aten::mul,"1,6,1,128;
1,6,1,1",,13.48,25.22,0,2.42,0,0
empty_tensor,,,3.75,3.75,0,0,0,0
aclnnMul,,,7.99,7.99,2.42,2.42,0,0
aten::to,"1,6,1,128;
;
;
;
",,2.49,38.29,0,1.12,0,0
aten::_to_copy,"1,6,1,128;
;
;
;
;
;
",,5.57,35.8,0,1.12,0,0
aten::empty_strided,";
;
;
;
;
",,5.13,7.43,0,0,0,0
empty_tensor,,,2.3,2.3,0,0,0,0
aten::copy_,"1,6,1,128;
1,6,1,128;
",,14.81,22.8,0,1.12,0,0
aclnnInplaceCopy,,,7.99,7.99,1.12,1.12,0,0
aten::mul,"128;
1,6,1,128",,13.45,25.68,0,3.54,0,0
empty_tensor,,,3.55,3.55,0,0,0,0
aclnnMul,,,8.68,8.68,3.54,3.54,0,0
aten::transpose,"1,6,1,128;
;
",,3.95,7.3,0,0,0,0
aten::as_strided,"1,6,1,128;
;
;
",,3.35,3.35,0,0,0,0
aten::transpose,"1,6,1,128;
;
",,2.97,6.12,0,0,0,0
aten::as_strided,"1,6,1,128;
;
;
",,3.15,3.15,0,0,0,0
aten::unsqueeze,"1,6,128;
",,3.55,5.88,0,0,0,0
aten::as_strided,"1,6,128;
;
;
",,2.33,2.33,0,0,0,0
aten::unsqueeze,"1,6,128;
",,2.15,4.82,0,0,0,0
aten::as_strided,"1,6,128;
;
;
",,2.67,2.67,0,0,0,0
aten::mul,"1,8,6,128;
1,1,6,128",,18.22,29.73,0,26.4005,0,0
empty_tensor,,,3.6,3.6,0,0,0,0
aclnnMul,,,7.91,7.91,26.4005,26.4005,0,0
aten::chunk,"1,8,6,128;
;
",,11.54,42.67,0,0,0,0
aten::split,"1,8,6,128;
;
",,7.04,31.13,0,0,0,0
aten::narrow,"1,8,6,128;
;
;
",,9.06,17.9,0,0,0,0
aten::slice,"1,8,6,128;
;
;
;
",,4.73,8.84,0,0,0,0
aten::as_strided,"1,8,6,128;
;
;
",,4.11,4.11,0,0,0,0
aten::narrow,"1,8,6,128;
;
;
",,1.66,6.19,0,0,0,0
aten::slice,"1,8,6,128;
;
;
;
",,2.13,4.53,0,0,0,0
aten::as_strided,"1,8,6,128;
;
;
",,2.4,2.4,0,0,0,0
