Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
1,allreduceAicpuKernel,AI_CPU,516,102572.127,169.584,198.783,486.99,33.223
1,IndexPut,AI_CPU,512,70161.662,100.022,137.034,334.507,22.725
1,MatMulV2,AI_CORE,1796,40445.643,9.7,22.52,164.543,13.1
1,Index,AI_CPU,128,15227.586,105.902,118.966,274.946,4.932
1,Index,AI_VECTOR_CORE,1476,12177.662,6.72,8.25,17.18,3.944
1,Mul,AI_VECTOR_CORE,3340,11339.588,1.08,3.395,15.74,3.673
1,FlashAttentionScore,MIX_AIC,256,7233.565,24.081,28.256,36.821,2.343
1,MemSet,AI_VECTOR_CORE,868,6144.06,5.4,7.078,17.141,1.99
1,Pows,AI_VECTOR_CORE,1028,5938.977,1.48,5.777,18.28,1.924
1,IndexCheck,AI_VECTOR_CORE,2120,4974.639,1.8,2.347,3.94,1.611
1,ReduceMean,MIX_AIV,1028,4777.082,2.6,4.647,7.86,1.547
1,Cast,AI_VECTOR_CORE,2078,3873.82,0.96,1.864,8.44,1.255
1,Add,AI_VECTOR_CORE,2055,3829.769,1.18,1.864,8.94,1.24
1,Slice,AI_VECTOR_CORE,1408,3527.772,2.06,2.506,3.64,1.143
1,NonZero,MIX_AIV,832,2756.376,2.8,3.313,6.12,0.893
1,Range,AI_VECTOR_CORE,390,2472.534,4.16,6.34,10.4,0.801
1,Transpose,AI_VECTOR_CORE,128,2141.503,13.66,16.73,21.581,0.694
1,ConcatD,AI_VECTOR_CORE,520,2126.664,3.56,4.09,15.12,0.689
1,Rsqrt,AI_VECTOR_CORE,1028,1309.204,1.08,1.274,1.94,0.424
1,allgatherAicpuKernel,AI_CPU,4,813.696,164.403,203.424,276.766,0.264
1,Neg,AI_VECTOR_CORE,512,719.015,1.16,1.404,2.12,0.233
1,broadcastAicpuKernel,AI_CPU,4,690.434,132.003,172.608,240.825,0.224
1,Swish,AI_VECTOR_CORE,256,514.695,1.36,2.011,3.6,0.167
1,AsStrided,AI_VECTOR_CORE,128,497.993,3.24,3.891,5.58,0.161
1,Less,AI_VECTOR_CORE,201,497.47,2.06,2.475,3.16,0.161
1,MaskedFill,AI_CPU,5,436.469,63.222,87.294,120.083,0.141
1,LogicalNot,AI_VECTOR_CORE,265,371.007,1.18,1.4,1.82,0.12
1,PadV3,MIX_AIV,36,356.287,8.3,9.897,16.32,0.115
1,LogicalAnd,AI_VECTOR_CORE,68,194.984,1.44,2.867,3.82,0.063
1,Tril,AI_VECTOR_CORE,64,164.063,2.1,2.563,3.14,0.053
1,Cumsum,AI_CPU,1,139.103,139.103,139.103,139.103,0.045
1,OnesLike,AI_VECTOR_CORE,67,105.701,1.36,1.578,1.92,0.034
1,GatherV2,AI_VECTOR_CORE,4,34.321,3.66,8.58,10.6,0.011
1,MaskedFill,AI_VECTOR_CORE,4,27.741,3.12,6.935,17.241,0.009
1,GreaterEqual,AI_VECTOR_CORE,8,21.06,2.36,2.633,2.98,0.007
1,ReduceAny,MIX_AIV,11,17.9,1.18,1.627,3.16,0.006
1,ReduceMax,MIX_AIV,9,17.14,1.46,1.904,2.28,0.006
1,ZerosLike,AI_VECTOR_CORE,9,14,1.26,1.556,1.84,0.005
1,Sub,AI_VECTOR_CORE,5,12.96,2.26,2.592,3,0.004
1,IndexPutV2,AI_VECTOR_CORE,4,9.38,2.24,2.345,2.5,0.003
1,Cos,AI_VECTOR_CORE,4,8.8,2.06,2.2,2.56,0.003
1,Sin,AI_VECTOR_CORE,4,8.4,1.94,2.1,2.38,0.003
1,BroadcastTo,AI_VECTOR_CORE,5,7.24,1.38,1.448,1.6,0.002
1,ReduceSum,MIX_AIV,3,7.1,2,2.367,3,0.002
1,SelectV2,AI_VECTOR_CORE,3,6.82,2.26,2.273,2.3,0.002
1,LessEqual,AI_VECTOR_CORE,2,5.18,2.4,2.59,2.78,0.002
1,ClipByValueV2,AI_VECTOR_CORE,1,4.96,4.96,4.96,4.96,0.002
1,Fill,AI_VECTOR_CORE,2,3.4,1.38,1.7,2.02,0.001
1,ArgMaxWithValue,AI_VECTOR_CORE,1,2.18,2.18,2.18,2.18,0.001
