Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
7,allreduceAicpuKernel,AI_CPU,516,106406.009,167.083,206.213,471.77,29.183
7,IndexPut,AI_CPU,512,81637.635,132.923,159.449,309.666,22.39
7,MatMulV2,AI_CORE,1796,40378.883,9.64,22.483,169.103,11.074
7,Index,AI_CPU,128,27099.541,180.804,211.715,425.149,7.432
7,Mul,AI_VECTOR_CORE,3340,16783.65,1.34,5.025,15.12,4.603
7,Index,AI_VECTOR_CORE,1476,12461.629,6.7,8.443,16.121,3.418
7,Pows,AI_VECTOR_CORE,1028,9136.227,1.62,8.887,19.3,2.506
7,FlashAttentionScore,MIX_AIC,256,7883.677,27.361,30.796,41.581,2.162
7,Slice,AI_VECTOR_CORE,2176,7641.195,1.34,3.512,6.78,2.096
7,Cast,AI_VECTOR_CORE,2212,7348.304,1.08,3.322,14.56,2.015
7,ReduceMean,MIX_AIV,1028,7343.219,1.8,7.143,13.44,2.014
7,MemSet,AI_VECTOR_CORE,868,7238.043,5.42,8.339,19.521,1.985
7,IndexCheck,AI_VECTOR_CORE,2120,7093.187,2.06,3.346,9.04,1.945
7,Add,AI_VECTOR_CORE,2055,5295.082,1.12,2.577,11.3,1.452
7,NonZero,MIX_AIV,832,4094.54,4.32,4.921,9.62,1.123
7,Range,AI_VECTOR_CORE,390,3455.485,4.66,8.86,14.72,0.948
7,Transpose,AI_VECTOR_CORE,128,2343.607,15.18,18.309,25.241,0.643
7,ConcatD,AI_VECTOR_CORE,524,2208.465,3.88,4.215,14.64,0.606
7,Less,AI_VECTOR_CORE,201,1548.755,2.22,7.705,10.22,0.425
7,Rsqrt,AI_VECTOR_CORE,1028,1269.087,1,1.235,1.82,0.348
7,Swish,AI_VECTOR_CORE,256,940.801,2.34,3.675,7.18,0.258
7,Neg,AI_VECTOR_CORE,512,907.221,1.1,1.772,4.22,0.249
7,allgatherAicpuKernel,AI_CPU,4,798.476,182.264,199.619,221.544,0.219
7,AsStrided,AI_VECTOR_CORE,128,609.55,4.2,4.762,6.32,0.167
7,broadcastAicpuKernel,AI_CPU,4,558.672,120.563,139.668,170.704,0.153
7,MaskedFill,AI_CPU,5,444.729,65.901,88.946,109.202,0.122
7,PadV3,MIX_AIV,36,408.368,9.38,11.344,19.5,0.112
7,LogicalNot,AI_VECTOR_CORE,265,379.286,1.16,1.431,1.88,0.104
7,LogicalAnd,AI_VECTOR_CORE,68,204.365,1.38,3.005,4.3,0.056
7,Tril,AI_VECTOR_CORE,64,161.403,2.1,2.522,3.04,0.044
7,BroadcastTo,AI_VECTOR_CORE,69,122.462,1.3,1.775,2.06,0.034
7,OnesLike,AI_VECTOR_CORE,64,99.261,1.32,1.551,1.8,0.027
7,Cumsum,AI_CPU,1,69.041,69.041,69.041,69.041,0.019
7,MaskedFill,AI_VECTOR_CORE,4,51.381,11.32,12.845,14.821,0.014
7,ZerosLike,AI_VECTOR_CORE,21,31.741,1.32,1.511,1.92,0.009
7,ReduceAny,MIX_AIV,11,26.581,1.88,2.416,3.54,0.007
7,ReduceMax,MIX_AIV,9,21.8,1.84,2.422,3.04,0.006
7,GreaterEqual,AI_VECTOR_CORE,8,20.561,2.24,2.57,2.94,0.006
7,GatherV2,AI_VECTOR_CORE,4,15.88,2.72,3.97,7.52,0.004
7,Sub,AI_VECTOR_CORE,5,13.201,2.16,2.64,2.86,0.004
7,IndexPutV2,AI_VECTOR_CORE,4,11.58,2.78,2.895,3.1,0.003
7,Cos,AI_VECTOR_CORE,4,10.14,2.28,2.535,3.12,0.003
7,Sin,AI_VECTOR_CORE,4,9.8,2.24,2.45,2.98,0.003
7,ReduceSum,MIX_AIV,3,8.36,2.66,2.786,2.86,0.002
7,Fill,AI_VECTOR_CORE,5,7.38,1.24,1.476,2.26,0.002
7,SelectV2,AI_VECTOR_CORE,3,6.14,2,2.047,2.1,0.002
7,LessEqual,AI_VECTOR_CORE,2,5.22,2.38,2.61,2.84,0.001
7,ClipByValueV2,AI_VECTOR_CORE,1,4.36,4.36,4.36,4.36,0.001
7,ArgMaxWithValue,AI_VECTOR_CORE,1,2.8,2.8,2.8,2.8,0.001
