Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,IndexCheck_Tiling,4870.93,1288,3.782,0.15,39.26,16.199
host,acl,IndexPutV2_Tiling,70.35,4,17.588,10.67,26.79,41.102
host,acl,NonZero_Tiling,4230.12,1664,2.542,0.2,39.86,7.61
host,communication,Notify_Record,14546.95,524,27.761,20.71,82.31,29.036
host,communication,Notify_Wait,9187.33,524,17.533,13.8,246.2,118.685
host,acl,Slice_Tiling,3228.22,512,6.305,1.91,42.12,81.748
host,acl,aclmdlRICaptureGetInfo,1909.79,5504,0.347,0.12,2.49,0.11
host,acl,aclnnAdd,10503.07,1027,10.227,5.6,31.94,4.697
host,acl,aclnnAdds,9437,1028,9.18,5.61,19.44,2.757
host,acl,aclnnAny,136.56,11,12.415,8.56,17.95,9.483
host,acl,aclnnArange,3982.34,390,10.211,7.28,30.91,4.449
host,acl,aclnnBitwiseAndTensor,1742.18,68,25.62,10.67,73.65,54.265
host,acl,aclnnBitwiseNot,103.08,9,11.453,7.64,29.11,39.747
host,acl,aclnnCat,8281.78,524,15.805,9.79,62.73,10.776
host,acl,aclnnClampMin,12.41,1,12.41,12.41,12.41,0
host,acl,aclnnConstantPadNd,597.75,36,16.604,12.12,65.83,81.826
host,acl,aclnnCos,54.35,4,13.588,8.42,26.6,56.7
host,acl,aclnnCumsum,38.25,1,38.25,38.25,38.25,0
host,acl,aclnnCumsumGetWorkspaceSize,39.94,1,39.94,39.94,39.94,0
host,acl,aclnnEmbedding,47.13,4,11.782,8.94,14.57,4.039
host,acl,aclnnFlashAttentionScore,4670.38,256,18.244,13.13,78.71,23.623
host,acl,aclnnGeScalar,126.63,8,15.829,11.02,30.16,41.887
host,acl,aclnnIndex,43219.8,1604,26.945,10.01,193.71,891.665
host,acl,aclnnIndexGetWorkspaceSize,7310.08,128,57.11,44.42,112.47,110.314
host,acl,aclnnIndexPutImpl,18658.17,516,36.159,21.67,150.07,84.759
host,acl,aclnnIndexPutImplGetWorkspaceSize,18378.71,516,35.618,23.84,89.62,47.735
host,acl,aclnnInplaceCopy,19169.91,2191,8.749,4.7,41.24,6.961
host,acl,aclnnInplaceCopyGetWorkspaceSize,454.59,47,9.672,4.68,42.49,47.404
