Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
3,allreduceAicpuKernel,AI_CPU,533,107996.799,162.523,202.621,506.35,29.428
3,IndexPut,AI_CPU,512,79038.319,131.183,154.372,341.887,21.537
3,MatMulV2,AI_CORE,1796,40423.36,9.64,22.507,171.063,11.015
3,Index,AI_CPU,128,26047.341,166.924,203.495,345.087,7.098
3,Mul,AI_VECTOR_CORE,3340,16848.715,1.4,5.045,15.36,4.591
3,Index,AI_VECTOR_CORE,1481,12485.97,6.72,8.431,17.02,3.402
3,Pows,AI_VECTOR_CORE,1028,9902.183,1.66,9.632,21.601,2.698
3,Slice,AI_VECTOR_CORE,2176,7997.463,1.36,3.675,6.86,2.179
3,FlashAttentionScore,MIX_AIC,256,7887.455,27.381,30.81,41.581,2.149
3,Cast,AI_VECTOR_CORE,2211,7612.934,1.06,3.443,15.62,2.074
3,ReduceMean,MIX_AIV,1028,7579.689,1.72,7.373,14.18,2.065
3,IndexCheck,AI_VECTOR_CORE,2125,7280.182,2.1,3.426,10.56,1.984
3,MemSet,AI_VECTOR_CORE,868,6696.65,5.38,7.715,21.741,1.825
3,Add,AI_VECTOR_CORE,2055,5299.28,1.12,2.579,11.42,1.444
3,NonZero,MIX_AIV,832,4155.726,4.38,4.995,8.72,1.132
3,Range,AI_VECTOR_CORE,386,3394.163,8.2,8.793,14.44,0.925
3,broadcastAicpuKernel,AI_CPU,20,3148.202,116.042,157.41,294.186,0.858
3,ConcatD,AI_VECTOR_CORE,520,2196.407,3.84,4.224,23.821,0.599
3,Transpose,AI_VECTOR_CORE,128,2102.826,13.241,16.428,23.421,0.573
3,Less,AI_VECTOR_CORE,205,1571.273,2.16,7.665,10.2,0.428
3,Rsqrt,AI_VECTOR_CORE,1028,1263.104,0.98,1.229,1.88,0.344
3,Swish,AI_VECTOR_CORE,256,1181.225,2.92,4.614,11.28,0.322
3,Neg,AI_VECTOR_CORE,512,930.021,1.08,1.816,5.66,0.253
3,allgatherAicpuKernel,AI_CPU,4,745.475,165.004,186.369,202.864,0.203
3,UniqueWithCountsAndSorting,AI_CPU,4,625.573,137.163,156.393,192.544,0.17
3,AsStrided,AI_VECTOR_CORE,128,608.173,4.26,4.751,5.88,0.166
3,LogicalNot,AI_VECTOR_CORE,265,381.849,1.16,1.441,1.9,0.104
3,PadV3,MIX_AIV,36,363.327,8.3,10.092,17.2,0.099
3,MaskedFill,AI_CPU,5,315.147,45.781,63.029,104.022,0.086
3,LogicalAnd,AI_VECTOR_CORE,68,209.125,1.42,3.075,3.84,0.057
3,Tril,AI_VECTOR_CORE,64,155.663,1.94,2.432,3.12,0.042
3,BroadcastTo,AI_VECTOR_CORE,69,110.223,1.32,1.597,1.88,0.03
3,OnesLike,AI_VECTOR_CORE,68,107.642,1.24,1.583,1.84,0.029
3,Cumsum,AI_CPU,1,51.381,51.381,51.381,51.381,0.014
3,MaskedFill,AI_VECTOR_CORE,4,49.961,10.62,12.49,13.14,0.014
3,ReduceAny,MIX_AIV,19,44.741,1.98,2.355,3.4,0.012
3,ZerosLike,AI_VECTOR_CORE,21,31.641,1.34,1.507,1.86,0.009
3,GreaterEqual,AI_VECTOR_CORE,12,30.56,2.24,2.547,3.08,0.008
3,ReduceMax,MIX_AIV,9,21.46,1.88,2.384,2.72,0.006
3,GatherV2,AI_VECTOR_CORE,4,16.26,2.92,4.065,7.42,0.004
3,Sub,AI_VECTOR_CORE,5,13.7,2.4,2.74,2.88,0.004
3,IndexPutV2,AI_VECTOR_CORE,4,11.32,2.72,2.83,2.94,0.003
3,Sin,AI_VECTOR_CORE,4,10.08,2.24,2.52,3.28,0.003
3,Cos,AI_VECTOR_CORE,4,9.98,2.28,2.495,3.08,0.003
3,Fill,AI_VECTOR_CORE,5,7.42,1.18,1.484,2.2,0.002
3,SelectV2,AI_VECTOR_CORE,3,6.84,2.1,2.28,2.46,0.002
3,ReduceSum,MIX_AIV,2,6.18,2.94,3.09,3.24,0.002
3,LessEqual,AI_VECTOR_CORE,2,5.3,2.36,2.65,2.94,0.001
3,ClipByValueV2,AI_VECTOR_CORE,1,4.64,4.64,4.64,4.64,0.001
3,ArgMaxWithValue,AI_VECTOR_CORE,1,2.5,2.5,2.5,2.5,0.001
