Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::empty,";
;
;
;
;
",,16.73,48.09,0,0,0,0
empty_tensor,,,31.36,31.36,0,0,0,0
c10d::barrier,"1;
;
;
;
",,85.25,179.0,0,11202.32425,0,0
aten::ones,";
;
;
;
",,56.63,75.49,0,1.24,0,0
empty_tensor,,,4.32,4.32,0,0,0,0
aclnnInplaceOne,,,14.54,14.54,1.24,1.24,0,0
record_event,,,4.9,4.9,0.02,0.02,0,0
wait_event,,,2.6,2.6,0.0,0.0,0,0
HcclAllreduce,1,,5.07,6.33,0,11201.044249999999,0,0
HcclAllreduce,,,1.26,1.26,11201.044249999999,11201.044249999999,0,0
record_event,,,2.84,2.84,0.02,0.02,0,0
record_event,,,1.59,1.59,0.0,0.0,0,0
wait_event,,,2.79,2.79,10426.34825,10426.34825,0,0
destroy_event,,,7.25,7.25,0,0,0,0
aten::empty,";
;
;
;
;
",,12.19,12.19,0,0,0,0
aten::to,"3;
;
;
;
;
",,6.26,188.44,0,0,0,0
aten::_to_copy,"3;
;
;
;
;
;
",,14.79,182.18,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,16.81,23.94,0,0,0,0
empty_tensor,,,7.13,7.13,0,0,0,0
aten::copy_,"3;
3;
",,143.45,143.45,0,0,0,0
aten::lift_fresh,3,,3.26,3.26,0,0,0,0
aten::detach_,3,,1.45,1.45,0,0,0,0
c10d::broadcast_,";
;
;
;
;
",,39.14,61.02,0,1883.9979999999998,0,0
record_event,,,7.93,7.93,0.02,0.02,0,0
wait_event,,,2.94,2.94,7.22025,7.22025,0,0
HcclBroadcast,3,,2.97,5.92,0,1876.73775,0,0
HcclBroadcast,,,2.95,2.95,1876.73775,1876.73775,0,0
record_event,,,3.38,3.38,0.02,0.02,0,0
record_event,,,1.71,1.71,0.0,0.0,0,0
wait_event,,,2.2,2.2,1552.271,1552.271,0,0
destroy_event,,,1.89,1.89,0,0,0,0
aten::to,"3;
;
;
;
;
;
;
",,4.63,1869.06,0,0,0,0
aten::_to_copy,"3;
;
;
;
;
;
",,6.76,1864.43,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,9.76,9.76,0,0,0,0
aten::copy_,"3;
3;
",,1847.91,1847.91,0,0,0,0
aten::resolve_conj,3,,1.95,1.95,0,0,0,0
aten::resolve_neg,3,,0.69,0.69,0,0,0,0
minigpt::decode_phase,,,43.87,3916.44,0,6023.19975,0,0
minigpt::decode_control,,,345.19,3872.57,0,6023.19975,0,0
aten::zeros,";
;
;
;
",,8.41,54.93,0,1.42,0,0
empty_tensor,,,11.14,11.14,0,0,0,0
aten::zero_,3,,25.58,35.38,0,1.42,0,0
aclnnInplaceZero,,,9.8,9.8,1.42,1.42,0,0
c10d::broadcast_,";
;
;
;
;
",,34.02,54.57,0,709.39375,0,0
record_event,,,5.73,5.73,0.02,0.02,0,0
wait_event,,,3.75,3.75,9.46,9.46,0,0
HcclBroadcast,3,,2.53,4.55,0,699.87375,0,0
HcclBroadcast,,,2.02,2.02,699.87375,699.87375,0,0
record_event,,,4.08,4.08,0.02,0.02,0,0
record_event,,,2.44,2.44,0.02,0.02,0,0
wait_event,,,3.34,3.34,351.507,351.507,0,0
destroy_event,,,2.2,2.2,0,0,0,0
aten::to,"3;
;
;
;
;
;
;
",,3.31,663.36,0,0,0,0
aten::_to_copy,"3;
;
;
;
;
;
",,6.89,660.05,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,5.69,5.69,0,0,0,0
aten::copy_,"3;
3;
",,647.47,647.47,0,0,0,0
aten::resolve_conj,3,,1.65,1.65,0,0,0,0
aten::resolve_neg,3,,0.61,0.61,0,0,0,0
aten::empty,";
;
;
;
;
",,5.74,5.74,0,0,0,0
aten::to,"1;
;
;
;
;
",,2.85,116.74,0,0,0,0
aten::_to_copy,"1;
;
;
;
;
;
",,4.9,113.89,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,8.91,13.29,0,0,0,0
empty_tensor,,,4.38,4.38,0,0,0,0
aten::copy_,"1;
1;
",,95.7,95.7,0,0,0,0
aten::lift_fresh,1,,1.3,1.3,0,0,0,0
aten::detach_,1,,0.89,0.89,0,0,0,0
c10d::allreduce_,";
;
;
;
;
",,35.53,58.78,0,2367.1474999999996,0,0
record_event,,,8.13,8.13,0.0,0.0,0,0
wait_event,,,3.02,3.02,3.54,3.54,0,0
HcclAllreduce,1,,3.57,6.57,0,2363.5674999999997,0,0
HcclAllreduce,,,3.0,3.0,2363.5674999999997,2363.5674999999997,0,0
record_event,,,3.69,3.69,0.02,0.02,0,0
record_event,,,1.84,1.84,0.02,0.02,0,0
wait_event,,,2.24,2.24,2008.8,2008.8,0,0
destroy_event,,,1.37,1.37,0,0,0,0
aten::item,1,,3.47,2145.56,0,0,0,0
aten::_local_scalar_dense,1,,2142.09,2142.09,0,0,0,0
aten::zeros,";
;
;
;
",,5.83,37.04,0,0,0,0
empty_tensor,,,4.76,4.76,0,0,0,0
aten::zero_,"0,3",,20.04,26.45,0,0,0,0
aclnnInplaceZero,,,6.41,6.41,0,0,0,0
aten::to,"0,3;
;
;
;
;
;
;
",,3.54,15.85,0,0,0,0
aten::_to_copy,"0,3;
;
;
;
;
;
",,5.32,12.31,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,5.02,5.02,0,0,0,0
aten::copy_,"0,3;
0,3;
",,1.97,1.97,0,0,0,0
aten::resolve_conj,"0,3",,1.04,1.04,0,0,0,0
aten::resolve_neg,"0,3",,0.73,0.73,0,0,0,0
aten::empty,";
;
;
;
;
",,4.94,4.94,0,0,0,0
aten::to,"1;
;
;
;
;
",,2.26,47.62,0,0,0,0
aten::_to_copy,"1;
;
;
;
;
;
",,3.89,45.36,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,7.26,9.51,0,0,0,0
empty_tensor,,,2.25,2.25,0,0,0,0
aten::copy_,"1;
1;
",,31.96,31.96,0,0,0,0
aten::lift_fresh,1,,1.0,1.0,0,0,0,0
aten::detach_,1,,0.79,0.79,0,0,0,0
c10d::allreduce_,";
;
;
;
;
",,31.58,51.57,0,467.36925,0,0
record_event,,,7.47,7.47,0.02,0.02,0,0
wait_event,,,3.32,3.32,4.14025,4.14025,0,0
HcclAllreduce,1,,2.77,4.37,0,463.169,0,0
HcclAllreduce,,,1.6,1.6,463.169,463.169,0,0
record_event,,,3.19,3.19,0.02,0.02,0,0
record_event,,,1.64,1.64,0.02,0.02,0,0
wait_event,,,2.4,2.4,117.56225,117.56225,0,0
destroy_event,,,1.6,1.6,0,0,0,0
aten::item,1,,2.27,249.52,0,0,0,0
aten::_local_scalar_dense,1,,247.25,247.25,0,0,0,0
minigpt::prefill_phase,,,209.6,251602.23,0,424791.12275,0,10345.6215
minigpt::prefill_control,,,448.39,2807.24,0,3601.21175,0,0
aten::zeros,";
;
;
;
",,6.01,40.67,0,1.46,0,0
empty_tensor,,,8.15,8.15,0,0,0,0
aten::zero_,3,,19.69,26.51,0,1.46,0,0
aclnnInplaceZero,,,6.82,6.82,1.46,1.46,0,0
c10d::broadcast_,";
;
;
;
;
",,30.31,49.75,0,680.79375,0,0
record_event,,,6.47,6.47,0.02,0.02,0,0
wait_event,,,2.66,2.66,6.28025,6.28025,0,0
HcclBroadcast,3,,2.37,4.2,0,674.4535000000001,0,0
HcclBroadcast,,,1.83,1.83,674.4535000000001,674.4535000000001,0,0
record_event,,,3.51,3.51,0.02,0.02,0,0
record_event,,,2.6,2.6,0.02,0.02,0,0
wait_event,,,4.13,4.13,353.067,353.067,0,0
destroy_event,,,2.09,2.09,0,0,0,0
aten::to,"3;
;
;
;
;
;
;
",,3.36,579.51,0,0,0,0
aten::_to_copy,"3;
;
;
;
;
;
",,5.8,576.15,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,4.98,4.98,0,0,0,0
aten::copy_,"3;
3;
",,565.37,565.37,0,0,0,0
aten::resolve_conj,3,,1.35,1.35,0,0,0,0
aten::resolve_neg,3,,0.47,0.47,0,0,0,0
aten::empty,";
;
;
;
;
",,4.08,4.08,0,0,0,0
aten::to,"1;
;
;
;
;
",,1.93,47.55,0,0,0,0
aten::_to_copy,"1;
;
;
;
;
;
",,4.49,45.62,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,10.21,14.79,0,0,0,0
empty_tensor,,,4.58,4.58,0,0,0,0
aten::copy_,"1;
1;
",,26.34,26.34,0,0,0,0
aten::lift_fresh,1,,1.04,1.04,0,0,0,0
aten::detach_,1,,0.7,0.7,0,0,0,0
c10d::allreduce_,";
;
;
;
;
",,29.66,49.05,0,679.0332500000001,0,0
record_event,,,7.34,7.34,0.0,0.0,0,0
wait_event,,,3.21,3.21,5.90025,5.90025,0,0
HcclAllreduce,1,,2.33,4.01,0,673.113,0,0
HcclAllreduce,,,1.68,1.68,673.113,673.113,0,0
record_event,,,3.12,3.12,0.0,0.0,0,0
record_event,,,1.71,1.71,0.02,0.02,0,0
wait_event,,,2.57,2.57,380.20775,380.20775,0,0
destroy_event,,,2.16,2.16,0,0,0,0
aten::item,1,,2.66,521.92,0,0,0,0
aten::_local_scalar_dense,1,,519.26,519.26,0,0,0,0
aten::zeros,";
;
;
;
",,5.05,35.33,0,1.44,0,0
empty_tensor,,,6.36,6.36,0,0,0,0
aten::zero_,"4,3",,18.4,23.92,0,1.44,0,0
aclnnInplaceZero,,,5.52,5.52,1.44,1.44,0,0
c10d::broadcast_,";
;
;
;
;
",,26.46,45.73,0,333.32675,0,0
record_event,,,5.68,5.68,0.02,0.02,0,0
wait_event,,,2.83,2.83,6.38025,6.38025,0,0
HcclBroadcast,"4,3",,2.17,4.79,0,326.9065,0,0
HcclBroadcast,,,2.62,2.62,326.9065,326.9065,0,0
record_event,,,3.69,3.69,0.0,0.0,0,0
record_event,,,2.28,2.28,0.02,0.02,0,0
