Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,IndexCheck_Tiling,6215.76,1288,4.826,0.15,33.86,29.408
host,acl,IndexPutV2_Tiling,78.6,4,19.65,10.75,27.95,44.366
host,acl,NonZero_Tiling,5513.35,1664,3.313,0.2,34.44,16.958
host,communication,Notify_Record,14169.51,524,27.041,20.19,99.1,29.054
host,communication,Notify_Wait,8989.83,524,17.156,13.31,88.4,14.903
host,acl,Slice_Tiling,4804.6,512,9.384,1.87,89.7,283.958
host,acl,aclmdlRICaptureGetInfo,1711.55,5504,0.311,0.13,33.13,0.374
host,acl,aclnnAdd,10495.37,1027,10.219,6.7,50.77,6.696
host,acl,aclnnAdds,9298.43,1028,9.045,5.74,31.69,3.43
host,acl,aclnnAny,165.82,11,15.075,11.41,28.19,19.482
host,acl,aclnnArange,4096.81,390,10.505,7.94,51.86,8.417
host,acl,aclnnBitwiseAndTensor,1685.09,68,24.781,10.32,56.69,30.519
host,acl,aclnnBitwiseNot,123.67,9,13.741,8.73,26.26,32.114
host,acl,aclnnCat,8344.04,524,15.924,10.5,50.29,8.268
host,acl,aclnnClampMin,18.52,1,18.52,18.52,18.52,0
host,acl,aclnnConstantPadNd,596.25,36,16.563,12.31,50.49,39.692
host,acl,aclnnCos,70.58,4,17.645,8.61,34.84,102.722
host,acl,aclnnCumsum,35.05,1,35.05,35.05,35.05,0
host,acl,aclnnCumsumGetWorkspaceSize,34.58,1,34.58,34.58,34.58,0
host,acl,aclnnEmbedding,64.21,4,16.053,12.4,25.65,30.783
host,acl,aclnnFlashAttentionScore,4636.62,256,18.112,13.66,55.57,24.775
host,acl,aclnnGeScalar,122.54,8,15.318,10.41,20.27,8.301
host,acl,aclnnIndex,46390.39,1604,28.922,9.94,248.22,1195.432
host,acl,aclnnIndexGetWorkspaceSize,9063.98,128,70.812,44.74,180.97,381.343
host,acl,aclnnIndexPutImpl,19299.25,516,37.402,24.83,159.91,108.602
host,acl,aclnnIndexPutImplGetWorkspaceSize,20500.49,516,39.73,24.59,89.73,64.028
host,acl,aclnnInplaceCopy,19389.26,2191,8.85,4.8,57.24,7.551
host,acl,aclnnInplaceCopyGetWorkspaceSize,445.7,47,9.483,4.59,36.33,36.772
host,acl,aclnnInplaceFillScalar,221.73,5,44.346,8.93,125.97,2155.014
host,acl,aclnnInplaceMaskedFillScalar,213.89,9,23.766,12.46,47.02,101.378
host,acl,aclnnInplaceMaskedFillScalarGetWorkspaceSize,94.07,5,18.814,14.22,30.47,36.957
host,acl,aclnnInplaceOne,615.82,64,9.622,6.99,20.92,4.271
host,acl,aclnnInplaceZero,261.66,21,12.46,7.09,41.12,51.33
host,acl,aclnnLeScalar,26.44,2,13.22,9.78,16.66,11.834
host,acl,aclnnLogicalNot,2337.32,256,9.13,6.86,31.21,4.096
host,acl,aclnnLtScalar,127.74,9,14.193,10.32,17.2,4.747
host,acl,aclnnLtTensor,2132.99,192,11.109,8.11,99.05,45.639
host,acl,aclnnMatmul,18920.35,1796,10.535,5.78,986.7,537.548
host,acl,aclnnMax,156.44,9,17.382,12.68,29.48,27.976
host,acl,aclnnMaxDim,39.5,1,39.5,39.5,39.5,0
host,acl,aclnnMean,12459.57,1028,12.12,8.74,92.07,9.498
host,acl,aclnnMul,30732.33,3340,9.201,5.45,64.68,8.282
host,acl,aclnnNeg,7753.04,512,15.143,11.51,40.56,7.346
host,acl,aclnnNonzero,39394.61,64,615.541,97.22,22212.21,7543244.408
host,acl,aclnnNonzeroGetWorkspaceSize,2469.79,64,38.59,24.48,86.73,84.849
host,acl,aclnnNonzeroV2,138905.98,768,180.867,59.83,4241.52,70221.268
host,acl,aclnnNonzeroV2GetWorkspaceSize,19058.89,768,24.816,14.39,85.71,72.738
host,acl,aclnnPowTensorScalar,10017.83,1028,9.745,5.4,36.91,3.618
host,acl,aclnnReduceSum,73.59,3,24.53,13.08,45.9,228.729
host,acl,aclnnRsqrt,8218.27,1028,7.994,4.66,43.61,3.793
host,acl,aclnnSWhere,44.56,3,14.853,12.34,16.58,3.306
host,acl,aclnnSilu,2315.93,256,9.047,5.57,40.53,6.053
host,acl,aclnnSin,54.27,4,13.568,10.5,21.41,20.579
host,acl,aclnnSubs,88.63,5,17.726,10.36,35.81,85.237
host,acl,aclnnTril,595.85,64,9.31,6.37,20.45,4.402
host,acl,aclrtCreateEventExWithFlag,3717.65,1304,2.851,0.63,123.11,33.41
host,acl,aclrtCtxSetSysParamOpt,17835.39,36290,0.491,0.17,36.6,0.188
host,acl,aclrtDestroyEvent,2127.3,1215,1.751,0.31,201.82,49.911
host,acl,aclrtFree,29.5,4,7.375,6.33,8.62,0.744
host,acl,aclrtGetCurrentContext,235.41,524,0.449,0.3,1.72,0.012
host,acl,aclrtGetDeviceCount,5.82,2,2.91,1.89,3.93,1.04
host,acl,aclrtGetHardwareSyncAddr,1055.54,2175,0.485,0.25,4.08,0.038
host,acl,aclrtGetResInCurrentThread,1175.93,3058,0.385,0.11,4.45,0.088
host,acl,aclrtGetStreamAttribute,5493.13,19193,0.286,0.14,10.65,0.015
host,acl,aclrtLaunchKernelWithHostArgs,133465.71,24179,5.52,2.02,954.76,42.469
host,acl,aclrtMallocWithCfg,71.01,4,17.753,10.33,21.81,19.357
host,acl,aclrtMemcpy,18670.32,875,21.338,13.59,134.57,93.673
host,acl,aclrtMemcpyAsync,337.55,47,7.182,2.97,38.94,27.271
host,acl,aclrtQueryEventStatus,320.04,435,0.736,0.38,2.88,0.103
host,acl,aclrtRecordEvent,13134.01,1828,7.185,2.91,44.22,8.337
host,acl,aclrtRecordNotify,5860.78,1048,5.592,3.54,37.05,3
host,acl,aclrtStreamGetId,383.41,1048,0.366,0.18,1.53,0.011
host,acl,aclrtStreamWaitEvent,7902.89,1304,6.06,4.25,37.86,4.621
host,acl,aclrtSynchronizeDeviceWithTimeout,1659.02,6,276.503,23.27,1089.09,136306.065
host,acl,aclrtSynchronizeStream,122621.7,839,146.152,3.17,21972.38,641147.857
host,acl,aclrtSynchronizeStreamWithTimeout,5560.19,868,6.406,1.28,1597.02,4069.953
host,acl,aclrtWaitAndResetNotify,6300.7,1572,4.008,1.15,24.4,4.644
host,acl,hcom_allGather_,749.22,4,187.305,168.66,217.16,407.111
host,acl,hcom_allReduce_,82335.34,516,159.565,116.68,593.38,1370.242
host,acl,hcom_broadcast_,822.01,4,205.503,171.8,227.76,426.867
host,node,launch,398728.33,24703,16.141,2.44,22031.68,23362.567
