Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
2,N/A,PROFILING_ENABLE,48,5,0.000,1789113155165030.884	,1789113155165030.884	
2,Fill_41dadce325b0f810d03359af2a38990b_high_performance_223000000,AI_VECTOR_CORE,47,2306,2.320,1789113155175411.511	,1789113155175413.831	
2,ZerosLike_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,2307,1.600,1789113155175472.132	,1789113155175473.732	
2,N/A,MEMCPY_ASYNC,47,2308,0.760,1789113155175829.759	,1789113155175830.519	
2,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,2309,1.420,1789113155175907.821	,1789113155175909.241	
2,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,2310,1.300,1789113155175933.962	,1789113155175935.262	
2,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,2311,1.440,1789113155175956.622	,1789113155175958.062	
2,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,2312,1.500,1789113155175979.222	,1789113155175980.722	
2,N/A,MEMCPY_ASYNC,47,2313,0.640,1789113155176229.327	,1789113155176229.967	
2,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,2314,1.300,1789113155176258.248	,1789113155176259.548	
2,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,2315,1.240,1789113155176301.889	,1789113155176303.129	
2,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,2316,1.440,1789113155176335.390	,1789113155176336.830	
2,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,2317,1.340,1789113155176338.410	,1789113155176339.750	
2,N/A,MEMCPY_ASYNC,47,2318,0.880,1789113155176461.212	,1789113155176462.092	
2,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,2319,1.300,1789113155176496.213	,1789113155176497.513	
2,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,2320,1.180,1789113155176539.114	,1789113155176540.294	
2,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,2321,1.340,1789113155176562.654	,1789113155176563.994	
2,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,2322,1.320,1789113155176565.934	,1789113155176567.254	
2,N/A,MEMCPY_ASYNC,47,2323,0.640,1789113155176682.756	,1789113155176683.397	
2,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,2324,1.240,1789113155176714.717	,1789113155176715.957	
2,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,2325,1.200,1789113155176753.618	,1789113155176754.818	
2,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,2326,1.420,1789113155176774.078	,1789113155176775.498	
2,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,2327,1.340,1789113155176775.778	,1789113155176777.118	
2,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,2328,1.340,1789113155176971.682	,1789113155176973.022	
2,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,2329,2.860,1789113155177052.844	,1789113155177055.704	
2,LessEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,2330,2.840,1789113155177086.085	,1789113155177088.925	
2,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_50000400,MIX_AIV,47,2331,3.060,1789113155177124.965	,1789113155177128.025	
2,Range_a32d70ed63082227463347a44bd5a08e_high_performance__kernel0,AI_VECTOR_CORE,47,2332,8.980,1789113155177286.829	,1789113155177295.809	
2,LogicalNot_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,2333,1.400,1789113155177317.649	,1789113155177319.049	
2,BroadcastTo_41dadce325b0f810d03359af2a38990b_high_performance_221000000,AI_VECTOR_CORE,47,2334,1.900,1789113155177355.810	,1789113155177357.710	
2,MaskedFill,AI_CPU,47,2335,114.202,1789113155177460.612	,1789113155177574.814	
2,ArgMaxWithValue_65b8831ee054f9f32f9460360bd29bf1_high_performance_5,AI_VECTOR_CORE,47,2336,2.760,1789113155177574.854	,1789113155177577.614	
2,Cast_e87590d11ccda8b259ab6b1ea7212319_high_performance_210000000,AI_VECTOR_CORE,47,2337,1.340,1789113155177577.634	,1789113155177578.974	
2,Less_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,2338,2.620,1789113155177578.994	,1789113155177581.614	
2,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_50000400,MIX_AIV,47,2339,2.220,1789113155177582.834	,1789113155177585.055	
2,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,2340,1.220,1789113155177687.477	,1789113155177688.697	
2,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,2341,2.960,1789113155177723.377	,1789113155177726.337	
