Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
1,allreduceAicpuKernel,AI_CPU,516,104853.751,166.383,203.205,538.671,29.218
1,IndexPut,AI_CPU,512,78517.592,132.163,153.355,263.525,21.88
1,MatMulV2,AI_CORE,1796,40428.412,9.6,22.51,169.744,11.266
1,Index,AI_CPU,128,26750.273,185.024,208.987,432.289,7.454
1,Mul,AI_VECTOR_CORE,3340,16763.633,1.36,5.019,15.381,4.671
1,Index,AI_VECTOR_CORE,1476,12460.332,6.74,8.442,15.84,3.472
1,Pows,AI_VECTOR_CORE,1028,9129.959,1.6,8.881,19.441,2.544
1,FlashAttentionScore,MIX_AIC,256,7960.619,27.341,31.096,42.121,2.218
1,Slice,AI_VECTOR_CORE,2176,7572.737,1.34,3.48,7.02,2.11
1,Cast,AI_VECTOR_CORE,2212,7344.406,1.08,3.32,14.4,2.047
1,ReduceMean,MIX_AIV,1028,7243.582,1.76,7.046,13.42,2.018
1,MemSet,AI_VECTOR_CORE,868,7236.091,5.4,8.337,19.841,2.016
1,IndexCheck,AI_VECTOR_CORE,2120,6975.256,2.08,3.29,8.92,1.944
1,Add,AI_VECTOR_CORE,2055,5293.409,1.12,2.576,11.26,1.475
1,NonZero,MIX_AIV,832,4098.337,4.28,4.926,9.44,1.142
1,Range,AI_VECTOR_CORE,390,3233.966,5.08,8.292,14.98,0.901
1,ConcatD,AI_VECTOR_CORE,524,2206.023,3.86,4.21,14.82,0.615
1,Transpose,AI_VECTOR_CORE,128,2157.024,13.181,16.852,23.741,0.601
1,Less,AI_VECTOR_CORE,201,1562.769,2.14,7.775,10.16,0.435
1,Rsqrt,AI_VECTOR_CORE,1028,1262.767,0.98,1.228,1.84,0.352
1,Swish,AI_VECTOR_CORE,256,944.739,2.34,3.69,7.3,0.263
1,Neg,AI_VECTOR_CORE,512,897.517,1.1,1.753,4.12,0.25
1,allgatherAicpuKernel,AI_CPU,4,744.535,173.544,186.134,201.584,0.207
1,AsStrided,AI_VECTOR_CORE,128,607.811,4.22,4.749,6.3,0.169
1,broadcastAicpuKernel,AI_CPU,4,570.912,123.763,142.728,153.443,0.159
1,MaskedFill,AI_CPU,5,392.428,51.741,78.486,103.982,0.109
1,LogicalNot,AI_VECTOR_CORE,265,376.805,1.2,1.422,1.82,0.105
1,PadV3,MIX_AIV,36,368.187,8.12,10.227,18.101,0.103
1,LogicalAnd,AI_VECTOR_CORE,68,204.104,1.42,3.002,4.08,0.057
1,Tril,AI_VECTOR_CORE,64,160.842,2.1,2.513,3.08,0.045
1,BroadcastTo,AI_VECTOR_CORE,69,120.343,1.36,1.744,2,0.034
1,OnesLike,AI_VECTOR_CORE,64,99.123,1.4,1.549,1.82,0.028
1,Cumsum,AI_CPU,1,71.942,71.942,71.942,71.942,0.02
1,MaskedFill,AI_VECTOR_CORE,4,52.841,12.24,13.21,14.24,0.015
1,ZerosLike,AI_VECTOR_CORE,21,32.061,1.36,1.527,1.86,0.009
1,ReduceAny,MIX_AIV,11,26.801,2.02,2.436,3.26,0.007
1,ReduceMax,MIX_AIV,9,21.44,1.96,2.382,2.52,0.006
1,GreaterEqual,AI_VECTOR_CORE,8,21.06,2.26,2.633,3.1,0.006
1,GatherV2,AI_VECTOR_CORE,4,17.36,2.94,4.34,8.18,0.005
1,Sub,AI_VECTOR_CORE,5,13.36,2.14,2.672,3,0.004
1,IndexPutV2,AI_VECTOR_CORE,4,11.24,2.76,2.81,2.86,0.003
1,Cos,AI_VECTOR_CORE,4,10.28,2.24,2.57,3.3,0.003
1,Sin,AI_VECTOR_CORE,4,9.72,2.2,2.43,3,0.003
1,ReduceSum,MIX_AIV,3,8.1,2.44,2.7,3.2,0.002
1,Fill,AI_VECTOR_CORE,5,7.34,1.26,1.468,2.18,0.002
1,SelectV2,AI_VECTOR_CORE,3,6.3,1.92,2.1,2.28,0.002
1,LessEqual,AI_VECTOR_CORE,2,5.3,2.44,2.65,2.86,0.001
1,ClipByValueV2,AI_VECTOR_CORE,1,5.04,5.04,5.04,5.04,0.001
1,ArgMaxWithValue,AI_VECTOR_CORE,1,2.7,2.7,2.7,2.7,0.001
