Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,48,5,0.000,1789111646688070.365	,1789111646688070.365	
0,Fill_41dadce325b0f810d03359af2a38990b_high_performance_223000000,AI_VECTOR_CORE,47,797,2.320,1789111646697302.185	,1789111646697304.505	
0,ZerosLike_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,798,1.820,1789111646697341.485	,1789111646697343.305	
0,N/A,MEMCPY_ASYNC,47,799,0.680,1789111646697682.065	,1789111646697682.745	
0,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,800,1.740,1789111646697718.245	,1789111646697719.985	
0,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,801,1.440,1789111646697767.265	,1789111646697768.705	
0,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,802,1.640,1789111646697814.285	,1789111646697815.925	
0,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,803,1.540,1789111646697815.945	,1789111646697817.485	
0,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,804,1.500,1789111646697901.445	,1789111646697902.945	
0,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,805,6.160,1789111646697959.945	,1789111646697966.105	
0,LessEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_210000000,AI_VECTOR_CORE,47,806,2.580,1789111646697984.905	,1789111646697987.485	
0,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_1000500,MIX_AIV,47,807,1.580,1789111646698037.925	,1789111646698039.505	
0,Range_a32d70ed63082227463347a44bd5a08e_high_performance__kernel0,AI_VECTOR_CORE,47,808,9.660,1789111646698377.385	,1789111646698387.045	
0,LogicalNot_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,809,1.380,1789111646698504.185	,1789111646698505.565	
0,N/A,MEMCPY_ASYNC,47,810,0.560,1789111646698656.665	,1789111646698657.225	
0,MaskedFill,AI_CPU,47,811,108.000,1789111646698773.145	,1789111646698881.145	
0,ArgMaxWithValue_65b8831ee054f9f32f9460360bd29bf1_high_performance_4,AI_VECTOR_CORE,47,812,13.920,1789111646698881.165	,1789111646698895.085	
0,Cast_e87590d11ccda8b259ab6b1ea7212319_high_performance_210000000,AI_VECTOR_CORE,47,813,1.360,1789111646698895.105	,1789111646698896.465	
0,Less_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_210000000,AI_VECTOR_CORE,47,814,2.940,1789111646698896.485	,1789111646698899.425	
0,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_1000500,MIX_AIV,47,815,1.260,1789111646698900.745	,1789111646698902.005	
0,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,816,1.320,1789111646699025.325	,1789111646699026.645	
0,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,817,5.760,1789111646699055.345	,1789111646699061.105	
0,ReduceMax_50ece6b17b86ccdf70cfb9e03e3196c5_high_performance_1000500,MIX_AIV,47,818,1.840,1789111646699107.005	,1789111646699108.845	
0,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,819,1.380,1789111646699400.245	,1789111646699401.625	
0,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,820,5.660,1789111646699438.225	,1789111646699443.885	
0,LessEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_210000000,AI_VECTOR_CORE,47,821,2.480,1789111646699469.345	,1789111646699471.825	
0,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_1000500,MIX_AIV,47,822,1.460,1789111646699485.645	,1789111646699487.105	
0,ReduceMax_50ece6b17b86ccdf70cfb9e03e3196c5_high_performance_1000500,MIX_AIV,47,823,1.680,1789111646699567.145	,1789111646699568.825	
0,Range_a32d70ed63082227463347a44bd5a08e_high_performance__kernel0,AI_VECTOR_CORE,47,824,3.760,1789111646699651.385	,1789111646699655.145	
0,ZerosLike_1d2fd313763487259859439d7e9b41cf_high_performance_210000000,AI_VECTOR_CORE,47,825,1.800,1789111646699698.745	,1789111646699700.545	
0,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,826,1.320,1789111646699735.385	,1789111646699736.705	
0,Cumsum,AI_CPU,47,827,98.720,1789111646699841.785	,1789111646699940.505	
0,Sub_41dadce325b0f810d03359af2a38990b_high_performance_223000000,AI_VECTOR_CORE,47,828,3.240,1789111646699940.545	,1789111646699943.785	
0,ClipByValueV2_a32d70ed63082227463347a44bd5a08e_high_performance_220000000,AI_VECTOR_CORE,47,829,5.620,1789111646699944.625	,1789111646699950.245	
0,Less_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,830,2.980,1789111646699958.525	,1789111646699961.505	
0,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_50000400,MIX_AIV,47,831,3.100,1789111646700002.485	,1789111646700005.585	
0,GreaterEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,832,3.360,1789111646700096.585	,1789111646700099.945	
0,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_50000400,MIX_AIV,47,833,2.480,1789111646700110.305	,1789111646700112.785	
0,GreaterEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,834,2.580,1789111646700181.365	,1789111646700183.945	
0,Less_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,835,2.640,1789111646700196.245	,1789111646700198.885	
0,LogicalAnd_91d2a3cdd75d915a368582ec5f440af1_high_performance_210000000,AI_VECTOR_CORE,47,836,1.380,1789111646700281.025	,1789111646700282.405	
0,Sub_41dadce325b0f810d03359af2a38990b_high_performance_223000000,AI_VECTOR_CORE,47,837,2.980,1789111646700315.885	,1789111646700318.865	
0,LogicalNot_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,838,1.320,1789111646700345.885	,1789111646700347.205	
0,N/A,MEMCPY_ASYNC,47,839,0.580,1789111646700388.885	,1789111646700389.465	
0,MaskedFill,AI_CPU,47,840,61.780,1789111646700419.005	,1789111646700480.785	
0,GatherV2_7869a97190b9b4d296d9414a005b954b_high_precision_900015010,AI_VECTOR_CORE,47,841,16.880,1789111646700480.805	,1789111646700497.685	
0,LogicalNot_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,842,1.340,1789111646700510.205	,1789111646700511.545	
0,TensorMove_d2db1a80c523e7e59a032c95969880af_high_performance__kernel0,AI_VECTOR_CORE,47,843,11.980,1789111646700574.905	,1789111646700586.885	
0,MaskedFill_56fa5818fd7054b95187cc25e525baa3_high_performance_299900007,AI_VECTOR_CORE,47,844,33.000,1789111646700586.905	,1789111646700619.905	
0,N/A,EVENT_RECORD,47,845,0.020,1789111646700688.125	,1789111646700688.145	
0,N/A,EVENT_WAIT,45,42063,0.020,1789111646700693.625	,1789111646700693.645	
0,N/A,NOTIFY_RECORD,45,42064,0.080,1789111646700869.965	,1789111646700870.045	
0,N/A,NOTIFY_WAIT,12,16774,7.360,1789111646700958.385	,1789111646700965.745	
0,N/A,NOTIFY_RECORD,10,16774,0.100,1789111646700964.765	,1789111646700964.865	
0,N/A,NOTIFY_WAIT,10,16775,50.700,1789111646700966.785	,1789111646701017.485	
0,RunAicpuRpcSrvLaunchV2_allreduce,AI_CPU,12,16775,426.420,1789111646700984.765	,1789111646701411.185	
0,N/A,NOTIFY_WAIT,45,42065,21625.080,1789111646700998.805	,1789111646722623.885	
0,N/A,NOTIFY_RECORD_SQE,91,8387,0.020,1789111646701016.445	,1789111646701016.465	
0,N/A,EVENT_WAIT,47,846,21541.260,1789111646701083.825	,1789111646722625.085	
0,N/A,NOTIFY_WAIT_SQE,90,21472,0.020,1789111646701174.745	,1789111646701174.765	
0,N/A,SDMA_SQE,90,21473,0.680,1789111646701174.905	,1789111646701175.585	
0,N/A,NOTIFY_RECORD_SQE,90,21474,0.020,1789111646701175.605	,1789111646701175.625	
0,N/A,SDMA_SQE,90,21475,8.180,1789111646701175.645	,1789111646701183.825	
0,N/A,NOTIFY_WAIT_SQE,50,34529,0.020,1789111646701175.965	,1789111646701175.985	
0,N/A,SDMA_SQE,50,34530,7.860,1789111646701176.005	,1789111646701183.865	
0,N/A,NOTIFY_WAIT_SQE,90,21476,0.680,1789111646701183.845	,1789111646701184.525	
0,N/A,NOTIFY_RECORD_SQE,50,34531,0.020,1789111646701183.885	,1789111646701183.905	
0,N/A,NOTIFY_WAIT_SQE,50,34532,1.200,1789111646701183.925	,1789111646701185.125	
0,N/A,NOTIFY_RECORD_SQE,90,21477,0.020,1789111646701184.625	,1789111646701184.645	
0,N/A,WRITE_VALUE_SQE,90,21478,0.340,1789111646701184.665	,1789111646701185.005	
0,N/A,NOTIFY_WAIT_SQE,90,21479,21374.040,1789111646701185.025	,1789111646722559.065	
0,N/A,NOTIFY_RECORD_SQE,50,34533,0.020,1789111646701185.225	,1789111646701185.245	
0,N/A,NOTIFY_WAIT_SQE,50,34534,21374.740,1789111646701185.265	,1789111646722560.005	
0,N/A,WRITE_VALUE_SQE,90,21480,0.320,1789111646722559.085	,1789111646722559.405	
0,N/A,NOTIFY_WAIT_SQE,90,21481,0.020,1789111646722559.425	,1789111646722559.445	
0,N/A,NOTIFY_WAIT_SQE,90,21482,0.020,1789111646722559.465	,1789111646722559.485	
0,N/A,NOTIFY_RECORD_SQE,90,21483,0.000,1789111646722559.525	,1789111646722559.525	
0,N/A,SDMA_SQE,90,21484,18.920,1789111646722559.545	,1789111646722578.465	
0,N/A,NOTIFY_RECORD_SQE,50,34535,0.020,1789111646722560.105	,1789111646722560.125	
0,N/A,NOTIFY_WAIT_SQE,50,34536,24.580,1789111646722560.145	,1789111646722584.725	
0,N/A,NOTIFY_WAIT_SQE,90,21485,0.020,1789111646722578.485	,1789111646722578.505	
0,N/A,WRITE_VALUE_SQE,90,21486,0.340,1789111646722578.525	,1789111646722578.865	
0,N/A,NOTIFY_WAIT_SQE,90,21487,0.020,1789111646722578.885	,1789111646722578.905	
0,N/A,WRITE_VALUE_SQE,90,21488,0.340,1789111646722578.925	,1789111646722579.265	
0,N/A,NOTIFY_WAIT_SQE,90,21489,0.020,1789111646722579.285	,1789111646722579.305	
0,N/A,SDMA_SQE,90,21490,4.880,1789111646722579.325	,1789111646722584.205	
0,N/A,NOTIFY_RECORD_SQE,90,21491,0.000,1789111646722584.225	,1789111646722584.225	
0,N/A,WRITE_VALUE_SQE,90,21492,0.320,1789111646722584.265	,1789111646722584.585	
0,N/A,NOTIFY_WAIT_SQE,90,21493,15.580,1789111646722584.605	,1789111646722600.185	
0,N/A,NOTIFY_RECORD_SQE,50,34537,0.020,1789111646722584.825	,1789111646722584.845	
0,N/A,NOTIFY_WAIT_SQE,50,34538,16.260,1789111646722584.865	,1789111646722601.125	
0,N/A,WRITE_VALUE_SQE,90,21494,0.320,1789111646722600.205	,1789111646722600.525	
0,N/A,NOTIFY_WAIT_SQE,90,21495,0.020,1789111646722600.545	,1789111646722600.565	
0,N/A,NOTIFY_WAIT_SQE,90,21496,0.020,1789111646722600.585	,1789111646722600.605	
0,N/A,NOTIFY_RECORD_SQE,90,21497,0.000,1789111646722600.645	,1789111646722600.645	
0,N/A,SDMA_SQE,90,21498,19.320,1789111646722600.665	,1789111646722619.985	
0,N/A,SDMA_SQE,50,34539,18.840,1789111646722601.245	,1789111646722620.085	
0,N/A,NOTIFY_WAIT_SQE,90,21499,0.580,1789111646722620.005	,1789111646722620.585	
0,N/A,NOTIFY_RECORD_SQE,50,34540,0.000,1789111646722620.105	,1789111646722620.105	
0,N/A,WRITE_VALUE_SQE,90,21500,0.320,1789111646722620.625	,1789111646722620.945	
0,N/A,NOTIFY_WAIT_SQE,90,21501,0.740,1789111646722620.965	,1789111646722621.705	
0,N/A,WRITE_VALUE_SQE,90,21502,0.340,1789111646722621.725	,1789111646722622.065	
0,N/A,NOTIFY_WAIT_SQE,90,21503,0.020,1789111646722622.085	,1789111646722622.105	
0,N/A,SDMA_SQE,90,21504,0.700,1789111646722622.125	,1789111646722622.825	
0,N/A,NOTIFY_RECORD_SQE,90,21505,0.020,1789111646722622.845	,1789111646722622.865	
0,N/A,EVENT_RECORD,45,42066,0.020,1789111646722623.905	,1789111646722623.925	
0,N/A,EVENT_RECORD,45,42067,0.020,1789111646722624.005	,1789111646722624.025	
0,Cast_5d7a6db974148d68ac34e2b880c60222_high_performance_210000000,AI_VECTOR_CORE,47,847,1.400,1789111646722625.245	,1789111646722626.645	
0,Mul_ee98c6628030785f610b924ab1557b31_high_performance_299900006,AI_VECTOR_CORE,47,848,12.280,1789111646722626.685	,1789111646722638.965	
0,ConcatD_233851a3505389e43928a8bba133a74d_high_performance_4100000,AI_VECTOR_CORE,47,849,3.620,1789111646722638.985	,1789111646722642.605	
0,Cos_5c5e58e043224cccf51a06108010ae13_high_performance_210000000,AI_VECTOR_CORE,47,850,8.640,1789111646722642.625	,1789111646722651.265	
0,Sin_5c5e58e043224cccf51a06108010ae13_high_performance_210000000,AI_VECTOR_CORE,47,851,8.740,1789111646722651.285	,1789111646722660.025	
0,Cast_9f288b80370c6545ffe8cef142d37f5c_high_performance_210000000,AI_VECTOR_CORE,47,852,7.280,1789111646722660.045	,1789111646722667.325	
0,Cast_9f288b80370c6545ffe8cef142d37f5c_high_performance_210000000,AI_VECTOR_CORE,47,853,3.000,1789111646722667.365	,1789111646722670.365	
0,Cast_b2717900ea7de2d41ea9c63d23aa269b_high_performance_210010000,AI_VECTOR_CORE,47,854,11.360,1789111646722670.385	,1789111646722681.745	
0,Pows_87754663653454355677y73521552341_high_performance_301,AI_VECTOR_CORE,47,855,15.940,1789111646722681.765	,1789111646722697.705	
0,ReduceMean_483c206567cda955ff1cdfd62744bc74_high_precision_50000400,MIX_AIV,47,856,20.760,1789111646722699.045	,1789111646722719.805	
0,Add_ee98c6628030785f610b924ab1557b31_high_performance_223000000,AI_VECTOR_CORE,47,857,1.700,1789111646722720.945	,1789111646722722.645	
0,Rsqrt_5c5e58e043224cccf51a06108010ae13_high_performance_210000000,AI_VECTOR_CORE,47,858,1.440,1789111646722722.665	,1789111646722724.105	
0,Mul_ee98c6628030785f610b924ab1557b31_high_performance_212000001,AI_VECTOR_CORE,47,859,21.260,1789111646722724.125	,1789111646722745.385	
0,Cast_9f288b80370c6545ffe8cef142d37f5c_high_performance_210010000,AI_VECTOR_CORE,47,860,8.900,1789111646722745.405	,1789111646722754.305	
0,Mul_ce3d1ff8ba23a0bcb292da3577c1625d_high_performance_221000001,AI_VECTOR_CORE,47,861,26.900,1789111646722754.345	,1789111646722781.245	
0,MatMulV2_ND_ND_FP16_FP16_false_true_all_99026,AI_CORE,47,862,105.180,1789111646722781.265	,1789111646722886.445	
0,MatMulV2_ND_ND_FP16_FP16_false_true_all_99025,AI_CORE,47,863,24.640,1789111646722886.465	,1789111646722911.105	
0,MatMulV2_ND_ND_FP16_FP16_false_true_all_99025,AI_CORE,47,864,21.080,1789111646722911.125	,1789111646722932.205	
0,Cast_b2717900ea7de2d41ea9c63d23aa269b_high_performance_210010000,AI_VECTOR_CORE,47,865,8.840,1789111646722932.225	,1789111646722941.065	
