Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,BroadcastTo_Tiling,102.72,4,25.68,15.8,42.8,105.281
host,acl,IndexCheck_Tiling,5579.91,1288,4.332,0.13,26.06,20.65
host,acl,IndexPutV2_Tiling,48.48,4,12.12,9.72,14.21,3.133
host,acl,NonZero_Tiling,5636.57,1664,3.387,0.18,51.43,14.379
host,communication,Notify_Record,14360.83,524,27.406,20.82,77.65,24.045
host,communication,Notify_Wait,8717.95,524,16.637,13.34,70.63,11.021
host,acl,Slice_Tiling,4115.28,512,8.038,2,54.43,144.081
host,acl,aclmdlRICaptureGetInfo,1554.12,5504,0.282,0.11,4.29,0.047
host,acl,aclnnAdd,11664.47,1027,11.358,6.34,54.97,11.82
host,acl,aclnnAdds,10378.34,1028,10.096,5.86,38.86,4.687
host,acl,aclnnAny,138.11,11,12.555,8.39,20.88,12.602
host,acl,aclnnArange,4461.37,390,11.439,7,40.8,6.068
host,acl,aclnnBitwiseAndTensor,675.77,68,9.938,7.97,26.07,4.817
host,acl,aclnnBitwiseNot,105.85,9,11.761,5.86,21.92,17.045
host,acl,aclnnCat,7503.69,520,14.43,6.77,67.19,18.848
host,acl,aclnnClampMin,15.24,1,15.24,15.24,15.24,0
host,acl,aclnnConstantPadNd,629.86,36,17.496,12.17,55.3,49.167
host,acl,aclnnCos,36.57,4,9.143,7.8,10.82,1.276
host,acl,aclnnCumsum,28.65,1,28.65,28.65,28.65,0
host,acl,aclnnCumsumGetWorkspaceSize,30.42,1,30.42,30.42,30.42,0
host,acl,aclnnEmbedding,56.44,4,14.11,12.28,17.1,3.397
host,acl,aclnnFlashAttentionScore,4628.63,256,18.081,13.1,98.35,42.042
host,acl,aclnnGeScalar,132.73,8,16.591,10.73,39.5,78.16
host,acl,aclnnIndex,44721.77,1604,27.881,10.36,413.32,1136.079
host,acl,aclnnIndexGetWorkspaceSize,9002.16,128,70.329,43.09,218.46,435.11
host,acl,aclnnIndexPutImpl,23089.61,516,44.747,25.02,143.04,133.378
host,acl,aclnnIndexPutImplGetWorkspaceSize,19884.63,516,38.536,23.49,78.89,54.37
host,acl,aclnnInplaceCopy,21388.48,2185,9.789,5.17,66.04,6.098
host,acl,aclnnInplaceCopyGetWorkspaceSize,435.85,45,9.686,5.15,38.76,35.924
host,acl,aclnnInplaceFillScalar,177.96,2,88.98,21.47,156.49,4557.6
host,acl,aclnnInplaceMaskedFillScalar,191.8,9,21.311,9.77,34.83,68.484
host,acl,aclnnInplaceMaskedFillScalarGetWorkspaceSize,86.92,5,17.384,11.58,22.61,13.424
host,acl,aclnnInplaceOne,669.49,67,9.992,6.62,39.78,17.681
host,acl,aclnnInplaceZero,161.15,9,17.906,10.57,41.68,92.588
host,acl,aclnnLeScalar,25.77,2,12.885,8.84,16.93,16.362
host,acl,aclnnLogicalNot,2591.61,256,10.123,5.89,41.27,5.896
