Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
1,allreduceAicpuKernel,AI_CPU,516,101766.255,160.003,197.221,453.029,33.104
1,IndexPut,AI_CPU,512,69072.499,97.842,134.907,307.106,22.469
1,MatMulV2,AI_CORE,1796,40415.585,9.68,22.503,165.664,13.147
1,Index,AI_CPU,128,15826.678,114.422,123.646,241.245,5.148
1,Index,AI_VECTOR_CORE,1476,12203.108,6.72,8.268,17.12,3.97
1,Mul,AI_VECTOR_CORE,3340,11322.695,1.08,3.39,15.68,3.683
1,FlashAttentionScore,MIX_AIC,256,7225.525,23.961,28.225,37.101,2.35
1,MemSet,AI_VECTOR_CORE,868,6166.69,5.4,7.104,17.661,2.006
1,Pows,AI_VECTOR_CORE,1028,5914.458,1.5,5.753,17.801,1.924
1,IndexCheck,AI_VECTOR_CORE,2120,4962.559,1.86,2.341,3.86,1.614
1,ReduceMean,MIX_AIV,1028,4767.852,2.58,4.638,8.48,1.551
1,Cast,AI_VECTOR_CORE,2078,3856.101,0.98,1.856,8.36,1.254
1,Add,AI_VECTOR_CORE,2055,3816.276,1.18,1.857,8.68,1.241
1,Slice,AI_VECTOR_CORE,1408,3557.707,2.06,2.527,3.32,1.157
1,Range,AI_VECTOR_CORE,390,2759.275,4.06,7.075,11.241,0.898
1,NonZero,MIX_AIV,832,2736.275,2.74,3.289,6.08,0.89
1,ConcatD,AI_VECTOR_CORE,520,2127.583,3.52,4.092,15.34,0.692
1,Transpose,AI_VECTOR_CORE,128,1987.238,13.64,15.525,20.861,0.646
1,Rsqrt,AI_VECTOR_CORE,1028,1297.387,1.08,1.262,1.92,0.422
1,allgatherAicpuKernel,AI_CPU,4,853.117,163.663,213.279,276.986,0.278
1,Neg,AI_VECTOR_CORE,512,716.355,1.16,1.399,2.18,0.233
1,broadcastAicpuKernel,AI_CPU,4,680.394,135.563,170.098,239.525,0.221
1,Swish,AI_VECTOR_CORE,256,515.511,1.36,2.014,3.64,0.168
1,AsStrided,AI_VECTOR_CORE,128,496.95,3.24,3.882,5.68,0.162
1,Less,AI_VECTOR_CORE,201,493.17,2.1,2.454,3.16,0.16
1,MaskedFill,AI_CPU,5,420.309,60.701,84.062,113.742,0.137
1,LogicalNot,AI_VECTOR_CORE,265,375.166,1.2,1.416,1.86,0.122
1,PadV3,MIX_AIV,36,352.847,8.28,9.801,16.1,0.115
1,LogicalAnd,AI_VECTOR_CORE,68,194.704,1.4,2.863,3.7,0.063
1,Tril,AI_VECTOR_CORE,64,162.782,2.18,2.543,3,0.053
1,OnesLike,AI_VECTOR_CORE,67,106.363,1.38,1.588,1.96,0.035
1,Cumsum,AI_CPU,1,60.641,60.641,60.641,60.641,0.02
1,GatherV2,AI_VECTOR_CORE,4,35.241,3.48,8.81,10.96,0.011
1,MaskedFill,AI_VECTOR_CORE,4,24.781,3.18,6.195,14.72,0.008
1,GreaterEqual,AI_VECTOR_CORE,8,21.721,2.38,2.715,3.16,0.007
1,ReduceAny,MIX_AIV,11,17.98,1.16,1.634,3.12,0.006
1,ReduceMax,MIX_AIV,9,16.8,1.46,1.867,2.32,0.005
1,ZerosLike,AI_VECTOR_CORE,9,14.38,1.42,1.598,1.8,0.005
1,Sub,AI_VECTOR_CORE,5,12.54,2.26,2.508,2.88,0.004
1,IndexPutV2,AI_VECTOR_CORE,4,9.24,2.24,2.31,2.44,0.003
1,Cos,AI_VECTOR_CORE,4,8.98,2.06,2.245,2.74,0.003
1,Sin,AI_VECTOR_CORE,4,8.621,2,2.155,2.38,0.003
1,BroadcastTo,AI_VECTOR_CORE,5,7.74,1.42,1.548,1.68,0.003
1,SelectV2,AI_VECTOR_CORE,3,6.96,2.28,2.32,2.36,0.002
1,ReduceSum,MIX_AIV,3,6.741,1.92,2.247,2.78,0.002
1,LessEqual,AI_VECTOR_CORE,2,5.36,2.4,2.68,2.96,0.002
1,ClipByValueV2,AI_VECTOR_CORE,1,4.94,4.94,4.94,4.94,0.002
1,Fill,AI_VECTOR_CORE,2,3.38,1.38,1.69,2,0.001
1,ArgMaxWithValue,AI_VECTOR_CORE,1,2.24,2.24,2.24,2.24,0.001
