Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::full,";
;
;
;
;
",,40.95,133.45,0,2.0,0,0
empty_tensor,,,18.13,18.13,0,0,0,0
aten::fill_,"1,6;
",,62.33,74.37,0,2.0,0,0
aclnnInplaceFillScalar,,,12.04,12.04,2.0,2.0,0,0
aten::zeros_like,"1,6;
;
;
;
;
",,22.06,74.63,0,1.8,0,0
aten::empty_like,"1,6;
;
;
;
;
",,19.12,32.91,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,9.77,13.79,0,0,0,0
empty_tensor,,,4.02,4.02,0,0,0,0
aten::zero_,"1,6",,16.88,19.66,0,1.8,0,0
aclnnInplaceZero,,,2.78,2.78,1.8,1.8,0,0
aten::empty,";
;
;
;
;
",,11.82,11.82,0,0,0,0
aten::to,"6;
;
;
;
;
",,4.45,209.47,0,0,0,0
aten::_to_copy,"6;
;
;
;
;
;
",,10.1,205.02,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,5.48,7.97,0,0,0,0
empty_tensor,,,2.49,2.49,0,0,0,0
aten::copy_,"6;
6;
",,186.95,186.95,0,0,0,0
aten::lift_fresh,6,,14.92,14.92,0,0,0,0
aten::detach_,6,,1.2,1.2,0,0,0,0
aten::select,"1,6;
;
",,7.63,21.99,0,0,0,0
aten::as_strided,"1,6;
;
;
",,14.36,14.36,0,0,0,0
aten::copy_,"6;
6;
",,61.62,68.45,0,0.76,0,0
aclnnInplaceCopy,,,6.83,6.83,0.76,0.76,0,0
aten::scalar_tensor,";
;
;
;
",,6.46,35.98,0,1.34,0,0
aten::empty,";
;
;
;
;
",,3.96,10.3,0,0,0,0
empty_tensor,,,6.34,6.34,0,0,0,0
aten::fill_,";
",,14.47,19.22,0,1.34,0,0
aclnnInplaceFillScalar,,,4.75,4.75,1.34,1.34,0,0
aten::select,"1,6;
;
",,4.22,7.85,0,0,0,0
aten::as_strided,"1,6;
;
;
",,3.63,3.63,0,0,0,0
aten::view,";
",,3.58,3.58,0,0,0,0
aten::expand,";
;
",,3.77,6.08,0,0,0,0
aten::as_strided,";
;
;
",,2.31,2.31,0,0,0,0
aten::copy_,"6;
6;
",,16.27,21.34,0,4.24,0,0
aclnnInplaceCopy,,,5.07,5.07,4.24,4.24,0,0
minigpt::prefill_phase,,,126.12,272388.31,0,437539.34675,0,10074.163
minigpt::prefill_model,,,43460.15,271337.81,0,436163.419,0,10074.163
aten::to,"1,6;
;
;
;
",,4.33,44.3,0,1.34,0,0
aten::_to_copy,"1,6;
;
;
;
;
;
",,5.86,39.97,0,1.34,0,0
aten::empty_strided,";
;
;
;
;
",,7.7,12.0,0,0,0,0
empty_tensor,,,4.3,4.3,0,0,0,0
aten::copy_,"1,6;
1,6;
",,16.49,22.11,0,1.34,0,0
aclnnInplaceCopy,,,5.62,5.62,1.34,1.34,0,0
aten::sum,"1,6;
;
;
",,19.73,29.36,0,3.04,0,0
empty_tensor,,,4.71,4.71,0,0,0,0
aclnnReduceSum,,,4.92,4.92,3.04,3.04,0,0
aten::le,"1;
",,14.12,19.75,0,2.72,0,0
empty_tensor,,,3.36,3.36,0,0,0,0
aclnnLeScalar,,,2.27,2.27,2.72,2.72,0,0
aten::any,1,,18.02,26.44,0,1.6,0,0
empty_tensor,,,3.78,3.78,0,0,0,0
aclnnAny,,,4.64,4.64,1.6,1.6,0,0
aten::is_nonzero,,,17.08,79.41,0,0,0,0
aten::item,,,4.41,62.33,0,0,0,0
aten::_local_scalar_dense,,,57.92,57.92,0,0,0,0
aten::arange,";
;
;
;
",,17.8,27.26,0,8.50025,0,0
empty_tensor,,,4.53,4.53,0,0,0,0
aclnnArange,,,4.93,4.93,8.50025,8.50025,0,0
aten::expand_as,"6;
1,6",,3.97,12.89,0,0,0,0
aten::expand,"6;
;
",,4.29,8.92,0,0,0,0
aten::as_strided,"6;
;
;
",,4.63,4.63,0,0,0,0
aten::to,"1,6;
;
;
;
",,1.83,1.83,0,0,0,0
aten::bitwise_not,"1,6",,28.71,37.43,0,1.48,0,0
empty_tensor,,,3.96,3.96,0,0,0,0
aclnnBitwiseNot,,,4.76,4.76,1.48,1.48,0,0
aten::masked_fill,"1,6;
1,6;
",,39.67,140.6,0,91.30175,0,0
aten::clone,"1,6;
",,4.43,50.2,0,1.0,0,0
empty_tensor,,,4.1,4.1,0,0,0,0
aten::copy_,"1,6;
1,6;
",,36.92,41.67,0,1.0,0,0
aclnnInplaceCopy,,,4.75,4.75,1.0,1.0,0,0
aten::masked_fill_,"1,6;
1,6;
",,45.6,50.73,0,90.30175,0,0
aclnnInplaceMaskedFillScalar,,,5.13,5.13,90.30175,90.30175,0,0
aten::max,"1,6;
;
",,20.18,32.21,0,3.5,0,0
empty_tensor,,,5.0,5.0,0,0,0,0
empty_tensor,,,2.6,2.6,0,0,0,0
aclnnMaxDim,,,4.43,4.43,3.5,3.5,0,0
aten::lt,"1;
",,11.99,20.51,0,3.06,0,0
empty_tensor,,,2.87,2.87,0,0,0,0
aclnnLtScalar,,,5.65,5.65,3.06,3.06,0,0
aten::any,1,,12.78,18.68,0,1.28,0,0
empty_tensor,,,3.23,3.23,0,0,0,0
aclnnAny,,,2.67,2.67,1.28,1.28,0,0
aten::is_nonzero,,,2.19,60.02,0,0,0,0
aten::item,,,2.79,57.83,0,0,0,0
aten::_local_scalar_dense,,,55.04,55.04,0,0,0,0
aten::to,"1,6;
;
;
;
",,3.51,37.84,0,1.24,0,0
aten::_to_copy,"1,6;
;
;
;
;
;
",,6.28,34.33,0,1.24,0,0
