Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
2,N/A,PROFILING_ENABLE,48,5,0.020,1789112095160749.859	,1789112095160749.879	
2,Fill_41dadce325b0f810d03359af2a38990b_high_performance_223000000,AI_VECTOR_CORE,47,35522,2.000,1789112095168601.916	,1789112095168603.916	
2,ZerosLike_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,35523,1.800,1789112095168643.477	,1789112095168645.277	
2,N/A,MEMCPY_ASYNC,47,35524,0.760,1789112095168960.163	,1789112095168960.923	
2,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,35525,1.340,1789112095169016.345	,1789112095169017.685	
2,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,35526,1.300,1789112095169055.065	,1789112095169056.365	
2,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,35527,1.520,1789112095169057.705	,1789112095169059.225	
2,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,35528,1.420,1789112095169076.386	,1789112095169077.806	
2,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,35529,1.340,1789112095169205.408	,1789112095169206.748	
2,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,35530,3.040,1789112095169273.730	,1789112095169276.770	
2,LessEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_210000000,AI_VECTOR_CORE,47,35531,2.720,1789112095169295.070	,1789112095169297.790	
2,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_1000500,MIX_AIV,47,35532,1.600,1789112095169342.291	,1789112095169343.891	
2,Range_a32d70ed63082227463347a44bd5a08e_high_performance__kernel0,AI_VECTOR_CORE,47,35533,8.500,1789112095169486.794	,1789112095169495.294	
2,LogicalNot_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,35534,1.480,1789112095169535.155	,1789112095169536.635	
2,N/A,MEMCPY_ASYNC,47,35535,1.000,1789112095169600.116	,1789112095169601.116	
2,MaskedFill,AI_CPU,47,35536,90.301,1789112095169694.638	,1789112095169784.940	
2,ArgMaxWithValue_65b8831ee054f9f32f9460360bd29bf1_high_performance_5,AI_VECTOR_CORE,47,35537,2.200,1789112095169784.980	,1789112095169787.180	
2,Cast_e87590d11ccda8b259ab6b1ea7212319_high_performance_210000000,AI_VECTOR_CORE,47,35538,1.300,1789112095169787.220	,1789112095169788.520	
2,Less_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_210000000,AI_VECTOR_CORE,47,35539,3.060,1789112095169788.540	,1789112095169791.600	
2,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_1000500,MIX_AIV,47,35540,1.280,1789112095169792.980	,1789112095169794.260	
2,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,35541,1.240,1789112095169896.442	,1789112095169897.682	
2,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,35542,2.240,1789112095169926.903	,1789112095169929.143	
2,ReduceMax_50ece6b17b86ccdf70cfb9e03e3196c5_high_performance_1000500,MIX_AIV,47,35543,1.720,1789112095169966.864	,1789112095169968.584	
2,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,35544,1.460,1789112095170208.768	,1789112095170210.228	
2,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,35545,2.160,1789112095170249.109	,1789112095170251.269	
2,LessEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_210000000,AI_VECTOR_CORE,47,35546,2.340,1789112095170275.490	,1789112095170277.830	
2,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_1000500,MIX_AIV,47,35547,1.300,1789112095170283.090	,1789112095170284.390	
