Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
2,allreduceAicpuKernel,AI_CPU,516,103869.358,161.483,201.297,454.609,33.4
2,IndexPut,AI_CPU,512,70737.606,106.862,138.159,220.185,22.746
2,MatMulV2,AI_CORE,1796,40352.391,9.66,22.468,165.163,12.976
2,Index,AI_CPU,128,15780.854,112.282,123.288,202.364,5.074
2,Index,AI_VECTOR_CORE,1476,12222.261,6.72,8.281,16.18,3.93
2,Mul,AI_VECTOR_CORE,3340,11318.32,1.1,3.389,16.5,3.64
2,FlashAttentionScore,MIX_AIC,256,7188.941,23.821,28.082,37.701,2.312
2,MemSet,AI_VECTOR_CORE,868,6458.031,5.36,7.44,19.401,2.077
2,Pows,AI_VECTOR_CORE,1028,5546.547,1.48,5.395,15.781,1.784
2,IndexCheck,AI_VECTOR_CORE,2120,5068.468,1.86,2.391,3.94,1.63
2,ReduceMean,MIX_AIV,1028,4818.172,2.58,4.687,8.48,1.549
2,Add,AI_VECTOR_CORE,2055,3893.864,1.18,1.895,9.3,1.252
2,Cast,AI_VECTOR_CORE,2078,3893.492,1,1.874,8.5,1.252
2,Slice,AI_VECTOR_CORE,1408,3341.849,1.9,2.373,3.22,1.075
2,NonZero,MIX_AIV,832,2681.733,2.68,3.223,6.08,0.862
2,Range,AI_VECTOR_CORE,390,2599.93,3.78,6.666,10.68,0.836
2,ConcatD,AI_VECTOR_CORE,520,2134.362,3.44,4.105,14.86,0.686
2,Transpose,AI_VECTOR_CORE,128,1961.338,13.48,15.323,21.781,0.631
2,Rsqrt,AI_VECTOR_CORE,1028,1294.088,1.1,1.259,1.7,0.416
2,broadcastAicpuKernel,AI_CPU,4,851.237,136.023,212.809,407.628,0.274
2,allgatherAicpuKernel,AI_CPU,4,796.996,170.883,199.249,260.845,0.256
2,Neg,AI_VECTOR_CORE,512,716.396,1.18,1.399,2,0.23
2,Swish,AI_VECTOR_CORE,256,591.349,1.48,2.31,5.22,0.19
2,AsStrided,AI_VECTOR_CORE,128,511.091,3.4,3.993,5.68,0.164
2,Less,AI_VECTOR_CORE,201,499.491,2.1,2.485,3.08,0.161
2,LogicalNot,AI_VECTOR_CORE,265,379.049,1.18,1.43,1.9,0.122
2,PadV3,MIX_AIV,36,369.967,8.36,10.277,18.7,0.119
2,MaskedFill,AI_CPU,5,354.667,56.261,70.933,90.302,0.114
2,LogicalAnd,AI_VECTOR_CORE,68,183.724,1.44,2.702,3.64,0.059
2,Tril,AI_VECTOR_CORE,64,166.062,2.18,2.595,3.24,0.053
2,OnesLike,AI_VECTOR_CORE,67,106.522,1.34,1.59,2.02,0.034
2,Cumsum,AI_CPU,1,93.642,93.642,93.642,93.642,0.03
2,GatherV2,AI_VECTOR_CORE,4,29.781,3.12,7.445,9.081,0.01
2,MaskedFill,AI_VECTOR_CORE,4,24.841,3.26,6.21,14.38,0.008
2,GreaterEqual,AI_VECTOR_CORE,8,21.121,2.34,2.64,3.02,0.007
2,ReduceAny,MIX_AIV,11,18.701,1.16,1.7,3.32,0.006
2,ReduceMax,MIX_AIV,9,17.041,1.44,1.893,2.12,0.005
2,ZerosLike,AI_VECTOR_CORE,9,15.02,1.4,1.668,1.86,0.005
2,Sub,AI_VECTOR_CORE,5,12.841,2.3,2.568,2.9,0.004
2,IndexPutV2,AI_VECTOR_CORE,4,9.18,2.16,2.295,2.36,0.003
2,Cos,AI_VECTOR_CORE,4,9,2.06,2.25,2.52,0.003
2,Sin,AI_VECTOR_CORE,4,8.72,2,2.18,2.34,0.003
2,ReduceSum,MIX_AIV,3,7.44,2.16,2.48,3.04,0.002
2,SelectV2,AI_VECTOR_CORE,3,7.181,2.22,2.394,2.52,0.002
2,BroadcastTo,AI_VECTOR_CORE,5,7.14,1.32,1.428,1.52,0.002
2,ClipByValueV2,AI_VECTOR_CORE,1,5.2,5.2,5.2,5.2,0.002
2,LessEqual,AI_VECTOR_CORE,2,5.06,2.34,2.53,2.72,0.002
2,Fill,AI_VECTOR_CORE,2,3.34,1.34,1.67,2,0.001
2,ArgMaxWithValue,AI_VECTOR_CORE,1,2.2,2.2,2.2,2.2,0.001
