Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,BroadcastTo_Tiling,80.89,4,20.223,15.14,33.13,55.974
host,acl,IndexCheck_Tiling,3932.86,1288,3.053,0.17,33.66,9.703
host,acl,IndexPutV2_Tiling,37.12,4,9.28,8.45,11.24,1.294
host,acl,NonZero_Tiling,3612.24,1664,2.171,0.19,15.84,4.65
host,communication,Notify_Record,16387.11,524,31.273,20.68,95.86,103.278
host,communication,Notify_Wait,9160.47,524,17.482,12.93,92.03,61.904
host,acl,Slice_Tiling,3698.3,512,7.223,2.1,81.59,108.692
host,acl,aclmdlRICaptureGetInfo,1735.89,5504,0.315,0.12,37.97,0.74
host,acl,aclnnAdd,10662.5,1027,10.382,6.1,50.97,22.723
host,acl,aclnnAdds,10084.22,1028,9.81,5.95,53.81,28.292
host,acl,aclnnAny,189.75,11,17.25,8.76,39.58,110.33
host,acl,aclnnArange,3899.6,390,9.999,7.15,48.04,12.296
host,acl,aclnnBitwiseAndTensor,740.75,68,10.893,6.17,48.02,52.716
host,acl,aclnnBitwiseNot,119.9,9,13.322,7,32.06,84.714
host,acl,aclnnCat,6808.98,520,13.094,6.06,53.32,32.948
host,acl,aclnnClampMin,13.66,1,13.66,13.66,13.66,0
host,acl,aclnnConstantPadNd,550.08,36,15.28,10.89,42.09,30.902
host,acl,aclnnCos,37.59,4,9.398,8.44,11,0.958
host,acl,aclnnCumsum,26.04,1,26.04,26.04,26.04,0
host,acl,aclnnCumsumGetWorkspaceSize,30.04,1,30.04,30.04,30.04,0
host,acl,aclnnEmbedding,58.02,4,14.505,10.63,24.54,33.95
host,acl,aclnnFlashAttentionScore,4759.48,256,18.592,13.18,159.14,115.648
host,acl,aclnnGeScalar,107.4,8,13.425,9.31,31.35,48.193
host,acl,aclnnIndex,44583.13,1604,27.795,9.88,251.31,1529.219
host,acl,aclnnIndexGetWorkspaceSize,7569.29,128,59.135,45.8,107.13,142.93
host,acl,aclnnIndexPutImpl,19226.62,516,37.261,24.36,106.61,153.065
host,acl,aclnnIndexPutImplGetWorkspaceSize,16656.36,516,32.28,24.4,60.98,21.956
host,acl,aclnnInplaceCopy,20455.65,2185,9.362,5.06,53.52,31.437
host,acl,aclnnInplaceCopyGetWorkspaceSize,363.01,45,8.067,4.64,20.37,16.883
host,acl,aclnnInplaceFillScalar,91.12,2,45.56,19.55,71.57,676.52
host,acl,aclnnInplaceMaskedFillScalar,175.6,9,19.511,10.54,45.48,100.758
host,acl,aclnnInplaceMaskedFillScalarGetWorkspaceSize,68.54,5,13.708,11.95,15.43,1.928
host,acl,aclnnInplaceOne,698.62,67,10.427,6.2,32.42,32.732
host,acl,aclnnInplaceZero,140.29,9,15.588,8.82,59.77,245.44
host,acl,aclnnLeScalar,24.81,2,12.405,9.29,15.52,9.703
host,acl,aclnnLogicalNot,2311.48,256,9.029,5.27,40.23,20.582
host,acl,aclnnLtScalar,94.62,9,10.513,8.81,15.35,3.847
host,acl,aclnnLtTensor,1840.19,192,9.584,6.54,38.15,17.55
host,acl,aclnnMatmul,18801.59,1796,10.469,5.62,52.75,31.75
host,acl,aclnnMax,115.32,9,12.813,10.77,15.78,1.821
host,acl,aclnnMaxDim,20.79,1,20.79,20.79,20.79,0
host,acl,aclnnMean,13486.14,1028,13.119,8.14,64.91,38.617
host,acl,aclnnMul,31174.54,3340,9.334,5.53,94.27,25.959
host,acl,aclnnNeg,6641.06,512,12.971,6.09,55.89,43.387
host,acl,aclnnNonzero,20888.32,64,326.38,91.31,1166.59,79279.491
host,acl,aclnnNonzeroGetWorkspaceSize,2091.78,64,32.684,28.6,76.26,48.276
host,acl,aclnnNonzeroV2,152806.45,768,198.967,60.02,4327,89238.39
host,acl,aclnnNonzeroV2GetWorkspaceSize,15445.24,768,20.111,13.77,74.32,37.847
host,acl,aclnnPowTensorScalar,10698.29,1028,10.407,5.63,66.22,39.597
host,acl,aclnnReduceSum,68.84,3,22.947,11.73,45.11,245.619
host,acl,aclnnRsqrt,9379.06,1028,9.124,5.02,68.25,40.542
host,acl,aclnnSWhere,32.59,3,10.863,9.8,12.79,1.863
host,acl,aclnnSilu,2507.34,256,9.794,5.83,46.09,37.114
host,acl,aclnnSin,37.23,4,9.308,8.39,10.87,0.876
host,acl,aclnnSubs,95.87,5,19.174,8.97,51.18,260.202
host,acl,aclnnTril,756.27,64,11.817,6.09,40.21,78.99
host,acl,aclrtCreateEventExWithFlag,2424.47,1304,1.859,0.55,28.62,2.639
host,acl,aclrtCtxSetSysParamOpt,16437.61,36246,0.454,0.17,48.76,0.189
host,acl,aclrtDestroyEvent,1709.49,1334,1.281,0.39,144.97,20.058
host,acl,aclrtFree,28.67,4,7.167,5.53,9.61,2.292
host,acl,aclrtGetCurrentContext,279.67,524,0.534,0.36,18.21,1.071
host,acl,aclrtGetDeviceCount,2.6,2,1.3,1.1,1.5,0.04
host,acl,aclrtGetHardwareSyncAddr,1260.15,2175,0.579,0.24,21.35,1.137
host,acl,aclrtGetResInCurrentThread,1141.89,3054,0.374,0.1,1.43,0.083
host,acl,aclrtGetStreamAttribute,6263.19,19171,0.327,0.17,69.12,1.304
host,acl,aclrtLaunchKernelWithHostArgs,141167.66,23197,6.086,2.07,150.75,19.806
host,acl,aclrtMallocWithCfg,67.01,4,16.752,10.93,22.13,21.978
host,acl,aclrtMemcpy,18257.62,857,21.304,14.47,96.98,61.949
host,acl,aclrtMemcpyAsync,275.83,45,6.13,3.27,11.99,4.449
host,acl,aclrtQueryEventStatus,264.1,554,0.477,0.27,3.14,0.022
host,acl,aclrtRecordEvent,13752.11,1828,7.523,2.78,55.21,29.767
host,acl,aclrtRecordNotify,6310.11,1048,6.021,3.63,44.61,17.056
host,acl,aclrtStreamGetId,496.25,1048,0.474,0.18,22.72,1.647
host,acl,aclrtStreamWaitEvent,8419.99,1304,6.457,4.35,49.7,25.316
host,acl,aclrtSynchronizeDeviceWithTimeout,2337.68,6,389.613,17.74,993.31,153474.658
host,acl,aclrtSynchronizeStream,120524.21,833,144.687,5.28,4250.28,86868.356
host,acl,aclrtSynchronizeStreamWithTimeout,7038.57,856,8.223,1.55,1867.9,7380.479
host,acl,aclrtWaitAndResetNotify,6798.82,1572,4.325,1.14,47.53,18.946
host,acl,hcom_allGather_,635.76,4,158.94,139.78,199.69,578.729
host,acl,hcom_allReduce_,88507.78,516,171.527,116.74,310.44,1407.595
host,acl,hcom_broadcast_,717.59,4,179.398,161.12,192.2,172.467
host,node,launch,410672.35,23721,17.313,2.53,4289.45,4669.555
