Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
7,allreduceAicpuKernel,AI_CPU,516,101962.776,156.303,197.602,461.189,32.709
7,IndexPut,AI_CPU,512,72074.158,107.342,140.77,241.945,23.121
7,MatMulV2,AI_CORE,1796,40456.501,9.72,22.526,165.003,12.978
7,Index,AI_CPU,128,16204.765,114.662,126.6,245.465,5.198
7,Index,AI_VECTOR_CORE,1476,12176.61,6.72,8.25,17.22,3.906
7,Mul,AI_VECTOR_CORE,3340,11376.482,1.1,3.406,15.88,3.649
7,FlashAttentionScore,MIX_AIC,256,7233.507,24.161,28.256,37.481,2.32
7,MemSet,AI_VECTOR_CORE,868,6145.124,5.4,7.08,17.84,1.971
7,Pows,AI_VECTOR_CORE,1028,5919.62,1.48,5.758,18.341,1.899
7,IndexCheck,AI_VECTOR_CORE,2120,4971.099,1.82,2.345,3.8,1.595
7,ReduceMean,MIX_AIV,1028,4784.319,2.58,4.654,8.28,1.535
7,Cast,AI_VECTOR_CORE,2078,3879.541,1,1.867,8.5,1.245
7,Add,AI_VECTOR_CORE,2055,3844.161,1.18,1.871,9.02,1.233
7,Slice,AI_VECTOR_CORE,1408,3586.453,2.06,2.547,3.28,1.15
7,Range,AI_VECTOR_CORE,390,2902.099,4.48,7.441,11.84,0.931
7,NonZero,MIX_AIV,832,2775.775,2.8,3.336,5.84,0.89
7,Transpose,AI_VECTOR_CORE,128,2148.604,14.44,16.786,21.981,0.689
7,ConcatD,AI_VECTOR_CORE,520,2132.059,3.58,4.1,15.94,0.684
7,Rsqrt,AI_VECTOR_CORE,1028,1330.603,1.1,1.294,1.92,0.427
7,broadcastAicpuKernel,AI_CPU,4,862.457,117.362,215.614,439.889,0.277
7,allgatherAicpuKernel,AI_CPU,4,788.836,165.704,197.209,263.045,0.253
7,Neg,AI_VECTOR_CORE,512,723.774,1.18,1.414,2.12,0.232
7,Swish,AI_VECTOR_CORE,256,510.21,1.36,1.993,4,0.164
7,Less,AI_VECTOR_CORE,201,499.828,2.18,2.487,3.02,0.16
7,AsStrided,AI_VECTOR_CORE,128,496.45,3.24,3.879,5.82,0.159
7,MaskedFill,AI_CPU,5,413.548,58.601,82.71,116.362,0.133
7,PadV3,MIX_AIV,36,386.927,9.36,10.748,16.76,0.124
7,LogicalNot,AI_VECTOR_CORE,265,380.17,1.22,1.435,2.12,0.122
7,LogicalAnd,AI_VECTOR_CORE,68,196.103,1.48,2.884,3.86,0.063
7,Tril,AI_VECTOR_CORE,64,162.744,2.16,2.543,3.02,0.052
7,OnesLike,AI_VECTOR_CORE,67,106.423,1.36,1.588,2,0.034
7,Cumsum,AI_CPU,1,90.982,90.982,90.982,90.982,0.029
7,GatherV2,AI_VECTOR_CORE,4,33.561,3.2,8.39,10.34,0.011
7,MaskedFill,AI_VECTOR_CORE,4,26.841,3.24,6.71,16.92,0.009
7,GreaterEqual,AI_VECTOR_CORE,8,21.582,2.4,2.698,2.98,0.007
7,ReduceAny,MIX_AIV,11,18.52,1.2,1.684,3.2,0.006
7,ReduceMax,MIX_AIV,9,16.82,1.46,1.868,2.16,0.005
7,ZerosLike,AI_VECTOR_CORE,9,14.32,1.44,1.591,1.8,0.005
7,Sub,AI_VECTOR_CORE,5,12.76,2.28,2.552,2.92,0.004
7,IndexPutV2,AI_VECTOR_CORE,4,9.38,2.24,2.345,2.56,0.003
7,Cos,AI_VECTOR_CORE,4,8.84,2.06,2.21,2.56,0.003
7,Sin,AI_VECTOR_CORE,4,8.54,2,2.135,2.4,0.003
7,BroadcastTo,AI_VECTOR_CORE,5,7.32,1.4,1.464,1.58,0.002
7,SelectV2,AI_VECTOR_CORE,3,7.04,2.28,2.346,2.46,0.002
7,ReduceSum,MIX_AIV,3,6.94,1.94,2.313,2.96,0.002
7,LessEqual,AI_VECTOR_CORE,2,5.22,2.4,2.61,2.82,0.002
7,ClipByValueV2,AI_VECTOR_CORE,1,5.14,5.14,5.14,5.14,0.002
7,Fill,AI_VECTOR_CORE,2,3.54,1.38,1.77,2.16,0.001
7,ArgMaxWithValue,AI_VECTOR_CORE,1,2.46,2.46,2.46,2.46,0.001
