Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
7,N/A,PROFILING_ENABLE,48,5,0.020,1789112272523615.312	,1789112272523615.332	
7,Fill_41dadce325b0f810d03359af2a38990b_high_performance_223000000,AI_VECTOR_CORE,47,35522,2.160,1789112272533231.424	,1789112272533233.584	
7,ZerosLike_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,35523,1.580,1789112272533314.946	,1789112272533316.526	
7,N/A,MEMCPY_ASYNC,47,35524,0.760,1789112272533508.270	,1789112272533509.030	
7,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,35525,1.380,1789112272533628.072	,1789112272533629.452	
7,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,35526,1.340,1789112272533659.533	,1789112272533660.873	
7,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,35527,1.460,1789112272533661.973	,1789112272533663.433	
7,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,35528,1.620,1789112272533663.933	,1789112272533665.553	
7,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,35529,1.580,1789112272533754.055	,1789112272533755.635	
7,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,35530,2.960,1789112272533811.936	,1789112272533814.896	
7,LessEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_210000000,AI_VECTOR_CORE,47,35531,2.820,1789112272533840.297	,1789112272533843.117	
7,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_1000500,MIX_AIV,47,35532,1.980,1789112272533869.717	,1789112272533871.697	
7,Range_a32d70ed63082227463347a44bd5a08e_high_performance__kernel0,AI_VECTOR_CORE,47,35533,9.800,1789112272534058.381	,1789112272534068.181	
7,LogicalNot_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,35534,1.660,1789112272534118.482	,1789112272534120.142	
7,N/A,MEMCPY_ASYNC,47,35535,0.700,1789112272534177.723	,1789112272534178.423	
7,MaskedFill,AI_CPU,47,35536,116.362,1789112272534246.645	,1789112272534363.007	
7,ArgMaxWithValue_65b8831ee054f9f32f9460360bd29bf1_high_performance_5,AI_VECTOR_CORE,47,35537,2.460,1789112272534363.047	,1789112272534365.507	
7,Cast_e87590d11ccda8b259ab6b1ea7212319_high_performance_210000000,AI_VECTOR_CORE,47,35538,1.380,1789112272534365.527	,1789112272534366.907	
7,Less_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_210000000,AI_VECTOR_CORE,47,35539,3.020,1789112272534366.927	,1789112272534369.947	
7,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_1000500,MIX_AIV,47,35540,1.200,1789112272534371.367	,1789112272534372.567	
7,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,35541,1.200,1789112272534471.709	,1789112272534472.909	
7,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,35542,2.040,1789112272534504.810	,1789112272534506.850	
7,ReduceMax_50ece6b17b86ccdf70cfb9e03e3196c5_high_performance_1000500,MIX_AIV,47,35543,1.620,1789112272534542.931	,1789112272534544.551	
7,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,35544,1.440,1789112272534816.936	,1789112272534818.376	
7,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,35545,1.940,1789112272534853.637	,1789112272534855.577	
7,LessEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_210000000,AI_VECTOR_CORE,47,35546,2.400,1789112272534885.897	,1789112272534888.297	
7,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_1000500,MIX_AIV,47,35547,1.300,1789112272534898.298	,1789112272534899.598	
7,ReduceMax_50ece6b17b86ccdf70cfb9e03e3196c5_high_performance_1000500,MIX_AIV,47,35548,1.460,1789112272534992.920	,1789112272534994.380	
7,Range_a32d70ed63082227463347a44bd5a08e_high_performance__kernel0,AI_VECTOR_CORE,47,35549,4.480,1789112272535072.221	,1789112272535076.701	
7,ZerosLike_1d2fd313763487259859439d7e9b41cf_high_performance_210000000,AI_VECTOR_CORE,47,35550,1.440,1789112272535118.702	,1789112272535120.142	
7,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,35551,1.180,1789112272535150.003	,1789112272535151.183	
7,Cumsum,AI_CPU,47,35552,90.982,1789112272535250.845	,1789112272535341.827	
7,Sub_41dadce325b0f810d03359af2a38990b_high_performance_223000000,AI_VECTOR_CORE,47,35553,2.920,1789112272535341.847	,1789112272535344.767	
7,ClipByValueV2_a32d70ed63082227463347a44bd5a08e_high_performance_220000000,AI_VECTOR_CORE,47,35554,5.140,1789112272535345.487	,1789112272535350.627	
7,Less_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,35555,2.680,1789112272535359.367	,1789112272535362.047	
7,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_50000400,MIX_AIV,47,35556,3.200,1789112272535390.967	,1789112272535394.168	
7,GreaterEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,35557,2.980,1789112272535494.290	,1789112272535497.270	
7,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_50000400,MIX_AIV,47,35558,2.400,1789112272535498.730	,1789112272535501.130	
7,GreaterEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,35559,2.500,1789112272535586.291	,1789112272535588.791	
7,Less_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,35560,2.300,1789112272535606.792	,1789112272535609.092	
7,LogicalAnd_91d2a3cdd75d915a368582ec5f440af1_high_performance_210000000,AI_VECTOR_CORE,47,35561,1.560,1789112272535639.752	,1789112272535641.312	
7,Sub_41dadce325b0f810d03359af2a38990b_high_performance_223000000,AI_VECTOR_CORE,47,35562,2.280,1789112272535671.893	,1789112272535674.173	
7,LogicalNot_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,35563,1.260,1789112272535704.254	,1789112272535705.514	
7,N/A,MEMCPY_ASYNC,47,35564,0.780,1789112272535755.095	,1789112272535755.875	
7,MaskedFill,AI_CPU,47,35565,58.601,1789112272535791.996	,1789112272535850.597	
7,GatherV2_7869a97190b9b4d296d9414a005b954b_high_precision_900015010,AI_VECTOR_CORE,47,35566,3.200,1789112272535850.637	,1789112272535853.837	
