Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
7,allreduceAicpuKernel,AI_CPU,533,110637.391,163.023,207.575,601.432,29.535
7,IndexPut,AI_CPU,512,83706.511,134.683,163.489,308.266,22.346
7,MatMulV2,AI_CORE,1796,40436.825,9.66,22.515,172.203,10.795
7,Index,AI_CPU,128,26772.155,169.764,209.157,426.429,7.147
7,Mul,AI_VECTOR_CORE,3340,16842.896,1.38,5.043,14.281,4.496
7,Index,AI_VECTOR_CORE,1481,12419.279,6.72,8.386,17,3.315
7,Pows,AI_VECTOR_CORE,1028,9916.104,1.64,9.646,21.041,2.647
7,FlashAttentionScore,MIX_AIC,256,7931.278,27.481,30.982,41.061,2.117
7,Slice,AI_VECTOR_CORE,2176,7767.535,1.36,3.57,6.84,2.074
7,ReduceMean,MIX_AIV,1028,7590.815,1.78,7.384,13.841,2.026
7,Cast,AI_VECTOR_CORE,2211,7526.089,1.08,3.404,15.42,2.009
7,IndexCheck,AI_VECTOR_CORE,2125,7101.969,2.08,3.342,7.48,1.896
7,MemSet,AI_VECTOR_CORE,868,6389.547,5.34,7.361,20.26,1.706
7,Add,AI_VECTOR_CORE,2055,5302.53,1.14,2.58,11.64,1.416
7,NonZero,MIX_AIV,832,4183.442,4.38,5.028,10.1,1.117
7,Range,AI_VECTOR_CORE,386,3819.237,9.16,9.894,16.34,1.02
7,broadcastAicpuKernel,AI_CPU,20,3012.46,107.962,150.623,331.667,0.804
7,Transpose,AI_VECTOR_CORE,128,2241.285,14.82,17.51,25.161,0.598
7,ConcatD,AI_VECTOR_CORE,520,2191.981,3.86,4.215,15.821,0.585
7,Less,AI_VECTOR_CORE,205,1569.351,2.14,7.655,10.32,0.419
7,Rsqrt,AI_VECTOR_CORE,1028,1275.463,1.02,1.241,1.76,0.34
7,Swish,AI_VECTOR_CORE,256,1076.084,2.66,4.203,8.34,0.287
7,Neg,AI_VECTOR_CORE,512,906.099,1.08,1.77,4.48,0.242
7,allgatherAicpuKernel,AI_CPU,4,741.615,164.683,185.404,205.424,0.198
7,AsStrided,AI_VECTOR_CORE,128,622.335,4.38,4.862,6.4,0.166
7,UniqueWithCountsAndSorting,AI_CPU,4,594.752,131.543,148.688,192.844,0.159
7,PadV3,MIX_AIV,36,402.208,9.4,11.172,18.22,0.107
7,LogicalNot,AI_VECTOR_CORE,265,384.728,1.22,1.452,1.78,0.103
7,MaskedFill,AI_CPU,5,316.366,46.221,63.273,100.662,0.084
7,LogicalAnd,AI_VECTOR_CORE,68,212.225,1.46,3.121,4.38,0.057
7,Tril,AI_VECTOR_CORE,64,156.623,1.92,2.447,2.96,0.042
7,BroadcastTo,AI_VECTOR_CORE,69,112.982,1.38,1.637,2.02,0.03
7,OnesLike,AI_VECTOR_CORE,68,107.403,1.26,1.579,1.94,0.029
7,MaskedFill,AI_VECTOR_CORE,4,55.001,12.78,13.75,14.72,0.015
7,Cumsum,AI_CPU,1,52.181,52.181,52.181,52.181,0.014
7,ReduceAny,MIX_AIV,19,45.061,1.92,2.372,3.42,0.012
7,ZerosLike,AI_VECTOR_CORE,21,32.601,1.36,1.552,1.88,0.009
7,GreaterEqual,AI_VECTOR_CORE,12,30.481,2.3,2.54,3.02,0.008
7,ReduceMax,MIX_AIV,9,21.401,1.88,2.378,2.72,0.006
7,GatherV2,AI_VECTOR_CORE,4,16.341,2.8,4.085,7.4,0.004
7,Sub,AI_VECTOR_CORE,5,14.8,2.48,2.96,3.4,0.004
7,IndexPutV2,AI_VECTOR_CORE,4,12.06,2.82,3.015,3.18,0.003
7,Cos,AI_VECTOR_CORE,4,9.981,2.22,2.495,3.12,0.003
7,Sin,AI_VECTOR_CORE,4,9.56,2.2,2.39,2.92,0.003
7,Fill,AI_VECTOR_CORE,5,7.44,1.24,1.488,2.08,0.002
7,SelectV2,AI_VECTOR_CORE,3,6.62,1.98,2.206,2.42,0.002
7,ReduceSum,MIX_AIV,2,6.02,2.84,3.01,3.18,0.002
7,LessEqual,AI_VECTOR_CORE,2,5.32,2.48,2.66,2.84,0.001
7,ClipByValueV2,AI_VECTOR_CORE,1,4.58,4.58,4.58,4.58,0.001
7,ArgMaxWithValue,AI_VECTOR_CORE,1,2.48,2.48,2.48,2.48,0.001
