Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::empty,";
;
;
;
;
",,20.67,50.37,0,0,0,0
empty_tensor,,,29.7,29.7,0,0,0,0
c10d::barrier,"1;
;
;
;
",,74.76,158.14,0,1147.103,0,0
aten::ones,";
;
;
;
",,49.09,66.86,0,1.26,0,0
empty_tensor,,,3.86,3.86,0,0,0,0
aclnnInplaceOne,,,13.91,13.91,1.26,1.26,0,0
record_event,,,3.93,3.93,0.02,0.02,0,0
wait_event,,,2.52,2.52,0.02,0.02,0,0
HcclAllreduce,1,,3.89,5.62,0,1145.763,0,0
HcclAllreduce,,,1.73,1.73,1145.763,1145.763,0,0
record_event,,,2.39,2.39,0.02,0.02,0,0
record_event,,,2.06,2.06,0.02,0.02,0,0
wait_event,,,2.13,2.13,262.14525,262.14525,0,0
destroy_event,,,6.68,6.68,0,0,0,0
aten::empty,";
;
;
;
;
",,16.75,16.75,0,0,0,0
aten::to,"3;
;
;
;
;
",,7.01,136.39,0,0,0,0
aten::_to_copy,"3;
;
;
;
;
;
",,17.54,129.38,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,37.6,45.54,0,0,0,0
empty_tensor,,,7.94,7.94,0,0,0,0
aten::copy_,"3;
3;
",,66.3,66.3,0,0,0,0
aten::lift_fresh,3,,16.05,16.05,0,0,0,0
aten::detach_,3,,1.6,1.6,0,0,0,0
c10d::broadcast_,";
;
;
;
;
",,45.41,67.95,0,532.6305,0,0
record_event,,,8.29,8.29,0.0,0.0,0,0
wait_event,,,4.3,4.3,2.52,2.52,0,0
HcclBroadcast,3,,3.33,4.79,0,530.0705,0,0
HcclBroadcast,,,1.46,1.46,530.0705,530.0705,0,0
record_event,,,3.28,3.28,0.02,0.02,0,0
record_event,,,1.88,1.88,0.02,0.02,0,0
wait_event,,,2.18,2.18,83.4615,83.4615,0,0
destroy_event,,,1.42,1.42,0,0,0,0
aten::to,"3;
;
;
;
;
;
;
",,6.12,356.81,0,0,0,0
aten::_to_copy,"3;
;
;
;
;
;
",,6.11,350.69,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,9.83,9.83,0,0,0,0
aten::copy_,"3;
3;
",,334.75,334.75,0,0,0,0
aten::resolve_conj,3,,2.42,2.42,0,0,0,0
aten::resolve_neg,3,,0.94,0.94,0,0,0,0
minigpt::decode_phase,,,48.89,1828.61,0,2028.21975,0,0
minigpt::decode_control,,,358.28,1779.72,0,2028.21975,0,0
aten::zeros,";
;
;
;
",,11.09,66.81,0,1.44,0,0
empty_tensor,,,13.6,13.6,0,0,0,0
aten::zero_,3,,33.65,42.12,0,1.44,0,0
aclnnInplaceZero,,,8.47,8.47,1.44,1.44,0,0
c10d::broadcast_,";
;
;
;
;
",,42.15,63.16,0,362.96675,0,0
record_event,,,6.99,6.99,0.0,0.0,0,0
wait_event,,,3.48,3.48,0.02,0.02,0,0
HcclBroadcast,3,,3.24,4.89,0,362.90675,0,0
HcclBroadcast,,,1.65,1.65,362.90675,362.90675,0,0
record_event,,,3.3,3.3,0.02,0.02,0,0
record_event,,,2.35,2.35,0.02,0.02,0,0
wait_event,,,2.72,2.72,34.98075,34.98075,0,0
destroy_event,,,1.57,1.57,0,0,0,0
aten::to,"3;
;
;
;
;
;
;
",,4.21,226.33,0,0,0,0
aten::_to_copy,"3;
;
;
;
;
;
",,6.86,222.12,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,6.89,6.89,0,0,0,0
aten::copy_,"3;
3;
",,208.37,208.37,0,0,0,0
aten::resolve_conj,3,,1.49,1.49,0,0,0,0
aten::resolve_neg,3,,0.44,0.44,0,0,0,0
aten::empty,";
;
;
;
;
",,5.95,5.95,0,0,0,0
aten::to,"1;
;
;
;
;
",,2.24,49.55,0,0,0,0
aten::_to_copy,"1;
;
;
;
;
;
",,4.82,47.31,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,10.87,15.3,0,0,0,0
empty_tensor,,,4.43,4.43,0,0,0,0
aten::copy_,"1;
1;
",,27.19,27.19,0,0,0,0
aten::lift_fresh,1,,2.16,2.16,0,0,0,0
aten::detach_,1,,1.44,1.44,0,0,0,0
c10d::allreduce_,";
;
;
;
;
",,35.6,59.08,0,735.83475,0,0
record_event,,,8.8,8.8,0.02,0.02,0,0
wait_event,,,4.1,4.1,3.54,3.54,0,0
HcclAllreduce,1,,3.01,4.78,0,732.2347500000001,0,0
HcclAllreduce,,,1.77,1.77,732.2347500000001,732.2347500000001,0,0
record_event,,,3.33,3.33,0.02,0.02,0,0
record_event,,,2.47,2.47,0.02,0.02,0,0
wait_event,,,2.67,2.67,376.0475,376.0475,0,0
destroy_event,,,1.58,1.58,0,0,0,0
aten::item,1,,4.53,530.86,0,0,0,0
aten::_local_scalar_dense,1,,526.33,526.33,0,0,0,0
aten::zeros,";
;
;
;
",,6.2,39.68,0,0,0,0
empty_tensor,,,4.56,4.56,0,0,0,0
aten::zero_,"0,3",,22.94,28.92,0,0,0,0
aclnnInplaceZero,,,5.98,5.98,0,0,0,0
aten::to,"0,3;
;
;
;
;
;
;
",,3.54,15.19,0,0,0,0
aten::_to_copy,"0,3;
;
;
;
;
;
",,5.47,11.65,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,3.78,3.78,0,0,0,0
aten::copy_,"0,3;
0,3;
",,2.4,2.4,0,0,0,0
aten::resolve_conj,"0,3",,0.77,0.77,0,0,0,0
aten::resolve_neg,"0,3",,0.96,0.96,0,0,0,0
aten::empty,";
;
;
;
;
",,5.31,5.31,0,0,0,0
aten::to,"1;
;
;
;
;
",,1.74,45.69,0,0,0,0
aten::_to_copy,"1;
;
;
;
;
;
",,3.99,43.95,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,7.93,10.01,0,0,0,0
empty_tensor,,,2.08,2.08,0,0,0,0
aten::copy_,"1;
1;
",,29.95,29.95,0,0,0,0
aten::lift_fresh,1,,1.34,1.34,0,0,0,0
aten::detach_,1,,0.66,0.66,0,0,0,0
c10d::allreduce_,";
;
;
;
;
",,31.06,50.59,0,426.00825,0,0
record_event,,,7.06,7.06,0.0,0.0,0,0
wait_event,,,3.31,3.31,9.26025,9.26025,0,0
