Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
4,allreduceAicpuKernel,AI_CPU,516,104426.927,171.304,202.378,419.168,33.616
4,IndexPut,AI_CPU,512,69985.943,101.422,136.691,220.765,22.529
4,MatMulV2,AI_CORE,1796,40391.97,9.68,22.49,164.803,13.003
4,Index,AI_CPU,128,15231.646,110.262,118.997,210.285,4.903
4,Index,AI_VECTOR_CORE,1476,12208.547,6.72,8.271,16.74,3.93
4,Mul,AI_VECTOR_CORE,3340,11340.107,1.12,3.395,16.7,3.651
4,FlashAttentionScore,MIX_AIC,256,7201.585,24.161,28.131,37.261,2.318
4,MemSet,AI_VECTOR_CORE,868,6412.388,5.38,7.388,19.5,2.064
4,Pows,AI_VECTOR_CORE,1028,5548.711,1.46,5.398,14.981,1.786
4,IndexCheck,AI_VECTOR_CORE,2120,5090.796,1.88,2.401,4.04,1.639
4,ReduceMean,MIX_AIV,1028,4825.271,2.52,4.694,8.12,1.553
4,Add,AI_VECTOR_CORE,2055,3920.678,1.18,1.908,9.2,1.262
4,Cast,AI_VECTOR_CORE,2078,3911.778,1,1.882,8.52,1.259
4,Slice,AI_VECTOR_CORE,1408,3365.371,1.88,2.39,3.44,1.083
4,NonZero,MIX_AIV,832,2705.214,2.66,3.251,6.1,0.871
4,Range,AI_VECTOR_CORE,390,2630.393,4.44,6.745,10.64,0.847
4,Transpose,AI_VECTOR_CORE,128,2259.604,13.741,17.653,21.841,0.727
4,ConcatD,AI_VECTOR_CORE,520,2138.741,3.54,4.113,15.62,0.688
4,Rsqrt,AI_VECTOR_CORE,1028,1315.13,1.1,1.279,1.88,0.423
4,allgatherAicpuKernel,AI_CPU,4,875.778,173.924,218.944,280.726,0.282
4,Neg,AI_VECTOR_CORE,512,724.417,1.18,1.415,2.08,0.233
4,broadcastAicpuKernel,AI_CPU,4,640.333,119.043,160.083,227.225,0.206
4,Swish,AI_VECTOR_CORE,256,588.931,1.48,2.301,5.14,0.19
4,AsStrided,AI_VECTOR_CORE,128,513.734,3.38,4.014,5.6,0.165
4,Less,AI_VECTOR_CORE,201,505.21,2.14,2.513,3.2,0.163
4,LogicalNot,AI_VECTOR_CORE,265,380.068,1.22,1.434,1.8,0.122
4,MaskedFill,AI_CPU,5,373.227,63.341,74.645,91.862,0.12
4,PadV3,MIX_AIV,36,363.927,8.38,10.109,18.761,0.117
4,LogicalAnd,AI_VECTOR_CORE,68,187.024,1.4,2.75,3.68,0.06
4,Tril,AI_VECTOR_CORE,64,166.823,2.2,2.607,3.24,0.054
4,OnesLike,AI_VECTOR_CORE,67,107.461,1.36,1.604,1.92,0.035
4,Cumsum,AI_CPU,1,98.002,98.002,98.002,98.002,0.032
4,GatherV2,AI_VECTOR_CORE,4,29.801,3.48,7.45,8.9,0.01
4,MaskedFill,AI_VECTOR_CORE,4,29.081,3.5,7.27,17.761,0.009
4,GreaterEqual,AI_VECTOR_CORE,8,21.221,2.34,2.653,2.96,0.007
4,ReduceAny,MIX_AIV,11,18.82,1.16,1.711,3.2,0.006
4,ReduceMax,MIX_AIV,9,17.421,1.42,1.936,2.26,0.006
4,ZerosLike,AI_VECTOR_CORE,9,15.36,1.42,1.707,2.02,0.005
4,Sub,AI_VECTOR_CORE,5,12.92,2.36,2.584,2.94,0.004
4,IndexPutV2,AI_VECTOR_CORE,4,9.7,2.32,2.425,2.5,0.003
4,Cos,AI_VECTOR_CORE,4,8.76,2.04,2.19,2.54,0.003
4,Sin,AI_VECTOR_CORE,4,8.62,2.02,2.155,2.3,0.003
4,BroadcastTo,AI_VECTOR_CORE,5,7.4,1.34,1.48,1.6,0.002
4,ReduceSum,MIX_AIV,3,7.28,2.14,2.426,2.86,0.002
4,SelectV2,AI_VECTOR_CORE,3,6.94,2.24,2.313,2.38,0.002
4,LessEqual,AI_VECTOR_CORE,2,5.02,2.32,2.51,2.7,0.002
4,ClipByValueV2,AI_VECTOR_CORE,1,4.88,4.88,4.88,4.88,0.002
4,Fill,AI_VECTOR_CORE,2,3.32,1.36,1.66,1.96,0.001
4,ArgMaxWithValue,AI_VECTOR_CORE,1,2.26,2.26,2.26,2.26,0.001
