Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,BroadcastTo_Tiling,77.94,4,19.485,15.71,27.04,19.692
host,acl,IndexCheck_Tiling,3996.06,1288,3.103,0.12,26.49,10.633
host,acl,IndexPutV2_Tiling,37.76,4,9.44,8.61,11.02,0.941
host,acl,NonZero_Tiling,3573.57,1664,2.148,0.19,31.51,4.913
host,communication,Notify_Record,12656.42,524,24.153,19.83,92.36,38.789
host,communication,Notify_Wait,8396.26,524,16.023,12.74,313.03,174.255
host,acl,Slice_Tiling,2298.9,512,4.49,1.83,29.52,36.111
host,acl,aclmdlRICaptureGetInfo,1496.73,5504,0.272,0.1,4.06,0.04
host,acl,aclnnAdd,9036.97,1027,8.799,5.74,41.38,4.302
host,acl,aclnnAdds,8345.01,1028,8.118,5.34,49.43,7.494
host,acl,aclnnAny,131.17,11,11.925,8.65,25.81,21.785
host,acl,aclnnArange,3661.62,390,9.389,6.53,47.47,7.144
host,acl,aclnnBitwiseAndTensor,571.03,68,8.397,7.26,13.41,1.016
host,acl,aclnnBitwiseNot,100.99,9,11.221,7.72,31.3,52.158
host,acl,aclnnCat,6131.2,520,11.791,5.86,38.14,12.627
host,acl,aclnnClampMin,14.69,1,14.69,14.69,14.69,0
host,acl,aclnnConstantPadNd,503.14,36,13.976,10.57,26.36,8.418
host,acl,aclnnCos,34.26,4,8.565,7.32,10.16,1.263
host,acl,aclnnCumsum,25.86,1,25.86,25.86,25.86,0
host,acl,aclnnCumsumGetWorkspaceSize,32.76,1,32.76,32.76,32.76,0
host,acl,aclnnEmbedding,46.38,4,11.595,9.47,14.05,3.897
host,acl,aclnnFlashAttentionScore,4169.2,256,16.286,12.26,70.72,23.618
host,acl,aclnnGeScalar,80.24,8,10.03,8.8,12.07,0.901
host,acl,aclnnIndex,35003.07,1604,21.822,9.57,159.24,543.403
host,acl,aclnnIndexGetWorkspaceSize,6660.86,128,52.038,41.75,142.93,133.113
host,acl,aclnnIndexPutImpl,16373.01,516,31.731,21.85,108.37,78.124
host,acl,aclnnIndexPutImplGetWorkspaceSize,16413.89,516,31.81,22.93,83.13,46.053
host,acl,aclnnInplaceCopy,17032.36,2185,7.795,4.59,102.43,9.929
host,acl,aclnnInplaceCopyGetWorkspaceSize,388.15,45,8.626,4.5,34.57,40.943
host,acl,aclnnInplaceFillScalar,100.94,2,50.47,21.91,79.03,815.674
host,acl,aclnnInplaceMaskedFillScalar,166.15,9,18.461,8.14,33.23,71.91
host,acl,aclnnInplaceMaskedFillScalarGetWorkspaceSize,77.79,5,15.558,11.95,21.22,11.242
host,acl,aclnnInplaceOne,520.68,67,7.771,5.7,13.37,1.781
host,acl,aclnnInplaceZero,95.63,9,10.626,8.2,21.74,15.864
host,acl,aclnnLeScalar,26.84,2,13.42,7.96,18.88,29.812
host,acl,aclnnLogicalNot,2043.54,256,7.983,6.03,14.64,1.195
host,acl,aclnnLtScalar,89.73,9,9.97,8.13,13.74,2.679
host,acl,aclnnLtTensor,1662.79,192,8.66,7.26,17.96,1.388
host,acl,aclnnMatmul,15854.15,1796,8.827,5.45,44.61,4.922
host,acl,aclnnMax,105.73,9,11.748,9.63,14.54,1.892
host,acl,aclnnMaxDim,22.66,1,22.66,22.66,22.66,0
host,acl,aclnnMean,11008.06,1028,10.708,7.27,41.65,5.372
host,acl,aclnnMul,26472.51,3340,7.926,5.1,35.65,4.42
host,acl,aclnnNeg,5867.43,512,11.46,6.56,42.21,13.524
host,acl,aclnnNonzero,44425.34,64,694.146,89.87,2777.29,152972.034
host,acl,aclnnNonzeroGetWorkspaceSize,1836.3,64,28.692,25.61,91.16,66.044
host,acl,aclnnNonzeroV2,165638.82,768,215.676,60.51,2855.52,92066.437
host,acl,aclnnNonzeroV2GetWorkspaceSize,15110.94,768,19.676,12.78,57.68,41.746
host,acl,aclnnPowTensorScalar,8089.64,1028,7.869,4.73,26.85,3.849
host,acl,aclnnReduceSum,49.3,3,16.433,10.65,27.79,64.494
host,acl,aclnnRsqrt,6919.77,1028,6.731,4.48,39.75,3.431
host,acl,aclnnSWhere,31.65,3,10.55,8.53,13.54,4.654
host,acl,aclnnSilu,1969.33,256,7.693,5.65,14.14,1.826
host,acl,aclnnSin,35.57,4,8.893,7.83,10.93,1.469
host,acl,aclnnSubs,54.93,5,10.986,9.2,15.12,4.873
host,acl,aclnnTril,466.88,64,7.295,5.28,12.16,1.162
host,acl,aclrtCreateEventExWithFlag,2348.49,1304,1.801,0.6,21.22,1.154
host,acl,aclrtCtxSetSysParamOpt,16405.64,36246,0.453,0.17,41.37,0.12
host,acl,aclrtDestroyEvent,1630.46,1350,1.208,0.5,122.94,14.563
host,acl,aclrtFree,32.04,4,8.01,6.95,9.43,0.81
host,acl,aclrtGetCurrentContext,199.34,524,0.38,0.28,1.61,0.008
host,acl,aclrtGetDeviceCount,4.95,2,2.475,1.51,3.44,0.931
host,acl,aclrtGetHardwareSyncAddr,1003.19,2175,0.461,0.24,29.54,0.414
host,acl,aclrtGetResInCurrentThread,1019.15,3054,0.334,0.11,3,0.064
host,acl,aclrtGetStreamAttribute,5004,19171,0.261,0.17,32.17,0.058
host,acl,aclrtLaunchKernelWithHostArgs,117927.52,23197,5.084,2.04,62.94,4.266
host,acl,aclrtMallocWithCfg,82.67,4,20.667,14.67,25.99,16.787
host,acl,aclrtMemcpy,17520.35,857,20.444,14.25,123.82,46.175
host,acl,aclrtMemcpyAsync,276.15,45,6.137,2.94,15.46,6.525
host,acl,aclrtQueryEventStatus,256.74,570,0.45,0.25,1.98,0.014
host,acl,aclrtRecordEvent,11417.89,1828,6.246,2.8,41.7,5.367
host,acl,aclrtRecordNotify,5213.52,1048,4.975,3.55,30.58,2.259
host,acl,aclrtStreamGetId,313.96,1048,0.3,0.21,2.8,0.011
host,acl,aclrtStreamWaitEvent,7078.2,1304,5.428,4.29,36.23,2.148
host,acl,aclrtSynchronizeDeviceWithTimeout,2312.03,6,385.338,15.97,813.27,73930.754
host,acl,aclrtSynchronizeStream,159410.29,833,191.369,6.76,2768.2,108462.797
host,acl,aclrtSynchronizeStreamWithTimeout,7792.73,856,9.104,1.46,1962.47,9332.825
host,acl,aclrtWaitAndResetNotify,5823.14,1572,3.704,1.06,56.35,4.982
host,acl,hcom_allGather_,523.42,4,130.855,129.46,132.2,0.959
host,acl,hcom_allReduce_,69755.72,516,135.186,107.93,845.29,1978.982
host,acl,hcom_broadcast_,653.71,4,163.428,149.27,174,107.785
host,node,launch,400087.36,23721,16.866,2.5,2807.76,5824.052
