Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
1,MatMulV2,AI_CORE,1796,112878.526,7.18,62.85,598.672,26.553
1,allreduceAicpuKernel,AI_CPU,516,101648.23,151.323,196.993,548.091,23.911
1,IndexPut,AI_CPU,512,80224.685,126.143,156.689,230.605,18.872
1,Index,AI_CPU,128,27250.885,172.564,212.898,459.049,6.41
1,FlashAttentionScore,MIX_AIC,256,17301.847,61.182,67.585,82.522,4.07
1,Mul,AI_VECTOR_CORE,3340,14731.058,1.46,4.41,15.82,3.465
1,Index,AI_VECTOR_CORE,1476,12135.427,6.74,8.222,15.5,2.855
1,Pows,AI_VECTOR_CORE,1028,7098.819,1.68,6.905,14.72,1.67
1,ReduceMean,MIX_AIV,1028,6255.425,1.84,6.085,11.08,1.471
1,MemSet,AI_VECTOR_CORE,844,6198.442,5.44,7.344,17.54,1.458
1,IndexCheck,AI_VECTOR_CORE,2120,5096.799,1.86,2.404,4.08,1.199
1,Transpose,AI_VECTOR_CORE,320,5073.898,12.46,15.856,24.921,1.194
1,Slice,AI_VECTOR_CORE,2048,4592.396,1.34,2.242,3.44,1.08
1,Cast,AI_VECTOR_CORE,2078,4284.851,1.06,2.062,5.64,1.008
1,Add,AI_VECTOR_CORE,2055,4076.896,1.14,1.984,8.02,0.959
1,Range,AI_VECTOR_CORE,390,3150.208,3.94,8.077,12.12,0.741
1,NonZero,MIX_AIV,832,2838.516,2.76,3.412,6.34,0.668
1,ConcatD,AI_VECTOR_CORE,520,2206.986,3.82,4.244,18.221,0.519
1,Rsqrt,AI_VECTOR_CORE,1028,1291.006,1.1,1.256,1.92,0.304
1,Swish,AI_VECTOR_CORE,256,1087.683,2.86,4.249,8.16,0.256
1,AsStrided,AI_VECTOR_CORE,256,1059.104,3.16,4.137,6.14,0.249
1,Neg,AI_VECTOR_CORE,512,905.497,1.18,1.769,3.54,0.213
1,broadcastAicpuKernel,AI_CPU,4,792.776,159.643,198.194,226.805,0.186
1,allgatherAicpuKernel,AI_CPU,4,639.913,149.863,159.978,177.544,0.151
1,Less,AI_VECTOR_CORE,201,553.25,2.32,2.752,3.3,0.13
1,MaskedFill,AI_CPU,5,409.008,61.021,81.802,109.422,0.096
1,LogicalNot,AI_VECTOR_CORE,265,396.168,1.26,1.495,2.06,0.093
1,LogicalAnd,AI_VECTOR_CORE,68,212.786,1.46,3.129,3.6,0.05
1,Tril,AI_VECTOR_CORE,64,179.104,2.54,2.798,3.06,0.042
1,PadV3,MIX_AIV,12,156.363,9.6,13.03,17.98,0.037
1,OnesLike,AI_VECTOR_CORE,67,110.483,1.54,1.649,1.82,0.026
1,Cumsum,AI_CPU,1,62.181,62.181,62.181,62.181,0.015
1,GatherV2,AI_VECTOR_CORE,4,36.541,3.56,9.135,11.7,0.009
1,MaskedFill,AI_VECTOR_CORE,4,25.26,3.16,6.315,14.88,0.006
1,GreaterEqual,AI_VECTOR_CORE,8,21.961,2.36,2.745,3.36,0.005
1,ReduceAny,MIX_AIV,11,17.401,1.16,1.582,2.94,0.004
1,ReduceMax,MIX_AIV,9,16.78,1.44,1.864,2.18,0.004
1,ZerosLike,AI_VECTOR_CORE,9,15.02,1.48,1.668,1.82,0.004
1,Sub,AI_VECTOR_CORE,5,12.76,2.38,2.552,2.86,0.003
1,IndexPutV2,AI_VECTOR_CORE,4,9.161,2.24,2.29,2.34,0.002
1,Cos,AI_VECTOR_CORE,4,8.58,1.98,2.145,2.46,0.002
1,Sin,AI_VECTOR_CORE,4,8.52,2,2.13,2.44,0.002
1,BroadcastTo,AI_VECTOR_CORE,5,7.64,1.42,1.528,1.84,0.002
1,SelectV2,AI_VECTOR_CORE,3,7.14,2.28,2.38,2.44,0.002
1,ReduceSum,MIX_AIV,3,6.9,2.08,2.3,2.58,0.002
1,ClipByValueV2,AI_VECTOR_CORE,1,5.4,5.4,5.4,5.4,0.001
1,LessEqual,AI_VECTOR_CORE,2,4.92,2.3,2.46,2.62,0.001
1,Fill,AI_VECTOR_CORE,2,3.9,1.7,1.95,2.2,0.001
1,ArgMaxWithValue,AI_VECTOR_CORE,1,2.42,2.42,2.42,2.42,0.001
