Device_id,Step,Computing,Communication(Not Overlapped),Overlapped,Communication,Free,Stage,Bubble,Communication(Not Overlapped and Exclude Receive),Preparing
1,0,110488.68900000023,135164.48800000007,0.0,135164.48800000007,43005.48999999798,288658.75,0,135164.48800000007,1745.25
1,1,70521.54200000016,194185.00500000006,0.0,194185.00500000006,73750.09599999712,338456.75,0,194185.00500000006,281.5
1,2,70617.3890000003,86035.65499999994,0.0,86035.65499999994,97072.06500000045,253725.0,0,86035.65499999994,186.0
1,3,70398.43500000008,18716.399999999994,0.0,18716.399999999994,167327.8489999973,256442.75,0,18716.399999999994,188.0
