Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PROFILING_ENABLE,48,5,0.000,1789111937682774.559	,1789111937682774.559	
1,Fill_41dadce325b0f810d03359af2a38990b_high_performance_223000000,AI_VECTOR_CORE,47,451,2.200,1789111937692722.618	,1789111937692724.818	
1,ZerosLike_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,452,1.720,1789111937692767.419	,1789111937692769.139	
1,N/A,MEMCPY_ASYNC,47,453,0.740,1789111937693307.669	,1789111937693308.409	
1,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,454,1.700,1789111937693384.291	,1789111937693385.991	
1,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,455,1.320,1789111937693427.592	,1789111937693428.912	
1,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,456,1.440,1789111937693450.832	,1789111937693452.272	
1,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,457,1.580,1789111937693465.373	,1789111937693466.953	
1,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,458,1.320,1789111937693629.396	,1789111937693630.716	
1,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,459,2.580,1789111937693705.737	,1789111937693708.317	
1,LessEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_210000000,AI_VECTOR_CORE,47,460,2.620,1789111937693738.378	,1789111937693740.998	
1,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_1000500,MIX_AIV,47,461,1.420,1789111937693809.439	,1789111937693810.860	
1,Range_a32d70ed63082227463347a44bd5a08e_high_performance__kernel0,AI_VECTOR_CORE,47,462,9.540,1789111937693975.683	,1789111937693985.223	
1,LogicalNot_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,463,1.340,1789111937694072.605	,1789111937694073.945	
1,N/A,MEMCPY_ASYNC,47,464,0.740,1789111937694179.847	,1789111937694180.587	
1,MaskedFill,AI_CPU,47,465,109.422,1789111937694287.149	,1789111937694396.571	
1,ArgMaxWithValue_65b8831ee054f9f32f9460360bd29bf1_high_performance_5,AI_VECTOR_CORE,47,466,2.420,1789111937694396.591	,1789111937694399.011	
1,Cast_e87590d11ccda8b259ab6b1ea7212319_high_performance_210000000,AI_VECTOR_CORE,47,467,1.360,1789111937694399.031	,1789111937694400.391	
