Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
5,allreduceAicpuKernel,AI_CPU,516,102931.555,164.103,199.48,478.01,33.219
5,IndexPut,AI_CPU,512,69057.063,100.142,134.877,184.464,22.287
5,MatMulV2,AI_CORE,1796,40404.051,9.7,22.497,165.803,13.04
5,Index,AI_CPU,128,16756.757,115.402,130.912,330.347,5.408
5,Index,AI_VECTOR_CORE,1476,12239.028,6.72,8.292,16.9,3.95
5,Mul,AI_VECTOR_CORE,3340,11337.75,1.1,3.395,16.28,3.659
5,FlashAttentionScore,MIX_AIC,256,7197.962,23.901,28.117,37.001,2.323
5,MemSet,AI_VECTOR_CORE,868,6426.848,5.38,7.404,19.461,2.074
5,Pows,AI_VECTOR_CORE,1028,5549.547,1.44,5.398,15.92,1.791
5,IndexCheck,AI_VECTOR_CORE,2120,5083.567,1.84,2.398,4.12,1.641
5,ReduceMean,MIX_AIV,1028,4906.957,2.6,4.773,8.76,1.584
5,Add,AI_VECTOR_CORE,2055,3921.282,1.18,1.908,9.42,1.266
5,Cast,AI_VECTOR_CORE,2078,3892.139,1,1.873,8.14,1.256
5,Slice,AI_VECTOR_CORE,1408,3425.226,1.9,2.433,3.36,1.105
5,Range,AI_VECTOR_CORE,390,2758.053,4.44,7.072,11.46,0.89
5,NonZero,MIX_AIV,832,2710.653,2.68,3.258,6.16,0.875
5,ConcatD,AI_VECTOR_CORE,520,2139.587,3.52,4.115,15.34,0.691
5,Transpose,AI_VECTOR_CORE,128,1839.395,12.64,14.37,19.781,0.594
5,Rsqrt,AI_VECTOR_CORE,1028,1310.643,1.1,1.275,1.92,0.423
5,allgatherAicpuKernel,AI_CPU,4,1056.182,184.424,264.045,487.77,0.341
5,Neg,AI_VECTOR_CORE,512,723.832,1.18,1.414,2.28,0.234
5,broadcastAicpuKernel,AI_CPU,4,694.594,118.543,173.649,306.946,0.224
5,Swish,AI_VECTOR_CORE,256,584.89,1.44,2.285,4.4,0.189
5,AsStrided,AI_VECTOR_CORE,128,515.67,3.38,4.029,6.04,0.166
5,Less,AI_VECTOR_CORE,201,499.828,2.12,2.487,3.36,0.161
5,MaskedFill,AI_CPU,5,414.008,63.401,82.802,102.422,0.134
5,LogicalNot,AI_VECTOR_CORE,265,377.447,1.22,1.424,1.78,0.122
5,PadV3,MIX_AIV,36,367.288,8.18,10.202,18.701,0.119
5,LogicalAnd,AI_VECTOR_CORE,68,185.003,1.44,2.721,3.6,0.06
5,Tril,AI_VECTOR_CORE,64,166.744,2.22,2.605,3.2,0.054
5,OnesLike,AI_VECTOR_CORE,67,107.902,1.36,1.61,1.98,0.035
5,Cumsum,AI_CPU,1,69.681,69.681,69.681,69.681,0.022
5,GatherV2,AI_VECTOR_CORE,4,29.741,3.28,7.435,9.12,0.01
5,MaskedFill,AI_VECTOR_CORE,4,25.141,3.46,6.285,14.38,0.008
5,GreaterEqual,AI_VECTOR_CORE,8,21.481,2.34,2.685,3.14,0.007
5,ReduceAny,MIX_AIV,11,19.16,1.18,1.742,3.42,0.006
5,ReduceMax,MIX_AIV,9,17.08,1.44,1.897,2.08,0.006
5,ZerosLike,AI_VECTOR_CORE,9,14.961,1.42,1.662,1.86,0.005
5,Sub,AI_VECTOR_CORE,5,13.18,2.36,2.636,3.02,0.004
5,IndexPutV2,AI_VECTOR_CORE,4,9.061,2.18,2.265,2.38,0.003
5,Cos,AI_VECTOR_CORE,4,8.88,2.06,2.22,2.54,0.003
5,Sin,AI_VECTOR_CORE,4,8.6,2.02,2.15,2.3,0.003
5,ReduceSum,MIX_AIV,3,7.4,2.14,2.467,2.92,0.002
5,BroadcastTo,AI_VECTOR_CORE,5,6.92,1.24,1.384,1.54,0.002
5,SelectV2,AI_VECTOR_CORE,3,6.9,2.12,2.3,2.44,0.002
5,ClipByValueV2,AI_VECTOR_CORE,1,5.26,5.26,5.26,5.26,0.002
5,LessEqual,AI_VECTOR_CORE,2,5.06,2.28,2.53,2.78,0.002
5,Fill,AI_VECTOR_CORE,2,3.46,1.44,1.73,2.02,0.001
5,ArgMaxWithValue,AI_VECTOR_CORE,1,2.34,2.34,2.34,2.34,0.001
