Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,aclnnLeScalar,27.01,2,13.505,8.86,18.15,21.576
host,acl,aclnnLogicalNot,2069.59,256,8.084,6.5,14.58,0.727
host,acl,aclnnLtScalar,88.41,9,9.823,6.98,12.67,2.854
host,acl,aclnnLtTensor,1706.14,192,8.886,6.88,13.15,0.837
host,acl,aclnnMatmul,15907.95,1796,8.857,5.75,42.66,2.251
host,acl,aclnnMax,112.65,9,12.517,10.2,14.59,2.535
host,acl,aclnnMaxDim,21.92,1,21.92,21.92,21.92,0
host,acl,aclnnMean,11422.7,1028,11.112,7.82,45.84,2.942
host,acl,aclnnMul,26896.53,3340,8.053,5.14,50.01,4.842
host,acl,aclnnNeg,5997.48,512,11.714,5.38,45.26,12.769
host,acl,aclnnNonzero,96893.38,64,1513.959,555.3,7913.39,975293.057
host,acl,aclnnNonzeroGetWorkspaceSize,1976.76,64,30.887,27.19,78.42,69.517
host,acl,aclnnNonzeroV2,248538.34,768,323.618,60.26,2660.14,200680.079
host,acl,aclnnNonzeroV2GetWorkspaceSize,16744.85,768,21.803,13.07,91.39,53.899
host,acl,aclnnPowTensorScalar,8863.65,1028,8.622,5.25,13.96,1.532
host,acl,aclnnReduceSum,52.46,3,17.487,10.13,31.54,98.821
host,acl,aclnnRsqrt,7118.85,1028,6.925,4.59,26.66,1.99
host,acl,aclnnSWhere,33.94,3,11.313,9.35,14.95,6.627
host,acl,aclnnSilu,2091.17,256,8.169,5.63,12.72,1.228
host,acl,aclnnSin,36.18,4,9.045,8.01,9.96,0.48
host,acl,aclnnSubs,55,5,11,9.02,14.76,4.735
host,acl,aclnnTril,495.6,64,7.744,6.05,13.07,1.275
host,acl,aclrtCreateEventExWithFlag,2714.87,1304,2.082,0.57,79.9,12.396
host,acl,aclrtCtxSetSysParamOpt,17880.13,36246,0.493,0.17,32.06,0.159
host,acl,aclrtDestroyEvent,1246.56,1200,1.039,0.49,12.41,0.634
host,acl,aclrtFree,40.43,4,10.108,6.84,12.3,4.572
host,acl,aclrtGetCurrentContext,224.26,524,0.428,0.35,1.22,0.004
host,acl,aclrtGetDeviceCount,4.2,2,2.1,2.09,2.11,0
host,acl,aclrtGetHardwareSyncAddr,1030.14,2175,0.474,0.24,1.98,0.032
host,acl,aclrtGetResInCurrentThread,1110.59,3054,0.364,0.1,17.76,0.182
host,acl,aclrtGetStreamAttribute,4650.41,19171,0.243,0.16,16.3,0.016
host,acl,aclrtLaunchKernelWithHostArgs,118436.66,23197,5.106,2.05,83.05,3.598
host,acl,aclrtMallocWithCfg,105.9,4,26.475,11.63,36.46,82.971
host,acl,aclrtMemcpy,16551.62,857,19.313,13.48,51.12,18.676
host,acl,aclrtMemcpyAsync,310.06,45,6.89,2.83,20.16,20.94
host,acl,aclrtQueryEventStatus,219.17,420,0.522,0.26,2.7,0.064
host,acl,aclrtRecordEvent,11612.68,1828,6.353,2.84,47.83,4.758
host,acl,aclrtRecordNotify,5686.54,1048,5.426,3.73,34.08,2.197
host,acl,aclrtStreamGetId,426.56,1048,0.407,0.2,26.94,1.024
host,acl,aclrtStreamWaitEvent,7358.66,1304,5.643,4.35,13.89,0.974
host,acl,aclrtSynchronizeDeviceWithTimeout,2386.92,6,397.82,19.47,785.29,78933.089
host,acl,aclrtSynchronizeStream,293903.36,833,352.825,8.41,7785.74,349988.866
host,acl,aclrtSynchronizeStreamWithTimeout,9986.98,856,11.667,1.64,2431.65,16964.05
host,acl,aclrtWaitAndResetNotify,5626.75,1572,3.579,1.04,10.24,2.787
host,acl,hcom_allGather_,594.63,4,148.658,138.91,157.35,47.208
host,acl,hcom_allReduce_,75898.42,516,147.09,114.95,590.91,835.189
host,acl,hcom_broadcast_,765.77,4,191.443,187.67,200.2,26.432
host,node,launch,541662.07,23721,22.835,2.5,7833.93,17595.005
