Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
3,N/A,PROFILING_ENABLE,48,5,0.000,1789112609252126.429	,1789112609252126.429	
3,Fill_41dadce325b0f810d03359af2a38990b_high_performance_223000000,AI_VECTOR_CORE,47,2305,2.480,1789112609264256.191	,1789112609264258.671	
3,ZerosLike_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,2306,1.700,1789112609264308.292	,1789112609264309.992	
3,N/A,MEMCPY_ASYNC,47,2307,0.780,1789112609264674.120	,1789112609264674.900	
3,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,2308,1.620,1789112609264745.901	,1789112609264747.521	
3,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,2309,1.300,1789112609264802.542	,1789112609264803.842	
3,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,2310,1.500,1789112609264809.262	,1789112609264810.762	
3,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,2311,1.460,1789112609264834.103	,1789112609264835.563	
3,N/A,MEMCPY_ASYNC,47,2312,0.640,1789112609264990.246	,1789112609264990.886	
3,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,2313,1.300,1789112609265022.947	,1789112609265024.247	
3,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,2314,1.180,1789112609265071.928	,1789112609265073.108	
3,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,2315,1.440,1789112609265089.548	,1789112609265090.988	
3,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,2316,1.280,1789112609265091.628	,1789112609265092.908	
3,N/A,MEMCPY_ASYNC,47,2317,0.800,1789112609265250.091	,1789112609265250.891	
3,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,2318,1.260,1789112609265283.332	,1789112609265284.592	
3,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,2319,1.220,1789112609265339.553	,1789112609265340.773	
3,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,2320,1.400,1789112609265341.433	,1789112609265342.833	
3,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,2321,1.340,1789112609265344.173	,1789112609265345.513	
3,N/A,MEMCPY_ASYNC,47,2322,0.640,1789112609265502.796	,1789112609265503.436	
3,Fill_279daeaf6b659300647aba3935d90048_high_performance_210000000,AI_VECTOR_CORE,47,2323,1.300,1789112609265537.077	,1789112609265538.377	
3,Cast_a9b7af94359fc7c19da07ad0790f065c_high_performance_210000000,AI_VECTOR_CORE,47,2324,1.200,1789112609265583.058	,1789112609265584.258	
3,BroadcastTo_c71434db8135ff9089d65053721e3417_high_performance_232000000,AI_VECTOR_CORE,47,2325,1.460,1789112609265585.838	,1789112609265587.298	
3,Cast_9fc020fd54590bb5fe6cf6eabcf7b473_high_performance_210000000,AI_VECTOR_CORE,47,2326,1.360,1789112609265593.958	,1789112609265595.318	
3,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,2327,1.260,1789112609265874.464	,1789112609265875.724	
3,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,2328,2.820,1789112609265939.185	,1789112609265942.005	
3,LessEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,2329,2.700,1789112609265974.186	,1789112609265976.886	
3,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_50000400,MIX_AIV,47,2330,2.980,1789112609266044.007	,1789112609266046.987	
3,Range_a32d70ed63082227463347a44bd5a08e_high_performance__kernel0,AI_VECTOR_CORE,47,2331,9.700,1789112609266269.291	,1789112609266278.992	
3,LogicalNot_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,2332,1.420,1789112609266357.793	,1789112609266359.213	
3,BroadcastTo_41dadce325b0f810d03359af2a38990b_high_performance_221000000,AI_VECTOR_CORE,47,2333,1.880,1789112609266437.255	,1789112609266439.135	
3,MaskedFill,AI_CPU,47,2334,96.802,1789112609266587.418	,1789112609266684.220	
3,ArgMaxWithValue_65b8831ee054f9f32f9460360bd29bf1_high_performance_5,AI_VECTOR_CORE,47,2335,2.660,1789112609266684.240	,1789112609266686.900	
3,Cast_e87590d11ccda8b259ab6b1ea7212319_high_performance_210000000,AI_VECTOR_CORE,47,2336,1.320,1789112609266686.920	,1789112609266688.240	
3,Less_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,2337,2.540,1789112609266721.920	,1789112609266724.461	
3,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_50000400,MIX_AIV,47,2338,2.000,1789112609266759.121	,1789112609266761.121	
3,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,2339,1.180,1789112609267078.948	,1789112609267080.128	
3,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,2340,2.680,1789112609267118.068	,1789112609267120.748	
3,ReduceMax_50ece6b17b86ccdf70cfb9e03e3196c5_high_performance_50000400,MIX_AIV,47,2341,3.200,1789112609267163.369	,1789112609267166.569	
3,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,2342,1.260,1789112609267546.637	,1789112609267547.897	
3,ReduceSum_0d745295987e1c668b2ec8b2844aeada_high_performance_50000400,MIX_AIV,47,2343,2.500,1789112609267588.498	,1789112609267590.998	
3,LessEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,2344,2.340,1789112609267625.759	,1789112609267628.099	
3,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_50000400,MIX_AIV,47,2345,2.100,1789112609267665.339	,1789112609267667.439	
3,ReduceMax_50ece6b17b86ccdf70cfb9e03e3196c5_high_performance_50000400,MIX_AIV,47,2346,1.840,1789112609267776.702	,1789112609267778.542	
3,Range_a32d70ed63082227463347a44bd5a08e_high_performance__kernel0,AI_VECTOR_CORE,47,2347,5.540,1789112609267897.404	,1789112609267902.944	
3,ZerosLike_1d2fd313763487259859439d7e9b41cf_high_performance_210000000,AI_VECTOR_CORE,47,2348,1.440,1789112609267960.125	,1789112609267961.565	
3,Cast_bbb33f17aca2fbbf645166c6cba610fc_high_performance_210000000,AI_VECTOR_CORE,47,2349,1.220,1789112609268005.286	,1789112609268006.506	
3,Cumsum,AI_CPU,47,2350,77.681,1789112609268147.029	,1789112609268224.711	
3,Sub_41dadce325b0f810d03359af2a38990b_high_performance_223000000,AI_VECTOR_CORE,47,2351,2.900,1789112609268224.731	,1789112609268227.631	
3,ClipByValueV2_a32d70ed63082227463347a44bd5a08e_high_performance_220000000,AI_VECTOR_CORE,47,2352,5.460,1789112609268235.871	,1789112609268241.331	
3,Less_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,2353,2.420,1789112609268303.592	,1789112609268306.012	
3,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_50000400,MIX_AIV,47,2354,2.280,1789112609268352.373	,1789112609268354.653	
3,GreaterEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,2355,2.860,1789112609268479.296	,1789112609268482.156	
3,ReduceAny_4f12aca806ed482b082e86983ec4bb6f_high_performance_50000400,MIX_AIV,47,2356,2.100,1789112609268505.356	,1789112609268507.456	
3,GreaterEqual_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,2357,2.320,1789112609268601.358	,1789112609268603.678	
3,Less_1ea4da630f56dc1c2d6e7c9a9dd17b11_high_performance_223000000,AI_VECTOR_CORE,47,2358,2.240,1789112609268622.158	,1789112609268624.399	
3,LogicalAnd_91d2a3cdd75d915a368582ec5f440af1_high_performance_210000000,AI_VECTOR_CORE,47,2359,1.400,1789112609268712.760	,1789112609268714.160	
3,Sub_41dadce325b0f810d03359af2a38990b_high_performance_223000000,AI_VECTOR_CORE,47,2360,2.240,1789112609268744.541	,1789112609268746.781	
3,LogicalNot_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,2361,1.280,1789112609268793.082	,1789112609268794.362	
3,N/A,MEMCPY_ASYNC,47,2362,0.560,1789112609268870.323	,1789112609268870.883	
3,MaskedFill,AI_CPU,47,2363,117.322,1789112609268924.504	,1789112609269041.827	
3,GatherV2_7869a97190b9b4d296d9414a005b954b_high_precision_900015010,AI_VECTOR_CORE,47,2364,7.480,1789112609269041.847	,1789112609269049.327	
3,LogicalNot_c5fb21ce50d8471d9b8df5001b9dc9a5_high_performance_210000000,AI_VECTOR_CORE,47,2365,1.200,1789112609269062.967	,1789112609269064.167	
3,N/A,MEMCPY_ASYNC,47,2366,1.200,1789112609269220.610	,1789112609269221.810	
3,MaskedFill_56fa5818fd7054b95187cc25e525baa3_high_performance_299900007,AI_VECTOR_CORE,47,2367,12.020,1789112609269250.331	,1789112609269262.351	
3,N/A,EVENT_RECORD,47,2368,0.020,1789112609269511.216	,1789112609269511.236	
3,N/A,EVENT_WAIT,45,19344,0.000,1789112609269518.336	,1789112609269518.336	
3,N/A,NOTIFY_RECORD,45,19345,0.100,1789112609269720.560	,1789112609269720.660	
3,N/A,NOTIFY_RECORD,10,33542,0.100,1789112609269796.302	,1789112609269796.402	
3,N/A,NOTIFY_WAIT,10,33543,67.641,1789112609269798.362	,1789112609269866.003	
3,N/A,NOTIFY_WAIT,12,33542,0.020,1789112609269813.522	,1789112609269813.542	
3,RunAicpuRpcSrvLaunchV2_allreduce,AI_CPU,12,33543,552.251,1789112609269815.722	,1789112609270367.973	
3,N/A,NOTIFY_WAIT,45,19346,5762.535,1789112609269826.923	,1789112609275589.458	
3,N/A,NOTIFY_RECORD_SQE,91,16771,0.020,1789112609269865.003	,1789112609269865.023	
3,N/A,EVENT_WAIT,47,2369,5656.013,1789112609269934.625	,1789112609275590.638	
3,N/A,NOTIFY_WAIT_SQE,90,40508,0.020,1789112609270117.628	,1789112609270117.648	
3,N/A,SDMA_SQE,90,40509,0.700,1789112609270117.728	,1789112609270118.428	
3,N/A,SDMA_SQE,90,40510,1.140,1789112609270118.448	,1789112609270119.588	
3,N/A,WRITE_VALUE_SQE,90,40511,0.340,1789112609270119.608	,1789112609270119.948	
3,N/A,NOTIFY_WAIT_SQE,90,40512,4756.675,1789112609270119.968	,1789112609274876.643	
3,N/A,SDMA_SQE,90,40513,2.520,1789112609274876.743	,1789112609274879.263	
3,N/A,WRITE_VALUE_SQE,90,40514,0.340,1789112609274879.283	,1789112609274879.623	
3,N/A,NOTIFY_WAIT_SQE,90,40515,0.020,1789112609274879.643	,1789112609274879.663	
3,N/A,SDMA_SQE,90,40516,0.980,1789112609274879.683	,1789112609274880.664	
3,N/A,WRITE_VALUE_SQE,90,40517,0.980,1789112609274880.684	,1789112609274881.664	
3,N/A,NOTIFY_WAIT_SQE,90,40518,694.653,1789112609274881.684	,1789112609275576.337	
3,N/A,SDMA_SQE,90,40519,3.540,1789112609275576.457	,1789112609275579.997	
3,N/A,WRITE_VALUE_SQE,90,40520,1.000,1789112609275580.017	,1789112609275581.017	
3,N/A,NOTIFY_WAIT_SQE,90,40521,0.020,1789112609275581.037	,1789112609275581.057	
3,N/A,SDMA_SQE,90,40522,1.060,1789112609275581.077	,1789112609275582.138	
3,N/A,WRITE_VALUE_SQE,90,40523,0.940,1789112609275582.158	,1789112609275583.098	
3,N/A,NOTIFY_WAIT_SQE,90,40524,0.020,1789112609275583.118	,1789112609275583.138	
3,N/A,SDMA_SQE,90,40525,3.580,1789112609275583.158	,1789112609275586.738	
3,N/A,WRITE_VALUE_SQE,90,40526,0.940,1789112609275586.758	,1789112609275587.698	
3,N/A,NOTIFY_WAIT_SQE,90,40527,0.020,1789112609275587.718	,1789112609275587.738	
3,N/A,SDMA_SQE,90,40528,0.680,1789112609275587.758	,1789112609275588.438	
3,N/A,NOTIFY_RECORD_SQE,90,40529,0.020,1789112609275588.458	,1789112609275588.478	
3,N/A,EVENT_RECORD,45,19347,0.020,1789112609275589.478	,1789112609275589.498	
3,N/A,EVENT_RECORD,45,19348,0.020,1789112609275589.638	,1789112609275589.658	
3,Cast_5d7a6db974148d68ac34e2b880c60222_high_performance_210000000,AI_VECTOR_CORE,47,2370,1.800,1789112609275590.658	,1789112609275592.458	
3,Mul_ee98c6628030785f610b924ab1557b31_high_performance_299900007,AI_VECTOR_CORE,47,2371,10.220,1789112609275592.498	,1789112609275602.718	
3,ConcatD_233851a3505389e43928a8bba133a74d_high_performance_0,AI_VECTOR_CORE,47,2372,4.340,1789112609275602.738	,1789112609275607.078	
3,Cos_5c5e58e043224cccf51a06108010ae13_high_performance_210000000,AI_VECTOR_CORE,47,2373,3.100,1789112609275607.098	,1789112609275610.198	
3,Sin_5c5e58e043224cccf51a06108010ae13_high_performance_210000000,AI_VECTOR_CORE,47,2374,2.880,1789112609275610.218	,1789112609275613.098	
3,Cast_9f288b80370c6545ffe8cef142d37f5c_high_performance_210000000,AI_VECTOR_CORE,47,2375,1.680,1789112609275613.118	,1789112609275614.798	
3,Cast_9f288b80370c6545ffe8cef142d37f5c_high_performance_210000000,AI_VECTOR_CORE,47,2376,1.740,1789112609275614.838	,1789112609275616.578	
3,Cast_b2717900ea7de2d41ea9c63d23aa269b_high_performance_210000000,AI_VECTOR_CORE,47,2377,8.440,1789112609275616.598	,1789112609275625.038	
3,Pows_87754663653454355677y73521552341_high_performance_301,AI_VECTOR_CORE,47,2378,15.740,1789112609275625.058	,1789112609275640.799	
3,ReduceMean_483c206567cda955ff1cdfd62744bc74_high_precision_50000400,MIX_AIV,47,2379,13.040,1789112609275642.059	,1789112609275655.099	
3,Add_ee98c6628030785f610b924ab1557b31_high_performance_223000000,AI_VECTOR_CORE,47,2380,1.560,1789112609275655.959	,1789112609275657.519	
3,Rsqrt_5c5e58e043224cccf51a06108010ae13_high_performance_210000000,AI_VECTOR_CORE,47,2381,1.200,1789112609275657.539	,1789112609275658.739	
